clamp_magnitude,forward,forward_ci95,sideways,sideways_ci95,n_participants,ballistic_fraction,sample_percent,panel,path_type
42.06694560669456,-7.0960928110744845,,26.349467765774186,,,0.6,60.0,Calibrated 2D,smoothed_path
42.76987447698745,-6.862325075485538,,26.40287872369392,,,0.6,60.0,Calibrated 2D,smoothed_path
43.47280334728033,-6.633144892952286,,26.439895682500605,,,0.6,60.0,Calibrated 2D,smoothed_path
44.17573221757322,-6.40869605897614,,26.46091122625013,,,0.6,60.0,Calibrated 2D,smoothed_path
44.87866108786611,-6.189092632024129,,26.466365068463087,,,0.6,60.0,Calibrated 2D,smoothed_path
45.58158995815899,-5.97442066555597,,26.456736728338697,,,0.6,60.0,Calibrated 2D,smoothed_path
46.28451882845188,-5.764740156914268,,26.432538370294964,,,0.6,60.0,Calibrated 2D,smoothed_path
46.98744769874477,-5.560087152544911,,26.394307920687773,,,0.6,60.0,Calibrated 2D,smoothed_path
47.69037656903765,-5.360475952332564,,26.34260255535527,,,0.6,60.0,Calibrated 2D,smoothed_path
48.39330543933054,-5.165901360454757,,26.27799263129222,,,0.6,60.0,Calibrated 2D,smoothed_path
49.096234309623426,-4.976340935718237,,26.201056116047532,,,0.6,60.0,Calibrated 2D,smoothed_path
49.79916317991631,-4.791757200501737,,26.11237354996957,,,0.6,60.0,Calibrated 2D,smoothed_path
50.5020920502092,-4.612099773879372,,26.01252355965564,,,0.6,60.0,Calibrated 2D,smoothed_path
51.205020920502086,-4.437307400969545,,25.902078926198854,,,0.6,60.0,Calibrated 2D,smoothed_path
51.90794979079497,-4.2673098568229,,25.781603199237914,,,0.6,60.0,Calibrated 2D,smoothed_path
52.61087866108786,-4.10202970905512,,25.651647837453332,,,0.6,60.0,Calibrated 2D,smoothed_path
53.313807531380746,-3.9413839288185315,,25.51274984797024,,,0.6,60.0,Calibrated 2D,smoothed_path
54.01673640167363,-3.7852853445060397,,25.365429891002318,,,0.6,60.0,Calibrated 2D,smoothed_path
54.71966527196653,-3.6336439367457123,,25.21019081182606,,,0.6,60.0,Calibrated 2D,smoothed_path
55.42259414225941,-3.486367976759876,,25.04751655959957,,,0.6,60.0,Calibrated 2D,smoothed_path
56.1255230125523,-3.343365013040726,,24.877871451403877,,,0.6,60.0,Calibrated 2D,smoothed_path
56.82845188284519,-3.204542713566969,,24.701699739954208,,,0.6,60.0,Calibrated 2D,smoothed_path
57.53138075313807,-3.0698095724986354,,24.519425444473647,,,0.6,60.0,Calibrated 2D,smoothed_path
58.23430962343096,-2.9390754914954886,,24.33145240602734,,,0.6,60.0,Calibrated 2D,smoothed_path
58.93723849372385,-2.81225224656898,,24.138164530986764,,,0.6,60.0,Calibrated 2D,smoothed_path
59.64016736401673,-2.689253851760621,,23.939926189054745,,,0.6,60.0,Calibrated 2D,smoothed_path
60.34309623430962,-2.56999683100275,,23.737082735286272,,,0.6,60.0,Calibrated 2D,smoothed_path
61.046025104602506,-2.454400409319187,,23.529961128658307,,,0.6,60.0,Calibrated 2D,smoothed_path
61.74895397489539,-2.342386634117834,,23.318870622874343,,,0.6,60.0,Calibrated 2D,smoothed_path
62.45188284518828,-2.2338804367638994,,23.10410350815159,,,0.6,60.0,Calibrated 2D,smoothed_path
63.154811715481166,-2.128809643944784,,22.885935885671294,,,0.6,60.0,Calibrated 2D,smoothed_path
63.85774058577405,-2.027104947583565,,22.664628459127407,,,0.6,60.0,Calibrated 2D,smoothed_path
64.56066945606693,-1.9286998412597318,,22.44042733035729,,,0.6,60.0,Calibrated 2D,smoothed_path
65.26359832635983,-1.833530530280084,,22.213564788360564,,,0.6,60.0,Calibrated 2D,smoothed_path
65.96652719665272,-1.741535821731509,,21.984260083099777,,,0.6,60.0,Calibrated 2D,smoothed_path
66.6694560669456,-1.6526570000578729,,21.75272017732977,,,0.6,60.0,Calibrated 2D,smoothed_path
67.3723849372385,-1.5668376929489742,,21.51914047132592,,,0.6,60.0,Calibrated 2D,smoothed_path
68.07531380753137,-1.4840237316201734,,21.283705496786144,,,0.6,60.0,Calibrated 2D,smoothed_path
68.77824267782427,-1.4041630089035184,,21.046589577380136,,,0.6,60.0,Calibrated 2D,smoothed_path
69.48117154811715,-1.327205337969562,,20.807957454428674,,,0.6,60.0,Calibrated 2D,smoothed_path
70.18410041841004,-1.2531023139551782,,20.567964877032196,,,0.6,60.0,Calibrated 2D,smoothed_path
70.88702928870292,-1.1818071802873646,,20.32675915664921,,,0.6,60.0,Calibrated 2D,smoothed_path
71.58995815899581,-1.113274701064828,,20.08447968666856,,,0.6,60.0,Calibrated 2D,smoothed_path
72.29288702928869,-1.0474610404863025,,19.84125842794301,,,0.6,60.0,Calibrated 2D,smoothed_path
72.99581589958159,-0.9843236499938415,,19.597220361570006,,,0.6,60.0,Calibrated 2D,smoothed_path
73.69874476987447,-0.9238211635275206,,19.352483910435105,,,0.6,60.0,Calibrated 2D,smoothed_path
74.40167364016736,-0.8659133010609579,,19.107161331187946,,,0.6,60.0,Calibrated 2D,smoothed_path
75.10460251046024,-0.8105607804009877,,18.86135907841218,,,0.6,60.0,Calibrated 2D,smoothed_path
75.80753138075313,-0.7577252370852641,,18.615178142791414,,,0.6,60.0,Calibrated 2D,smoothed_path
76.51046025104601,-0.707369152094681,,18.368714365072783,,,0.6,60.0,Calibrated 2D,smoothed_path
77.2133891213389,-0.6594557870089759,,18.12205872759682,,,0.6,60.0,Calibrated 2D,smoothed_path
77.9163179916318,-0.6139491261701824,,17.87529762510518,,,0.6,60.0,Calibrated 2D,smoothed_path
78.61924686192468,-0.5708138253758535,,17.628513116461953,,,0.6,60.0,Calibrated 2D,smoothed_path
79.32217573221757,-0.5300151665990855,,17.381783158836633,,,0.6,60.0,Calibrated 2D,smoothed_path
80.02510460251045,-0.49151901822213295,,17.13518182580038,,,0.6,60.0,Calibrated 2D,smoothed_path
80.72803347280335,-0.45529180027210714,,16.888779510687236,,,0.6,60.0,Calibrated 2D,smoothed_path
81.43096234309623,-0.42130045415853157,,16.64264311647014,,,0.6,60.0,Calibrated 2D,smoothed_path
82.13389121338912,-0.38951241643103124,,16.396836233301116,,,0.6,60.0,Calibrated 2D,smoothed_path
82.836820083682,-0.3598955960995206,,16.151419304767856,,,0.6,60.0,Calibrated 2D,smoothed_path
83.5397489539749,-0.33241835508707024,,15.906449783825114,,,0.6,60.0,Calibrated 2D,smoothed_path
84.24267782426777,-0.30704949141601445,,15.661982279271989,,,0.6,60.0,Calibrated 2D,smoothed_path
84.94560669456067,-0.28375822475948437,,15.41806869356353,,,0.6,60.0,Calibrated 2D,smoothed_path
85.64853556485355,-0.262514184022635,,15.174758352669597,,,0.6,60.0,Calibrated 2D,smoothed_path
86.35146443514644,-0.24328739664947824,,14.932098128624068,,,0.6,60.0,Calibrated 2D,smoothed_path
87.05439330543932,-0.22604827938196334,,14.690132555344647,,,0.6,60.0,Calibrated 2D,smoothed_path
87.75732217573221,-0.21076763022719705,,14.448903938246051,,,0.6,60.0,Calibrated 2D,smoothed_path
88.46025104602509,-0.19741662141623767,,14.20845245811884,,,0.6,60.0,Calibrated 2D,smoothed_path
89.16317991631799,-0.18596679316338294,,13.968816269700127,,,0.6,60.0,Calibrated 2D,smoothed_path
89.86610878661087,-0.17639004805826858,,13.730031595322771,,,0.6,60.0,Calibrated 2D,smoothed_path
90.56903765690376,-0.16865864594420948,,13.492132813993843,,,0.6,60.0,Calibrated 2D,smoothed_path
91.27196652719664,-0.16274519915513122,,13.255152546222876,,,0.6,60.0,Calibrated 2D,smoothed_path
91.97489539748953,-0.15862266800007552,,13.019121734893305,,,0.6,60.0,Calibrated 2D,smoothed_path
92.67782426778243,-0.15626435639876443,,12.784069722447931,,,0.6,60.0,Calibrated 2D,smoothed_path
93.3807531380753,-0.1556439075840751,,12.55002432463958,,,0.6,60.0,Calibrated 2D,smoothed_path
94.0836820083682,-0.15673529979766077,,12.317011901081646,,,0.6,60.0,Calibrated 2D,smoothed_path
94.78661087866108,-0.15951284191342718,,12.085057422819771,,,0.6,60.0,Calibrated 2D,smoothed_path
95.48953974895397,-0.16395116893026368,,11.854184537134369,,,0.6,60.0,Calibrated 2D,smoothed_path
96.19246861924685,-0.170025237280446,,11.624415629775086,,,0.6,60.0,Calibrated 2D,smoothed_path
96.89539748953975,-0.17771031990359254,,11.395771884820864,,,0.6,60.0,Calibrated 2D,smoothed_path
97.59832635983263,-0.18698200103807344,,11.168273342354391,,,0.6,60.0,Calibrated 2D,smoothed_path
98.30125523012552,-0.19781617068247107,,10.941938954135642,,,0.6,60.0,Calibrated 2D,smoothed_path
99.0041841004184,-0.21018901867915657,,10.716786637456963,,,0.6,60.0,Calibrated 2D,smoothed_path
99.7071129707113,-0.2240770283704256,,10.492833327360742,,,0.6,60.0,Calibrated 2D,smoothed_path
100.41004184100417,-0.23945696977499079,,10.270095027400568,,,0.6,60.0,Calibrated 2D,smoothed_path
101.11297071129707,-0.25630589222912226,,10.048586859126846,,,0.6,60.0,Calibrated 2D,smoothed_path
101.81589958158995,-0.27460111643241497,,9.828323110479214,,,0.6,60.0,Calibrated 2D,smoothed_path
102.51882845188284,-0.2943202258332306,,9.60931728326905,,,0.6,60.0,Calibrated 2D,smoothed_path
103.22175732217572,-0.31544105728336547,,9.391582139937197,,,0.6,60.0,Calibrated 2D,smoothed_path
103.92468619246861,-0.3379416908856526,,9.17512974977309,,,0.6,60.0,Calibrated 2D,smoothed_path
104.62761506276149,-0.361800438952084,,8.959971534782818,,,0.6,60.0,Calibrated 2D,smoothed_path
105.33054393305439,-0.3869958339838989,,8.74611831539384,,,0.6,60.0,Calibrated 2D,smoothed_path
106.03347280334727,-0.413506615579007,,8.533580356183956,,,0.6,60.0,Calibrated 2D,smoothed_path
106.73640167364016,-0.4413117161664277,,8.32236741182017,,,0.6,60.0,Calibrated 2D,smoothed_path
107.43933054393305,-0.47039024546222796,,8.112488773390254,,,0.6,60.0,Calibrated 2D,smoothed_path
108.14225941422593,-0.5007214735371066,,7.903953315304547,,,0.6,60.0,Calibrated 2D,smoothed_path
108.84518828451883,-0.5322848123824816,,7.696769542938405,,,0.6,60.0,Calibrated 2D,smoothed_path
109.5481171548117,-0.5650597958600285,,7.490945641175897,,,0.6,60.0,Calibrated 2D,smoothed_path
110.2510460251046,-0.5990260579194315,,7.286489524002267,,,0.6,60.0,Calibrated 2D,smoothed_path
110.95397489539748,-0.6341633089709021,,7.083408885276792,,,0.6,60.0,Calibrated 2D,smoothed_path
111.65690376569037,-0.6704513103032603,,6.881711250797369,,,0.6,60.0,Calibrated 2D,smoothed_path
112.35983263598325,-0.7078698464452777,,6.681404031744504,,,0.6,60.0,Calibrated 2D,smoothed_path
113.06276150627615,-0.7463986953780657,,6.482494579563674,,,0.6,60.0,Calibrated 2D,smoothed_path
113.76569037656903,-0.7860175965197403,,6.284990242312332,,,0.6,60.0,Calibrated 2D,smoothed_path
114.46861924686192,-0.8267062164209238,,6.088898422459726,,,0.6,60.0,Calibrated 2D,smoothed_path
115.1715481171548,-0.8684441121309552,,5.894226636085305,,,0.6,60.0,Calibrated 2D,smoothed_path
115.8744769874477,-0.9112106922204599,,5.700982573373533,,,0.6,60.0,Calibrated 2D,smoothed_path
116.57740585774057,-0.9549851754761426,,5.509174160250874,,,0.6,60.0,Calibrated 2D,smoothed_path
117.28033472803347,-0.9997465473186737,,5.318809620953429,,,0.6,60.0,Calibrated 2D,smoothed_path
117.98326359832635,-1.0454735140341564,,5.129897541253021,,,0.6,60.0,Calibrated 2D,smoothed_path
118.68619246861924,-1.0921444549540247,,4.942446932004618,,,0.6,60.0,Calibrated 2D,smoothed_path
119.38912133891212,-1.1397373727669193,,4.756467292610971,,,0.6,60.0,Calibrated 2D,smoothed_path
120.09205020920501,-1.188229842199014,,4.57196867393097,,,0.6,60.0,Calibrated 2D,smoothed_path
120.79497907949789,-1.2375989573556474,,4.388961740088696,,,0.6,60.0,Calibrated 2D,smoothed_path
121.49790794979079,-1.2878212780765803,,4.207457828570904,,,0.6,60.0,Calibrated 2D,smoothed_path
122.20083682008368,-1.3388727757186272,,4.027469007934152,,,0.6,60.0,Calibrated 2D,smoothed_path
122.90376569037656,-1.3907287788419982,,3.849008132379784,,,0.6,60.0,Calibrated 2D,smoothed_path
123.60669456066945,-1.4433639193390846,,3.672088892398265,,,0.6,60.0,Calibrated 2D,smoothed_path
124.30962343096233,-1.4967520796052927,,3.49672586063522,,,0.6,60.0,Calibrated 2D,smoothed_path
125.01255230125523,-1.5508663414094221,,3.3229345320923,,,0.6,60.0,Calibrated 2D,smoothed_path
125.7154811715481,-1.6056789371741433,,3.1507313577490423,,,0.6,60.0,Calibrated 2D,smoothed_path
126.418410041841,-1.6611612044238526,,2.980133770678541,,,0.6,60.0,Calibrated 2D,smoothed_path
127.12133891213388,-1.7172835441954302,,2.8111602037328383,,,0.6,60.0,Calibrated 2D,smoothed_path
127.82426778242677,-1.774015384235684,,2.6438300978944214,,,0.6,60.0,Calibrated 2D,smoothed_path
128.52719665271965,-1.8313251478254222,,2.478163900430309,,,0.6,60.0,Calibrated 2D,smoothed_path
129.23012552301253,-1.8891802290727213,,2.3141830520454,,,0.6,60.0,Calibrated 2D,smoothed_path
129.93305439330544,-1.9475469755053192,,2.1519099623135585,,,0.6,60.0,Calibrated 2D,smoothed_path
130.63598326359832,-2.0063906787630135,,1.9913679727679021,,,0.6,60.0,Calibrated 2D,smoothed_path
131.3389121338912,-2.0656755741444686,,1.8325813071560297,,,0.6,60.0,Calibrated 2D,smoothed_path
132.04184100418408,-2.1253648496982267,,1.675575008510814,,,0.6,60.0,Calibrated 2D,smoothed_path
132.744769874477,-2.1854206654650064,,1.5203748628506213,,,0.6,60.0,Calibrated 2D,smoothed_path
133.44769874476987,-2.245804183377678,,1.367007309503195,,,0.6,60.0,Calibrated 2D,smoothed_path
134.15062761506275,-2.3064756082075912,,1.2154993382412056,,,0.6,60.0,Calibrated 2D,smoothed_path
134.85355648535563,-2.3673942398124126,,1.0658783736221302,,,0.6,60.0,Calibrated 2D,smoothed_path
135.55648535564853,-2.428518536793491,,0.9181721471356754,,,0.6,60.0,Calibrated 2D,smoothed_path
136.2594142259414,-2.4898061915120846,,0.7724085579749429,,,0.6,60.0,Calibrated 2D,smoothed_path
136.9623430962343,-2.551214216246845,,0.628615523457301,,,0.6,60.0,Calibrated 2D,smoothed_path
137.6652719665272,-2.6126990401027483,,0.4868208203232304,,,0.6,60.0,Calibrated 2D,smoothed_path
138.36820083682008,-2.6742166161081764,,0.347051918330363,,,0.6,60.0,Calibrated 2D,smoothed_path
139.07112970711296,-2.7357225377658354,,0.2093358077311146,,,0.6,60.0,Calibrated 2D,smoothed_path
139.77405857740584,-2.7971721641586176,,0.0736988223709339,,,0.6,60.0,Calibrated 2D,smoothed_path
140.47698744769875,-2.858520752557636,,-0.05983353973454292,,,0.6,60.0,Calibrated 2D,smoothed_path
141.17991631799163,-2.9197235973401336,,-0.19123679639421745,,,0.6,60.0,Calibrated 2D,smoothed_path
141.8828451882845,-2.980736173903549,,-0.3204876598020028,,,0.6,60.0,Calibrated 2D,smoothed_path
142.58577405857739,-3.041514286161787,,-0.4475642116354124,,,0.6,60.0,Calibrated 2D,smoothed_path
143.2887029288703,-3.102014216133594,,-0.5724460726804973,,,0.6,60.0,Calibrated 2D,smoothed_path
143.99163179916317,-3.1621928740826717,,-0.695114565023969,,,0.6,60.0,Calibrated 2D,smoothed_path
144.69456066945605,-3.222007947646441,,-0.8155528649424859,,,0.6,60.0,Calibrated 2D,smoothed_path
145.39748953974893,-3.2814180483955444,,-0.9337461447422947,,,0.6,60.0,Calibrated 2D,smoothed_path
146.10041841004184,-3.3403828542994174,,-1.0496817019575084,,,0.6,60.0,Calibrated 2D,smoothed_path
146.80334728033472,-3.398863246633415,,-1.1633490744980364,,,0.6,60.0,Calibrated 2D,smoothed_path
147.5062761506276,-3.4568214399486425,,-1.2747401405446743,,,0.6,60.0,Calibrated 2D,smoothed_path
148.20920502092048,-3.514221103834368,,-1.3838492022136983,,,0.6,60.0,Calibrated 2D,smoothed_path
148.9121338912134,-3.5710274753320452,,-1.4906730522516973,,,0.6,60.0,Calibrated 2D,smoothed_path
149.61506276150627,-3.6272074610060407,,-1.5952110232672263,,,0.6,60.0,Calibrated 2D,smoothed_path
150.31799163179915,-3.682729727835688,,-1.6974650192541003,,,0.6,60.0,Calibrated 2D,smoothed_path
151.02092050209203,-3.7375647822621603,,-1.797439529405774,,,0.6,60.0,Calibrated 2D,smoothed_path
151.72384937238493,-3.7916850368982433,,-1.8951416244568473,,,0.6,60.0,Calibrated 2D,smoothed_path
152.4267782426778,-3.8450648645850865,,-1.990580936010895,,,0.6,60.0,Calibrated 2D,smoothed_path
153.1297071129707,-3.897680639654044,,-2.0837696195200976,,,0.6,60.0,Calibrated 2D,smoothed_path
153.8326359832636,-3.949510766419904,,-2.17472230176753,,,0.6,60.0,Calibrated 2D,smoothed_path
154.53556485355648,-4.000535695091298,,-2.263456013865283,,,0.6,60.0,Calibrated 2D,smoothed_path
155.23849372384936,-4.050737925432078,,-2.349990110918588,,,0.6,60.0,Calibrated 2D,smoothed_path
155.94142259414224,-4.100101998641437,,-2.4343461796164805,,,0.6,60.0,Calibrated 2D,smoothed_path
156.64435146443515,-4.148614478039242,,-2.5165479350933317,,,0.6,60.0,Calibrated 2D,smoothed_path
157.34728033472803,-4.19626391924478,,-2.5966211084624584,,,0.6,60.0,Calibrated 2D,smoothed_path
158.0502092050209,-4.243040830621398,,-2.6745933264542763,,,0.6,60.0,Calibrated 2D,smoothed_path
158.75313807531379,-4.288937624825915,,-2.7504939845981804,,,0.6,60.0,Calibrated 2D,smoothed_path
159.4560669456067,-4.3339485623506135,,-2.8243541153717278,,,0.6,60.0,Calibrated 2D,smoothed_path
160.15899581589957,-4.378069687977323,,-2.896206252704518,,,0.6,60.0,Calibrated 2D,smoothed_path
160.86192468619245,-4.421298761078885,,-2.9660842941704146,,,0.6,60.0,Calibrated 2D,smoothed_path
161.56485355648533,-4.463635180703874,,-3.0340233621324035,,,0.6,60.0,Calibrated 2D,smoothed_path
162.26778242677824,-4.505079906367708,,-3.1000596650228704,,,0.6,60.0,Calibrated 2D,smoothed_path
162.97071129707112,-4.545635375448379,,-3.1642303598504182,,,0.6,60.0,Calibrated 2D,smoothed_path
163.673640167364,-4.585305418049839,,-3.2265734169256497,,,0.6,60.0,Calibrated 2D,smoothed_path
164.37656903765688,-4.624095170152103,,-3.287127487694694,,,0.6,60.0,Calibrated 2D,smoothed_path
165.0794979079498,-4.662010985816286,,-3.345931776463353,,,0.6,60.0,Calibrated 2D,smoothed_path
165.78242677824267,-4.699060349156411,,-3.4030259166882764,,,0.6,60.0,Calibrated 2D,smoothed_path
166.48535564853555,-4.735251786729649,,-3.4584498524066705,,,0.6,60.0,Calibrated 2D,smoothed_path
167.18828451882845,-4.77059478093409,,-3.5122437252740886,,,0.6,60.0,Calibrated 2D,smoothed_path
167.89121338912133,-4.80509968493932,,-3.564447767582309,,,0.6,60.0,Calibrated 2D,smoothed_path
168.5941422594142,-4.83877763961153,,-3.6151022015372267,,,0.6,60.0,Calibrated 2D,smoothed_path
169.2970711297071,-4.871640492832025,,-3.6642471449906733,,,0.6,60.0,Calibrated 2D,smoothed_path
170.0,-4.903700721547407,,-3.711922523741209,,,0.6,60.0,Calibrated 2D,smoothed_path
2.0,-50.206741747674535,32.57961731071769,37.26883743157158,28.627851351802054,48.0,0.8,80.0,Human,condition_mean
3.0,-21.93595733820954,32.211754451153745,20.285377508379455,18.117056383514598,49.0,0.8,80.0,Human,condition_mean
4.0,-44.85908314131584,41.51049169000793,-2.34240573542629,37.07293197528135,48.0,0.8,80.0,Human,condition_mean
5.0,-38.355255430438056,33.02373371835788,6.040159989527688,23.554943074361596,49.0,0.8,80.0,Human,condition_mean
6.0,-63.73999414435051,54.201767993525884,41.69215162952152,32.87243158232593,48.0,0.8,80.0,Human,condition_mean
7.0,-19.41666319703975,25.7186648446831,13.523823517565226,12.107035670644297,49.0,0.8,80.0,Human,condition_mean
8.0,-27.082935556468467,38.14277614727887,-20.407590315139938,44.23187638652115,48.0,0.8,80.0,Human,condition_mean
10.0,-27.84608740397932,32.309588106172136,25.675013398246215,15.958730581907314,49.0,0.8,80.0,Human,condition_mean
15.0,-20.33406412438075,47.6043865533871,-3.8853370381644345,29.147629709450815,49.0,0.8,80.0,Human,condition_mean
20.0,-30.44356286214044,46.14658385484591,13.208586491011252,12.126446682640976,50.0,0.8,80.0,Human,condition_mean
25.0,-43.05077056154129,41.10728633208452,41.202536583488936,30.81374684985298,50.0,0.8,80.0,Human,condition_mean
30.0,-9.83524848981435,47.012665137449,27.944262642553166,21.842627175024855,50.0,0.8,80.0,Human,condition_mean
35.0,-11.080145572531672,38.98593563856062,45.450533032644095,20.145460060731715,50.0,0.8,80.0,Human,condition_mean
40.0,-1.851040454455466,34.963424157064985,38.92218902275002,17.35047117096825,50.0,0.8,80.0,Human,condition_mean
45.0,-20.790407364904652,37.27858683688332,34.53277303862107,19.88191817962921,50.0,0.8,80.0,Human,condition_mean
50.0,9.804658174600583,39.9455314427336,33.64250304979343,15.096720658859926,50.0,0.8,80.0,Human,condition_mean
55.0,-22.00745243448478,36.898991347082706,8.72833281257704,22.849835986025745,48.0,0.8,80.0,Human,condition_mean
60.0,11.543829650900067,56.56495824563195,5.877738328019058,24.36995498748993,46.0,0.8,80.0,Human,condition_mean
65.0,-7.687390027278621,45.18517256277988,39.262523087578195,29.329785653662082,48.0,0.8,80.0,Human,condition_mean
70.0,-22.297738453005458,65.80695003404594,42.0020675417986,43.579227229568254,46.0,0.8,80.0,Human,condition_mean
75.0,-30.21726599227758,43.12320467270278,40.32344513662671,38.99533113974069,48.0,0.8,80.0,Human,condition_mean
80.0,30.235378807529514,55.7251864928464,-1.5850686102061804,44.731584417441326,46.0,0.8,80.0,Human,condition_mean
85.0,-3.5936020412234932,37.68297094148053,36.23990700920532,18.4375868789818,48.0,0.8,80.0,Human,condition_mean
90.0,12.217311347991169,72.09887135841036,67.87732209465946,81.43154265830395,46.0,0.8,80.0,Human,condition_mean
95.0,-40.51086698534967,49.43852349453305,25.01331999073341,28.77152339484456,49.0,0.8,80.0,Human,condition_mean
100.0,8.076395927205988,50.26944518564462,20.013332524712272,21.628046122634956,47.0,0.8,80.0,Human,condition_mean
105.0,-0.1706917862417158,48.82905171803136,18.7190741699292,25.15413304161658,49.0,0.8,80.0,Human,condition_mean
110.0,-1.3240149138139887,32.56376512685882,18.037945647103278,17.072791252481522,47.0,0.8,80.0,Human,condition_mean
115.0,-13.1981807517192,44.50056057053553,19.357706229319962,22.39933316049892,49.0,0.8,80.0,Human,condition_mean
120.0,-37.45762964771725,28.83998121084927,-2.7264524298650725,17.763921686819376,47.0,0.8,80.0,Human,condition_mean
125.0,-16.622301192558485,42.8905152023122,-7.771714309678207,25.04308987374393,49.0,0.8,80.0,Human,condition_mean
130.0,31.296325385094107,67.2436053008764,-4.792585557525282,20.029036539508294,47.0,0.8,80.0,Human,condition_mean
135.0,29.16730543049114,41.952057477839325,4.129309240139828,16.729867126140178,48.0,0.8,80.0,Human,condition_mean
140.0,35.421070271675994,45.20802589450387,-2.0635407391446754,28.87450357749996,49.0,0.8,80.0,Human,condition_mean
145.0,48.076598152010995,41.15246394687541,-4.078711758731629,21.432910206116315,48.0,0.8,80.0,Human,condition_mean
150.0,22.26142218655491,60.59441974922875,2.118385633050022,23.857163597377646,49.0,0.8,80.0,Human,condition_mean
155.0,-2.2112630411083427,38.74036317278292,-10.149889882541629,27.81765051336685,48.0,0.8,80.0,Human,condition_mean
160.0,12.504940328698408,41.40104347959569,-6.158748284178584,17.749664619746262,49.0,0.8,80.0,Human,condition_mean
165.0,-14.265126323205978,39.43940477152399,-6.9289996240843115,13.690633644130944,48.0,0.8,80.0,Human,condition_mean
170.0,72.78310979232049,69.60516689836444,-21.159197014290026,34.587203583626085,49.0,0.8,80.0,Human,condition_mean
2.0,-7.975078388103894,,7.373200335911732,,,0.8,80.0,Calibrated 1D,condition_mean
3.0,-7.975078388103894,,11.00864287951335,,,0.8,80.0,Calibrated 1D,condition_mean
4.0,-7.975078388103894,,14.285712516260213,,,0.8,80.0,Calibrated 1D,condition_mean
5.0,-7.975078388103894,,17.199022304632514,,,0.8,80.0,Calibrated 1D,condition_mean
6.0,-7.975078388103894,,19.755137216308714,,,0.8,80.0,Calibrated 1D,condition_mean
7.0,-7.975078388103894,,21.969508751536505,,,0.8,80.0,Calibrated 1D,condition_mean
8.0,-7.975078388103894,,23.863657848183085,,,0.8,80.0,Calibrated 1D,condition_mean
10.0,-7.975078388103894,,26.7938579149966,,,0.8,80.0,Calibrated 1D,condition_mean
15.0,-7.975078388103894,,30.347783375284255,,,0.8,80.0,Calibrated 1D,condition_mean
20.0,-7.975078388103894,,30.689242258899885,,,0.8,80.0,Calibrated 1D,condition_mean
25.0,-7.975078388103894,,29.567034582844034,,,0.8,80.0,Calibrated 1D,condition_mean
30.0,-7.975078388103894,,27.877141969527358,,,0.8,80.0,Calibrated 1D,condition_mean
35.0,-7.975078388103894,,26.042933874173414,,,0.8,80.0,Calibrated 1D,condition_mean
40.0,-7.975078388103894,,24.252957400297166,,,0.8,80.0,Calibrated 1D,condition_mean
45.0,-7.975078388103894,,22.583741757139354,,,0.8,80.0,Calibrated 1D,condition_mean
50.0,-7.975078388103894,,21.059566158611606,,,0.8,80.0,Calibrated 1D,condition_mean
55.0,-7.975078388103894,,19.681056912678315,,,0.8,80.0,Calibrated 1D,condition_mean
60.0,-7.975078388103894,,18.438809771121456,,,0.8,80.0,Calibrated 1D,condition_mean
65.0,-7.975078388103894,,17.319837667488645,,,0.8,80.0,Calibrated 1D,condition_mean
70.0,-7.975078388103894,,16.310562014601345,,,0.8,80.0,Calibrated 1D,condition_mean
75.0,-7.975078388103894,,15.398130790778179,,,0.8,80.0,Calibrated 1D,condition_mean
80.0,-7.975078388103894,,14.570928350456423,,,0.8,80.0,Calibrated 1D,condition_mean
85.0,-7.975078388103894,,13.818701032018673,,,0.8,80.0,Calibrated 1D,condition_mean
90.0,-7.975078388103894,,13.132507848003861,,,0.8,80.0,Calibrated 1D,condition_mean
95.0,-7.975078388103894,,12.504599411149888,,,0.8,80.0,Calibrated 1D,condition_mean
100.0,-7.975078388103894,,11.928275219905482,,,0.8,80.0,Calibrated 1D,condition_mean
105.0,-7.975078388103894,,11.397742767786143,,,0.8,80.0,Calibrated 1D,condition_mean
110.0,-7.975078388103894,,10.907988558085167,,,0.8,80.0,Calibrated 1D,condition_mean
115.0,-7.975078388103894,,10.454664474640735,,,0.8,80.0,Calibrated 1D,condition_mean
120.0,-7.975078388103894,,10.033989780146529,,,0.8,80.0,Calibrated 1D,condition_mean
125.0,-7.975078388103894,,9.64266759545625,,,0.8,80.0,Calibrated 1D,condition_mean
130.0,-7.975078388103894,,9.27781418302246,,,0.8,80.0,Calibrated 1D,condition_mean
135.0,-7.975078388103894,,8.93689926185037,,,0.8,80.0,Calibrated 1D,condition_mean
140.0,-7.975078388103894,,8.617695685536788,,,0.8,80.0,Calibrated 1D,condition_mean
145.0,-7.975078388103894,,8.318236999041986,,,0.8,80.0,Calibrated 1D,condition_mean
150.0,-7.975078388103894,,8.036781593958962,,,0.8,80.0,Calibrated 1D,condition_mean
155.0,-7.975078388103894,,7.771782377926862,,,0.8,80.0,Calibrated 1D,condition_mean
160.0,-7.975078388103894,,7.521861049588943,,,0.8,80.0,Calibrated 1D,condition_mean
165.0,-7.975078388103894,,7.28578622252098,,,0.8,80.0,Calibrated 1D,condition_mean
170.0,-7.975078388103894,,7.062454770265718,,,0.8,80.0,Calibrated 1D,condition_mean
