subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError,plotSubsetSlug,plotSubsetLabel,displayParameter,displayScale,truePlotValue,recoveredPlotValue,plotError,plotAbsError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,MeanTimeseriesBaseBCC,visVarSlope,0.4315122719536024,0.415974876831361,-0.0155373951222414,0.0155373951222414,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.4315122719536024,0.415974876831361,-0.015537395122241449,0.015537395122241449
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,MeanTimeseriesBaseBCC,retention,0.959889307523782,0.9614111003995548,0.0015217928757728,0.0015217928757728,joint_devices,Mouse + Trackpad joint,$A$,raw,0.959889307523782,0.9614111003995548,0.0015217928757728094,0.0015217928757728094
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,MeanTimeseriesBaseBCC,lr,0.2122815974476228,0.2046117047095144,-0.0076698927381083,0.0076698927381083,joint_devices,Mouse + Trackpad joint,$B$,raw,0.2122815974476228,0.2046117047095144,-0.0076698927381083915,0.0076698927381083915
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,MeanTimeseriesBaseBCC,propVar_mouse,458.2808280770874,446.0674901377537,-12.213337939333712,12.213337939333712,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,21.407494670724255,21.120309896820967,-0.287184773903288,0.287184773903288
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,MeanTimeseriesBaseBCC,propVar_trackpad,743.6717391377052,701.9810043332502,-41.69073480445502,41.69073480445502,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,27.27034541654552,26.494924123938347,-0.7754212926071737,0.7754212926071737
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,MeanTimeseriesBaseBCC,visVarSlope,0.5213363422641286,0.5156886889713751,-0.0056476532927535,0.0056476532927535,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.5213363422641286,0.5156886889713751,-0.005647653292753518,0.005647653292753518
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,MeanTimeseriesBaseBCC,retention,0.9643231357796754,0.9658492239455224,0.0015260881658469,0.0015260881658469,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9643231357796754,0.9658492239455224,0.0015260881658469838,0.0015260881658469838
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,MeanTimeseriesBaseBCC,lr,0.2637646855520695,0.2551121218888364,-0.008652563663233,0.008652563663233,joint_devices,Mouse + Trackpad joint,$B$,raw,0.2637646855520695,0.2551121218888364,-0.008652563663233082,0.008652563663233082
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,MeanTimeseriesBaseBCC,propVar_mouse,762.8803537425474,802.9594669191205,40.07911317657306,40.07911317657306,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,27.620288806284183,28.336539430903,0.7162506246188158,0.7162506246188158
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,MeanTimeseriesBaseBCC,propVar_trackpad,338.1896394345152,345.9754891216272,7.785849687112034,7.785849687112034,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,18.38993310032734,18.60041636957698,0.21048326924963945,0.21048326924963945
