subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,MeanTimeseriesCausalInf,c,0.09565558774941292,0.08510441105387544,-0.010551176695537484,0.010551176695537484
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,MeanTimeseriesCausalInf,retention,0.9651010586578115,0.9653134447783295,0.00021238612051799333,0.00021238612051799333
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0007,MeanTimeseriesCausalInf,lr,0.8554041585882033,0.7593744138061076,-0.0960297447820957,0.0960297447820957
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,MeanTimeseriesCausalInf,senseVar_mouse,1889.526477346167,1832.747703008718,-56.77877433744902,56.77877433744902
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,MeanTimeseriesCausalInf,senseVar_trackpad,540.9853667904873,532.511198351822,-8.474168438665288,8.474168438665288
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,MeanTimeseriesCausalInf,c,0.31109225644645205,0.1407020608349576,-0.17039019561149446,0.17039019561149446
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,MeanTimeseriesCausalInf,retention,0.9585817459503939,0.9593982330263873,0.0008164870759933551,0.0008164870759933551
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0008,MeanTimeseriesCausalInf,lr,0.8891430903107945,0.40275036535229647,-0.48639272495849806,0.48639272495849806
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,MeanTimeseriesCausalInf,senseVar_mouse,582.5291783492144,576.544182098206,-5.984996251008397,5.984996251008397
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,MeanTimeseriesCausalInf,senseVar_trackpad,433.9144909891568,434.42845410341357,0.5139631142567964,0.5139631142567964
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,MeanTimeseriesCausalInf,c,0.3214712252546346,0.24218481531405267,-0.07928640994058195,0.07928640994058195
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,MeanTimeseriesCausalInf,retention,0.9662146883260674,0.9667424002551344,0.0005277119290669763,0.0005277119290669763
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0009,MeanTimeseriesCausalInf,lr,0.9581637900588834,0.7201059884926482,-0.23805780156623524,0.23805780156623524
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,MeanTimeseriesCausalInf,senseVar_mouse,602.2598367406645,588.2382657338474,-14.021571006817112,14.021571006817112
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,MeanTimeseriesCausalInf,senseVar_trackpad,473.13862977872674,457.44723503651227,-15.69139474221447,15.69139474221447
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,MeanTimeseriesCausalInf,c,0.2550420097090933,0.13389476510099318,-0.12114724460810011,0.12114724460810011
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,MeanTimeseriesCausalInf,retention,0.9717345033940594,0.97227204931041,0.0005375459163505791,0.0005375459163505791
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0010,MeanTimeseriesCausalInf,lr,0.8803244363187007,0.4721344821316244,-0.4081899541870763,0.4081899541870763
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,MeanTimeseriesCausalInf,senseVar_mouse,8554.908731283824,8585.170785658242,30.262054374417858,30.262054374417858
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,MeanTimeseriesCausalInf,senseVar_trackpad,454.4261374827012,451.21344477333173,-3.2126927093694917,3.2126927093694917
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,MeanTimeseriesCausalInf,c,0.1534372949288723,0.17828303584318686,0.024845740914314574,0.024845740914314574
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,MeanTimeseriesCausalInf,retention,0.9505264796740565,0.9510231685558812,0.0004966888818247472,0.0004966888818247472
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0011,MeanTimeseriesCausalInf,lr,0.8719569649212126,1.0,0.12804303507878745,0.12804303507878745
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,MeanTimeseriesCausalInf,senseVar_mouse,2816.225572908377,2814.7361181169354,-1.489454791441858,1.489454791441858
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,MeanTimeseriesCausalInf,senseVar_trackpad,378.1793723804146,376.9638725255314,-1.2154998548832054,1.2154998548832054
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,MeanTimeseriesCausalInf,c,0.11599185242176183,0.11250342227773573,-0.0034884301440260973,0.0034884301440260973
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,MeanTimeseriesCausalInf,retention,0.9877984581398811,0.9878049787277756,6.520587894520702e-06,6.520587894520702e-06
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0012,MeanTimeseriesCausalInf,lr,0.9792572416704862,0.9508890538232557,-0.028368187847230497,0.028368187847230497
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,MeanTimeseriesCausalInf,senseVar_mouse,582.168422567603,577.2028297433394,-4.965592824263581,4.965592824263581
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,MeanTimeseriesCausalInf,senseVar_trackpad,1241.1669090005662,1240.5452846442588,-0.6216243563073931,0.6216243563073931
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,MeanTimeseriesCausalInf,c,0.14040034843394916,0.1416660585856363,0.0012657101516871383,0.0012657101516871383
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,MeanTimeseriesCausalInf,retention,0.9645733863875375,0.9650822925043668,0.0005089061168292996,0.0005089061168292996
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0013,MeanTimeseriesCausalInf,lr,0.9785275535596226,0.9748721349719769,-0.0036554185876457312,0.0036554185876457312
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,MeanTimeseriesCausalInf,senseVar_mouse,4765.266791412261,4925.248745437709,159.98195402544752,159.98195402544752
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,MeanTimeseriesCausalInf,senseVar_trackpad,2276.8252218747684,2201.8156651164963,-75.00955675827208,75.00955675827208
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,MeanTimeseriesCausalInf,c,0.12005764079419759,0.09973996879162678,-0.020317672002570814,0.020317672002570814
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,MeanTimeseriesCausalInf,retention,0.9915475548182815,0.9878719752231041,-0.0036755795951773917,0.0036755795951773917
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0014,MeanTimeseriesCausalInf,lr,0.9149238587663303,0.9982040692148633,0.08328021044853295,0.08328021044853295
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,MeanTimeseriesCausalInf,senseVar_mouse,6873.758949323932,6899.739956895451,25.981007571518603,25.981007571518603
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,MeanTimeseriesCausalInf,senseVar_trackpad,2186.2196242732234,2187.07194254197,0.8523182687467852,0.8523182687467852
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,MeanTimeseriesCausalInf,c,0.10969280473904362,0.1143091075095856,0.00461630277054198,0.00461630277054198
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,MeanTimeseriesCausalInf,retention,0.9720421504251568,0.9721884981252781,0.00014634770012122988,0.00014634770012122988
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0015,MeanTimeseriesCausalInf,lr,0.8448308335821064,0.8750612042412429,0.030230370659136474,0.030230370659136474
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,MeanTimeseriesCausalInf,senseVar_mouse,1951.8896963134139,1967.7389918118593,15.849295498445372,15.849295498445372
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,MeanTimeseriesCausalInf,senseVar_trackpad,795.0268853694732,800.5393222772037,5.512436907730489,5.512436907730489
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,MeanTimeseriesCausalInf,c,0.6911228095215061,0.7503415954456034,0.05921878592409735,0.05921878592409735
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,MeanTimeseriesCausalInf,retention,0.9871427576910805,0.9875495032377274,0.00040674554664688056,0.00040674554664688056
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0016,MeanTimeseriesCausalInf,lr,0.9443540472487475,0.9998664567378338,0.05551240948908631,0.05551240948908631
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,MeanTimeseriesCausalInf,senseVar_mouse,1489.856381223905,1498.443458457223,8.587077233318041,8.587077233318041
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,MeanTimeseriesCausalInf,senseVar_trackpad,972.8837613332729,979.687214187438,6.80345285416513,6.80345285416513
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,MeanTimeseriesCausalInf,c,0.07020033989970127,0.07781033918927713,0.007609999289575856,0.007609999289575856
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,MeanTimeseriesCausalInf,retention,0.9597081795107666,0.9596001582387629,-0.00010802127200371103,0.00010802127200371103
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0017,MeanTimeseriesCausalInf,lr,0.8088651714625199,0.8916432294197466,0.0827780579572267,0.0827780579572267
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,MeanTimeseriesCausalInf,senseVar_mouse,3124.5263820048563,3133.870241934303,9.343859929446808,9.343859929446808
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,MeanTimeseriesCausalInf,senseVar_trackpad,3595.6338757781,3594.6044234704464,-1.029452307653628,1.029452307653628
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,MeanTimeseriesCausalInf,c,0.24004703117244133,0.27181117780370434,0.03176414663126301,0.03176414663126301
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,MeanTimeseriesCausalInf,retention,0.9838107650656728,0.9836472584666847,-0.00016350659898811681,0.00016350659898811681
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0018,MeanTimeseriesCausalInf,lr,0.8398770632719164,0.9536444309805577,0.11376736770864138,0.11376736770864138
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,MeanTimeseriesCausalInf,senseVar_mouse,1674.817548900606,1675.3878040174466,0.5702551168405989,0.5702551168405989
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,MeanTimeseriesCausalInf,senseVar_trackpad,3038.210902461549,3028.6554597856216,-9.555442675927225,9.555442675927225
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,MeanTimeseriesCausalInf,c,0.06052598930112135,0.05722857643016756,-0.0032974128709537948,0.0032974128709537948
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,MeanTimeseriesCausalInf,retention,0.960144029883166,0.9603168386333271,0.00017280875016101316,0.00017280875016101316
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0019,MeanTimeseriesCausalInf,lr,0.9692029331249719,0.9173594014250983,-0.051843531699873546,0.051843531699873546
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,MeanTimeseriesVectorBCC,propVar_mouse,117.39158906269545,117.83666711872776,0.4450780560323153,0.4450780560323153
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,MeanTimeseriesVectorBCC,propVar_trackpad,33.03644694875382,33.075573539221764,0.03912659046794431,0.03912659046794431
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,MeanTimeseriesVectorBCC,visVarSlope,0.08305933504199169,0.08375930523879872,0.0006999701968070371,0.0006999701968070371
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,MeanTimeseriesVectorBCC,retention,0.977177930671538,0.9769370203682148,-0.00024091030332318297,0.00024091030332318297
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0000,MeanTimeseriesVectorBCC,lr,0.1337127192856626,0.13430930284151443,0.0005965835558518207,0.0005965835558518207
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,MeanTimeseriesVectorBCC,propVar_mouse,230.28305610381747,428.4999382607876,198.21688215697012,198.21688215697012
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,MeanTimeseriesVectorBCC,propVar_trackpad,424.06421499644347,1000.0,575.9357850035565,575.9357850035565
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,MeanTimeseriesVectorBCC,visVarSlope,0.010642652136096945,0.012130722969828802,0.0014880708337318572,0.0014880708337318572
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,MeanTimeseriesVectorBCC,retention,0.9659003983153875,0.9658289000490403,-7.149826634722523e-05,7.149826634722523e-05
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0001,MeanTimeseriesVectorBCC,lr,0.10557437127401108,0.10379744165635035,-0.0017769296176607247,0.0017769296176607247
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,MeanTimeseriesVectorBCC,propVar_mouse,386.8950976469008,365.9735943488876,-20.921503298013192,20.921503298013192
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,MeanTimeseriesVectorBCC,propVar_trackpad,127.78561513996316,122.18171145622183,-5.603903683741322,5.603903683741322
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,MeanTimeseriesVectorBCC,visVarSlope,0.16095019255734336,0.1603229552380277,-0.00062723731931566,0.00062723731931566
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,MeanTimeseriesVectorBCC,retention,0.9541946719216047,0.9566206837978876,0.0024260118762828853,0.0024260118762828853
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0002,MeanTimeseriesVectorBCC,lr,0.0955006834784729,0.09175796749753554,-0.0037427159809373667,0.0037427159809373667
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,MeanTimeseriesVectorBCC,propVar_mouse,145.60092951466711,162.74250172703566,17.141572212368544,17.141572212368544
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,MeanTimeseriesVectorBCC,propVar_trackpad,177.5930583788578,203.99373877145203,26.40068039259424,26.40068039259424
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,MeanTimeseriesVectorBCC,visVarSlope,0.28780703907215177,0.28747294859049183,-0.00033409048165994326,0.00033409048165994326
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,MeanTimeseriesVectorBCC,retention,0.956234231012419,0.9601196504281144,0.0038854194156954236,0.0038854194156954236
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0003,MeanTimeseriesVectorBCC,lr,0.06038121102465995,0.05379859022187425,-0.006582620802785703,0.006582620802785703
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,MeanTimeseriesVectorBCC,propVar_mouse,271.6109699675199,306.5504359177406,34.939465950220665,34.939465950220665
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,MeanTimeseriesVectorBCC,propVar_trackpad,59.40164558003607,61.72988450850027,2.328238928464202,2.328238928464202
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,MeanTimeseriesVectorBCC,visVarSlope,0.029032246759338434,0.029894460689247063,0.0008622139299086298,0.0008622139299086298
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,MeanTimeseriesVectorBCC,retention,0.9997813518721838,0.9993146050700676,-0.00046674680211611363,0.00046674680211611363
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0004,MeanTimeseriesVectorBCC,lr,0.2427734895959717,0.24419674103292263,0.0014232514369509341,0.0014232514369509341
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,MeanTimeseriesVectorBCC,propVar_mouse,214.10607581825695,1000.0,785.893924181743,785.893924181743
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,MeanTimeseriesVectorBCC,propVar_trackpad,108.35871528485526,231.99410849097825,123.63539320612298,123.63539320612298
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,MeanTimeseriesVectorBCC,visVarSlope,0.0036927803258633525,0.005174566283496293,0.0014817859576329402,0.0014817859576329402
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,MeanTimeseriesVectorBCC,retention,0.9553759733932415,0.9527212864358308,-0.002654686957410779,0.002654686957410779
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0005,MeanTimeseriesVectorBCC,lr,0.19700927315887193,0.19409865989293945,-0.002910613265932477,0.002910613265932477
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,MeanTimeseriesVectorBCC,propVar_mouse,484.9311816268068,387.56969028404023,-97.36149134276656,97.36149134276656
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,MeanTimeseriesVectorBCC,propVar_trackpad,57.89717976044777,50.15369186416986,-7.743487896277912,7.743487896277912
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,MeanTimeseriesVectorBCC,visVarSlope,0.19171872752433172,0.1852330920722384,-0.006485635452093325,0.006485635452093325
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,MeanTimeseriesVectorBCC,retention,0.9571260004284875,0.9571589896640931,3.2989235605573874e-05,3.2989235605573874e-05
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0006,MeanTimeseriesVectorBCC,lr,0.026430093267670093,0.026941469499992498,0.0005113762323224053,0.0005113762323224053
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,MeanTimeseriesVectorBCC,propVar_mouse,140.6237988626475,1000.0,859.3762011373525,859.3762011373525
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,MeanTimeseriesVectorBCC,propVar_trackpad,98.86294619967093,279.87664839690234,181.0137021972314,181.0137021972314
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,MeanTimeseriesVectorBCC,visVarSlope,0.003315868722132736,0.0043664379765172455,0.0010505692543845094,0.0010505692543845094
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,MeanTimeseriesVectorBCC,retention,0.9830987392431169,0.9819795884156808,-0.0011191508274360773,0.0011191508274360773
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0007,MeanTimeseriesVectorBCC,lr,0.041908166363040365,0.041521746141578254,-0.00038642022146211097,0.00038642022146211097
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,MeanTimeseriesVectorBCC,propVar_mouse,788.8504190617024,960.7562494560152,171.90583039431283,171.90583039431283
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,MeanTimeseriesVectorBCC,propVar_trackpad,80.70794020540636,85.29432394277279,4.5863837373664325,4.5863837373664325
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,MeanTimeseriesVectorBCC,visVarSlope,0.061395587921018596,0.0629368458878861,0.001541257966867507,0.001541257966867507
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,MeanTimeseriesVectorBCC,retention,0.9845286169572861,0.9844073352989232,-0.00012128165836289284,0.00012128165836289284
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0008,MeanTimeseriesVectorBCC,lr,0.09801596406503205,0.09756754672243019,-0.00044841734260185617,0.00044841734260185617
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,MeanTimeseriesVectorBCC,propVar_mouse,374.44600013609596,371.0634953730301,-3.3825047630658673,3.3825047630658673
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,MeanTimeseriesVectorBCC,propVar_trackpad,50.82472258364333,51.64698008621005,0.8222575025667211,0.8222575025667211
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,MeanTimeseriesVectorBCC,visVarSlope,0.3301659286714145,0.32776147387467697,-0.0024044547967375096,0.0024044547967375096
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,MeanTimeseriesVectorBCC,retention,0.9675898838614332,0.967882696366492,0.00029281250505885925,0.00029281250505885925
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0009,MeanTimeseriesVectorBCC,lr,0.20068222470178493,0.19787516966192437,-0.002807055039860562,0.002807055039860562
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,MeanTimeseriesVectorBCC,propVar_mouse,772.1496124262399,806.4100114937847,34.26039906754488,34.26039906754488
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,MeanTimeseriesVectorBCC,propVar_trackpad,249.7406140321858,255.79063831803285,6.0500242858470585,6.0500242858470585
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,MeanTimeseriesVectorBCC,visVarSlope,0.2436022785913911,0.2462135286453453,0.002611250053954184,0.002611250053954184
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,MeanTimeseriesVectorBCC,retention,0.9875450069527834,0.987326195877295,-0.00021881107548837875,0.00021881107548837875
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0010,MeanTimeseriesVectorBCC,lr,0.09600682382622645,0.09753775130635056,0.0015309274801241085,0.0015309274801241085
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,MeanTimeseriesVectorBCC,propVar_mouse,282.05254269852094,445.1890289989263,163.13648630040535,163.13648630040535
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,MeanTimeseriesVectorBCC,propVar_trackpad,211.35734430516735,363.3359208493666,151.97857654419923,151.97857654419923
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,MeanTimeseriesVectorBCC,visVarSlope,0.3297014588609538,0.3765009880282983,0.04679952916734448,0.04679952916734448
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,MeanTimeseriesVectorBCC,retention,0.9618872023906868,0.9561604470804763,-0.005726755310210496,0.005726755310210496
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0011,MeanTimeseriesVectorBCC,lr,0.2569250057752055,0.2749102848696617,0.017985279094456186,0.017985279094456186
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,MeanTimeseriesVectorBCC,propVar_mouse,724.7371471979633,1000.0,275.2628528020367,275.2628528020367
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,MeanTimeseriesVectorBCC,propVar_trackpad,102.18640500872124,114.0429845469928,11.85657953827156,11.85657953827156
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,MeanTimeseriesVectorBCC,visVarSlope,0.3773146238841374,0.39382963533492393,0.016515011450786543,0.016515011450786543
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,MeanTimeseriesVectorBCC,retention,0.9767231926343104,0.9755713995030332,-0.0011517931312772234,0.0011517931312772234
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0012,MeanTimeseriesVectorBCC,lr,0.09289017972016327,0.0965283830253473,0.0036382033051840373,0.0036382033051840373
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,MeanTimeseriesVectorBCC,propVar_mouse,251.1632573054833,254.19549903054272,3.032241725059407,3.032241725059407
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,MeanTimeseriesVectorBCC,propVar_trackpad,33.228369227782416,34.04452997489441,0.8161607471119936,0.8161607471119936
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,MeanTimeseriesVectorBCC,visVarSlope,0.3338068233744988,0.33362796351334906,-0.00017885986114973829,0.00017885986114973829
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,MeanTimeseriesVectorBCC,retention,0.9657339089834872,0.9674256324810093,0.001691723497522113,0.001691723497522113
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0013,MeanTimeseriesVectorBCC,lr,0.17274543950282073,0.16414908434988537,-0.008596355152935359,0.008596355152935359
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,MeanTimeseriesVectorBCC,propVar_mouse,877.3093300628832,1000.0,122.69066993711681,122.69066993711681
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,MeanTimeseriesVectorBCC,propVar_trackpad,142.9619916329837,146.8062137398367,3.844222106852982,3.844222106852982
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,MeanTimeseriesVectorBCC,visVarSlope,0.009109925775373489,0.009503760218929768,0.0003938344435562794,0.0003938344435562794
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,MeanTimeseriesVectorBCC,retention,0.9583562136061808,0.9582121903733639,-0.00014402323281692553,0.00014402323281692553
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0014,MeanTimeseriesVectorBCC,lr,0.26648586245473876,0.26627116421044683,-0.00021469824429193318,0.00021469824429193318
