subsetSlug,deviceSubsetSlug,deviceSubsetLabel,syntheticId,clamp,metric,trueValue,recoveredValue,error,absError
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0004,170.0,beta,0.0858144111560604,0.08483904065120937,-0.0009753705048510253,0.0009753705048510253
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,2.0,alpha,0.9523677959250589,0.9520770681244689,-0.00029072780059002934,0.00029072780059002934
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,2.0,beta,0.186091495276092,0.1855430084207035,-0.000548486855388497,0.000548486855388497
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,5.0,alpha,0.9523338764721391,0.9520667720606456,-0.0002671044114934684,0.0002671044114934684
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,5.0,beta,0.18596838915725386,0.18540626978404087,-0.0005621193732129881,0.0005621193732129881
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,10.0,alpha,0.9522769974291918,0.9520494564187684,-0.00022754101042343766,0.00022754101042343766
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,10.0,beta,0.185761954276449,0.18517630644039418,-0.0005856478360548312,0.0005856478360548312
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,20.0,alpha,0.9521619514108642,0.9520142476637115,-0.00014770374715278312,0.00014770374715278312
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,20.0,beta,0.18534441013629013,0.18470871054669516,-0.0006356995895949735,0.0006356995895949735
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,50.0,alpha,0.951806750056325,0.9519041192822768,9.736922595182662e-05,9.736922595182662e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,50.0,beta,0.1840552543156844,0.1832461317405073,-0.0008091225751770958,0.0008091225751770958
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,100.0,alpha,0.951182829742546,0.9517063714972974,0.0005235417547514443,0.0005235417547514443
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,100.0,beta,0.18179081896423258,0.180619908458971,-0.0011709105052615798,0.0011709105052615798
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,135.0,alpha,0.9507239172202393,0.951558175646641,0.0008342584264017239,0.0008342584264017239
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,135.0,beta,0.18012525732793808,0.17865176811665745,-0.0014734892112806264,0.0014734892112806264
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,170.0,alpha,0.9502481164506672,0.9514026271715272,0.0011545107208600358,0.0011545107208600358
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0005,170.0,beta,0.17839840205640312,0.17658597998763317,-0.0018124220687699422,0.0018124220687699422
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,2.0,alpha,0.9497123091300256,0.9500667482237002,0.0003544390936746078,0.0003544390936746078
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,2.0,beta,0.17731906313559856,0.1773688974533524,4.983431775384961e-05,4.983431775384961e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,5.0,alpha,0.9496514898880095,0.9500262203017839,0.0003747304137743379,0.0003747304137743379
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,5.0,beta,0.1771076198732341,0.17711347731936003,5.857446125939747e-06,5.857446125939747e-06
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,10.0,alpha,0.9495496478845494,0.9499581899952353,0.0004085421106858611,0.0004085421106858611
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,10.0,beta,0.17675355749521768,0.17668472822015707,-6.882927506060565e-05,6.882927506060565e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,20.0,alpha,0.9493442110260287,0.9498203553320967,0.00047614430606801594,0.00047614430606801594
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,20.0,beta,0.17603933880166522,0.1758160493818905,-0.00022328941977473038,0.00022328941977473038
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,50.0,alpha,0.9487145638491509,0.9493934614018344,0.0006788975526835772,0.0006788975526835772
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,50.0,beta,0.17385031689339173,0.17312562510863921,-0.0007246917847525125,0.0007246917847525125
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,100.0,alpha,0.9476252328849362,0.9486426655586491,0.0010174326737129036,0.0010174326737129036
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,100.0,beta,0.17006316524149231,0.1683938657240041,-0.0016692995174882042,0.0016692995174882042
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,135.0,alpha,0.9468372511383276,0.9480928602186,0.0012556090802723352,0.0012556090802723352
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,135.0,beta,0.1673236797486818,0.16492881380461374,-0.002394865944068042,0.002394865944068042
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,170.0,alpha,0.9460318533325436,0.9475272351957909,0.0014953818632472693,0.0014953818632472693
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0005,170.0,beta,0.1645236458463958,0.16136406110365795,-0.0031595847427378643,0.0031595847427378643
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,2.0,alpha,0.9568716435119836,0.9568388474230516,-3.279608893203001e-05,3.279608893203001e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,2.0,beta,0.024660969612201794,0.025097573167156308,0.0004366035549545136,0.0004366035549545136
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,5.0,alpha,0.9567390280654907,0.9566773630644497,-6.166500104098915e-05,6.166500104098915e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,5.0,beta,0.023738592007158228,0.02416748529225516,0.0004288932850969318,0.0004288932850969318
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,10.0,alpha,0.9564824780628159,0.9563663285689753,-0.00011614949384064488,0.00011614949384064488
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,10.0,beta,0.02195421482260717,0.022376046075346233,0.0004218312527390633,0.0004218312527390633
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,20.0,alpha,0.9559217408240552,0.9556873698832681,-0.00023437094078715415,0.00023437094078715415
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,20.0,beta,0.018054130141487344,0.018465504852639227,0.000411374711151883,0.000411374711151883
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,50.0,alpha,0.9546469340869561,0.9541308133605363,-0.000516120726419822,0.000516120726419822
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,50.0,beta,0.009187491931875374,0.00950033719847347,0.0003128452665980951,0.0003128452665980951
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,100.0,alpha,0.9538436957380597,0.953133718826171,-0.0007099769118886767,0.0007099769118886767
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,100.0,beta,0.0036007440519917034,0.0037574556923474236,0.0001567116403557202,0.0001567116403557202
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,135.0,alpha,0.9536417961963212,0.9528804194390208,-0.0007613767573003694,0.0007613767573003694
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,135.0,beta,0.0021964761428374647,0.002298548521720496,0.00010207237888303121,0.00010207237888303121
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,170.0,alpha,0.9535369046189209,0.9527483091585571,-0.0007885954603638057,0.0007885954603638057
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0006,170.0,beta,0.0014669258188726615,0.001537644053492725,7.071823462006339e-05,7.071823462006339e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,2.0,alpha,0.9552244009821843,0.9549670305899778,-0.000257370392206524,0.000257370392206524
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,2.0,beta,0.02201217401399255,0.02223690245434961,0.00022472844035706027,0.00022472844035706027
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,5.0,alpha,0.954386373174716,0.9540406605229264,-0.0003457126517896203,0.0003457126517896203
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,5.0,beta,0.020065213420935337,0.020248649050814176,0.0001834356298788392,0.0001834356298788392
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,10.0,alpha,0.9529939907380466,0.9525133301863226,-0.00048066055172402145,0.00048066055172402145
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,10.0,beta,0.016830340173889173,0.016970564138441054,0.00014022396455188116,0.00014022396455188116
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,20.0,alpha,0.9507003010004853,0.9500127725415005,-0.0006875284589847874,0.0006875284589847874
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,20.0,beta,0.011501491307617984,0.011603656867917197,0.00010216556029921282,0.00010216556029921282
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,50.0,alpha,0.94756974435338,0.9466031046287685,-0.0009666397246115288,0.0009666397246115288
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,50.0,beta,0.004228378921693751,0.004285540627403485,5.716170570973372e-05,5.716170570973372e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,100.0,alpha,0.9463568470443131,0.9452752141237623,-0.0010816329205508568,0.0010816329205508568
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,100.0,beta,0.001410497172265399,0.0014355102669618156,2.501309469641667e-05,2.501309469641667e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,135.0,alpha,0.9461067174768547,0.9450002108477176,-0.0011065066291371384,0.0011065066291371384
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,135.0,beta,0.0008293799269187618,0.0008452750909488138,1.5895164030052056e-05,1.5895164030052056e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,170.0,alpha,0.9459837599492766,0.9448647931076493,-0.001118966841627378,0.001118966841627378
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0006,170.0,beta,0.0005437170185036331,0.0005546301401172197,1.0913121613586587e-05,1.0913121613586587e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,2.0,alpha,0.9821329012188934,0.9818420051549188,-0.00029089606397458834,0.00029089606397458834
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,2.0,beta,0.03927436990605725,0.03969454811455352,0.000420178208496276,0.000420178208496276
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,5.0,alpha,0.9821231982680922,0.9818401489008752,-0.00028304936721701424,0.00028304936721701424
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,5.0,beta,0.03924791039959585,0.03966989581523199,0.00042198541563613634,0.00042198541563613634
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,10.0,alpha,0.9821069410070354,0.9818370314183251,-0.00026990958871031534,0.00026990958871031534
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,10.0,beta,0.0392035775865385,0.03962849355500554,0.0004249159684670406,0.0004249159684670406
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,20.0,alpha,0.9820741082570056,0.9818307082236744,-0.0002434000333312314,0.0002434000333312314
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,20.0,beta,0.039114044167339074,0.039544517286915916,0.00043047311957684214,0.00043047311957684214
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,50.0,alpha,0.9819731257623285,0.9818110478596046,-0.00016207790272393385,0.00016207790272393385
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,50.0,beta,0.03883866948749913,0.03928341445914503,0.00044474497164589955,0.00044474497164589955
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,100.0,alpha,0.9817969558256388,0.9817760808685488,-2.0874957089911383e-05,2.0874957089911383e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,100.0,beta,0.03835826206571261,0.038819029353615586,0.0004607672879029731,0.0004607672879029731
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,135.0,alpha,0.981668185349239,0.9817500683774515,8.18830282124372e-05,8.18830282124372e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,135.0,beta,0.03800711082088752,0.03847356601637628,0.00046645519548876163,0.00046645519548876163
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,170.0,alpha,0.9815352705686945,0.9817228797553988,0.00018760918670435167,0.00018760918670435167
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0007,170.0,beta,0.03764465824675075,0.038112482870818844,0.00046782462406809444,0.00046782462406809444
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,2.0,alpha,0.9817828290122949,0.9815085251280034,-0.00027430388429150465,0.00027430388429150465
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,2.0,beta,0.03761888447864275,0.038037431863584,0.00041854738494125077,0.00041854738494125077
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,5.0,alpha,0.98177017178405,0.9815024383585125,-0.00026773342553754187,0.00026773342553754187
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,5.0,beta,0.03757762754595414,0.037992409849773,0.0004147823038188614,0.0004147823038188614
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,10.0,alpha,0.9817489886411445,0.9814922313484763,-0.00025675729266816383,0.00025675729266816383
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,10.0,beta,0.03750857992477803,0.03791691164871304,0.00040833172393500705,0.00040833172393500705
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,20.0,alpha,0.9817062991259268,0.9814715875566509,-0.00023471156927590275,0.00023471156927590275
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,20.0,beta,0.03736943109837027,0.03776421569364582,0.0003947845952755463,0.0003947845952755463
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,50.0,alpha,0.9815757620191982,0.981407902289156,-0.0001678597300421858,0.0001678597300421858
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,50.0,beta,0.03694393820833984,0.03729315481364323,0.00034921660530339016,0.00034921660530339016
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,100.0,alpha,0.9813507470579114,0.9812964753411444,-5.427171676697373e-05,5.427171676697373e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,100.0,beta,0.03621048954705636,0.036468962998941486,0.00025847345188512866,0.00025847345188512866
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,135.0,alpha,0.9811884189436495,0.981215075217073,2.6656273423464327e-05,2.6656273423464327e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,135.0,beta,0.03568137211676093,0.03586687062207415,0.00018549850531322104,0.00018549850531322104
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,170.0,alpha,0.9810227314355123,0.981131320181856,0.0001085887463436741,0.0001085887463436741
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0007,170.0,beta,0.035141304557076584,0.03524735967164686,0.00010605511457027761,0.00010605511457027761
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,2.0,alpha,0.984067934673749,0.9840293769547519,-3.8557718997078716e-05,3.8557718997078716e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,2.0,beta,0.09309237033407532,0.09273015937578241,-0.00036221095829290506,0.00036221095829290506
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,5.0,alpha,0.9839833843753231,0.9839582631973491,-2.512117797393021e-05,2.512117797393021e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,5.0,beta,0.09218872950794235,0.0918199934923256,-0.0003687360156167524,0.0003687360156167524
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,10.0,alpha,0.9838300376885701,0.9838290241297335,-1.0135588366377846e-06,1.0135588366377846e-06
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,10.0,beta,0.09054981954213594,0.0901658973729572,-0.00038392216917873534,0.00038392216917873534
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,20.0,alpha,0.9834836075024478,0.9835363568145221,5.2749312074329424e-05,5.2749312074329424e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,20.0,beta,0.0868473079553877,0.0864201270011323,-0.00042718095425539615,0.00042718095425539615
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,50.0,alpha,0.982261792671629,0.9825028873303457,0.00024109465871668956,0.00024109465871668956
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,50.0,beta,0.07378902449977072,0.07319302861053374,-0.0005959958892369777,0.0005959958892369777
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,100.0,alpha,0.9802737800172044,0.9808301338746129,0.000556353857408487,0.000556353857408487
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,100.0,beta,0.05254191560894719,0.051783906347167175,-0.0007580092617800183,0.0007580092617800183
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,135.0,alpha,0.9791893784245785,0.9799252638792998,0.0007358854547212523,0.0007358854547212523
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,135.0,beta,0.040952251595177076,0.04020271827924209,-0.0007495333159349832,0.0007495333159349832
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,170.0,alpha,0.9783679848008195,0.9792440680454929,0.0008760832446733646,0.0008760832446733646
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0008,170.0,beta,0.03217351483643722,0.03148427573692652,-0.0006892390995106995,0.0006892390995106995
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,2.0,alpha,0.9803611076272801,0.9804621433454553,0.00010103571817521306,0.00010103571817521306
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,2.0,beta,0.08616100606378575,0.08593144609005875,-0.00022955997372700598,0.00022955997372700598
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,5.0,alpha,0.9796627267812338,0.9797836292381951,0.00012090245696128044,0.00012090245696128044
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,5.0,beta,0.08417438169341099,0.08393021052897957,-0.0002441711644314143,0.0002441711644314143
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,10.0,alpha,0.9784429899448903,0.9785966585066064,0.00015366856171605825,0.00015366856171605825
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,10.0,beta,0.08070470044679376,0.08042931347673221,-0.00027538697006154744,0.00027538697006154744
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,20.0,alpha,0.9758908187548159,0.9761094983992175,0.00021867964440158705,0.00021867964440158705
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,20.0,beta,0.07344475694709186,0.07309358795570729,-0.0003511689913845706,0.0003511689913845706
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,50.0,alpha,0.9686556065394623,0.969069966332966,0.0004143597935037935,0.0004143597935037935
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,50.0,beta,0.052863366444722434,0.05233092178031264,-0.000532444664409791,0.000532444664409791
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,100.0,alpha,0.960668987597138,0.9613667867655833,0.0006977991684452567,0.0006977991684452567
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,100.0,beta,0.030144513375453888,0.029610868182793314,-0.0005336451926605743,0.0005336451926605743
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,135.0,alpha,0.9575220955387425,0.9583598088757385,0.0008377133369960044,0.0008377133369960044
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,135.0,beta,0.02119281819432248,0.020741972134581,-0.0004508460597414804,0.0004508460597414804
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,170.0,alpha,0.9555205980652818,0.9564573109278225,0.0009367128625407117,0.0009367128625407117
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0008,170.0,beta,0.015499329203994975,0.015130671636167955,-0.00036865756782701944,0.00036865756782701944
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,2.0,alpha,0.9644965591305629,0.9648160206621805,0.00031946153161765967,0.00031946153161765967
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,2.0,beta,0.18336440658318748,0.18083393269229397,-0.002530473890893503,0.002530473890893503
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,5.0,alpha,0.9620306171633585,0.9623846538536079,0.0003540366902494707,0.0003540366902494707
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,5.0,beta,0.1695589583375239,0.1673230492667244,-0.0022359090707995133,0.0022359090707995133
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,10.0,alpha,0.9573983065625946,0.9578144285847031,0.00041612202210850047,0.00041612202210850047
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,10.0,beta,0.14362520762189554,0.1419267246072554,-0.0016984830146401508,0.0016984830146401508
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,20.0,alpha,0.9490678310758324,0.9495701727317502,0.0005023416559177818,0.0005023416559177818
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,20.0,beta,0.09698747253981391,0.09611414734944061,-0.0008733251903732947,0.0008733251903732947
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,50.0,alpha,0.9376779917578419,0.9382255694457331,0.0005475776878911542,0.0005475776878911542
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,50.0,beta,0.03322204767492772,0.03307322239879718,-0.0001488252761305403,0.0001488252761305403
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,100.0,alpha,0.933612855467198,0.9341520978166611,0.0005392423494631204,0.0005392423494631204
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,100.0,beta,0.010463592926830459,0.010437312373329252,-2.6280553501206727e-05,2.6280553501206727e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,135.0,alpha,0.9328227341129104,0.9333585669494052,0.0005358328364948317,0.0005358328364948317
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,135.0,beta,0.006040139492207726,0.006027733775693314,-1.2405716514412093e-05,1.2405716514412093e-05
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,170.0,alpha,0.9324430892262895,0.9329770430377631,0.0005339538114735864,0.0005339538114735864
joint_devices,mouse,Mouse,joint_devices_MeanTimeseriesVectorBCC_0009,170.0,beta,0.003914717278838654,0.003907640223338028,-7.077055500626095e-06,7.077055500626095e-06
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,2.0,alpha,0.9479296776839288,0.9488340275949393,0.0009043499110105158,0.0009043499110105158
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,2.0,beta,0.15818431296122296,0.1563411873814282,-0.0018431255797947688,0.0018431255797947688
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,5.0,alpha,0.9357432119517278,0.9370432502519902,0.0013000383002623739,0.0013000383002623739
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,5.0,beta,0.1318417944524879,0.13063241250017923,-0.001209381952308658,0.001209381952308658
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,10.0,alpha,0.9183360062626604,0.9201149847055047,0.0017789784428442479,0.0017789784428442479
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,10.0,beta,0.0942140155602069,0.09372178689797078,-0.0004922286622361244,0.0004922286622361244
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,20.0,alpha,0.8977232991479299,0.8999063177092508,0.0021830185613208597,0.0021830185613208597
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,20.0,beta,0.049657157926729756,0.04965852835738795,1.3704306581971415e-06,1.3704306581971415e-06
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,50.0,alpha,0.8808036781366501,0.8831625369201724,0.0023588587835223773,0.0023588587835223773
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,50.0,beta,0.013083352243863665,0.013150155885677068,6.680364181340347e-05,6.680364181340347e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,100.0,alpha,0.8765123303712455,0.8788893429188183,0.002377012547572721,0.002377012547572721
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,100.0,beta,0.0038070854063932177,0.00383282426204066,2.57388556474422e-05,2.57388556474422e-05
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,135.0,alpha,0.8757529596903542,0.8781317949579049,0.002378835267550783,0.002378835267550783
joint_devices,trackpad,Trackpad,joint_devices_MeanTimeseriesVectorBCC_0009,135.0,beta,0.002165613903829895,0.0021810561535947257,1.544224976483084e-05,1.544224976483084e-05
