candidateModel,parameterization,negLogLik,rmse,elapsedSeconds,nRows,nParams,AIC,BIC,recovered_propVar_mouse,recovered_propVar_trackpad,recovered_visVarSlope,recovered_retention,recovered_lr,recovered_raw_propVar_mouse,recovered_raw_propVar_trackpad,recovered_raw_visVarSlope,recovered_raw_retention,recovered_raw_lr,recovered_raw_visVarInt,recovered_visVarInt,recovered_raw_motorVar_mouse,recovered_motorVar_mouse,recovered_raw_motorVar_trackpad,recovered_motorVar_trackpad,subsetSlug,subsetLabel,syntheticId,drawIndex,generatingModel,true_propVar_mouse,true_propVar_trackpad,true_visVarSlope,true_retention,true_lr,true_raw_propVar_mouse,true_raw_propVar_trackpad,true_raw_visVarSlope,true_raw_retention,true_raw_lr,true_raw_visVarInt,true_visVarInt,true_raw_motorVar_mouse,true_motorVar_mouse,true_raw_motorVar_trackpad,true_motorVar_trackpad,fitSeed,recovered_senseVar_mouse,recovered_senseVar_trackpad,recovered_c,recovered_raw_senseVar_mouse,recovered_raw_senseVar_trackpad,recovered_raw_c,true_senseVar_mouse,true_senseVar_trackpad,true_c,true_raw_senseVar_mouse,true_raw_senseVar_trackpad,true_raw_c
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66109.72908928848,7.084341446041,286.427983600006,20800,5,132229.45817857696,132269.1717199054,202.94263031108443,115.64627274887583,0.4662088998077851,0.9870156093542578,0.026321048651808177,202.94263031108443,115.64627274887583,0.4662088998077851,0.9870156093542578,0.026321048651808177,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0000,0,MeanTimeseriesBaseBCC,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2007626659,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,67366.10190653506,7.316079246426462,210.93005099998845,20800,5,134742.2038130701,134781.91735439855,,,,0.9807240907694107,0.9998249413334892,,,,0.9807240907694107,0.9998249413334892,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0000,0,MeanTimeseriesBaseBCC,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1014313998,1085.831618756865,336.22089784003157,1.3525018847104877,1085.831618756865,336.22089784003157,1.3525018847104877,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66307.79843457477,7.106985576965759,1638.7966099000041,20800,5,132625.59686914954,132665.31041047798,9.458906698041952,5.756541098506436,0.1253939331955269,1.0,0.030073714369676624,9.458906698041952,5.756541098506436,0.1253939331955269,1.0,0.030073714369676624,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0000,0,MeanTimeseriesBaseBCC,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,730.9841842406452,370.4000611214077,0.5846694694277819,0.9842983770338329,0.02984812746275034,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2101520649,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66093.31557343614,7.108018675097711,181.72670699999435,20800,5,132196.63114687227,132236.3446882007,727.6106551243356,414.8175361269343,0.5339869103536335,0.9569102569830232,0.1397786931672972,727.6106551243356,414.8175361269343,0.5339869103536335,0.9569102569830232,0.1397786931672972,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0001,1,MeanTimeseriesBaseBCC,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2108964480,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,71279.54691670058,7.995952787625918,201.85746699999436,20800,5,142569.09383340116,142608.8073747296,,,,0.9388238551476739,1.0,,,,0.9388238551476739,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0001,1,MeanTimeseriesBaseBCC,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,855502619,1015.5919790058896,300.2241347833245,0.2170936717059281,1015.5919790058896,300.2241347833245,0.2170936717059281,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66915.28479353996,7.213497599701363,1078.1378305000108,20800,5,133840.56958707992,133880.28312840837,32.59828113184798,18.853580745831174,0.15456675369435174,0.9834469045578967,0.1170346062129849,32.59828113184798,18.853580745831174,0.15456675369435174,0.9834469045578967,0.1170346062129849,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0001,1,MeanTimeseriesBaseBCC,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,966.7700622345228,655.2247586208825,0.5556560235740104,0.9547634343902317,0.14273942699240247,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,489738045,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65964.50281901941,7.032134229334403,180.62076499999966,20800,5,131939.00563803883,131978.71917936727,445.1606587630968,1000.0,0.5076277689328453,0.9901913600241538,0.14368951373517366,445.1606587630968,1000.0,0.5076277689328453,0.9901913600241538,0.14368951373517366,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0002,2,MeanTimeseriesBaseBCC,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,953423193,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,103770.38210896112,11.995799196034618,199.16498960000172,20800,5,207550.76421792223,207590.47775925067,,,,0.9836192111592795,1.0,,,,0.9836192111592795,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0002,2,MeanTimeseriesBaseBCC,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1777749160,303.1859245002302,561.8612297523601,0.2507844703910192,303.1859245002302,561.8612297523601,0.2507844703910192,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,71291.44679136571,7.618680643985713,882.3332227999927,20800,5,142592.89358273143,142632.60712405987,260.55877780033177,444.5019931926065,0.3163071933982822,0.9945436712143833,0.11649398901450338,260.55877780033177,444.5019931926065,0.3163071933982822,0.9945436712143833,0.11649398901450338,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0002,2,MeanTimeseriesBaseBCC,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,418.00614274135984,878.4254801452115,0.4987763494954947,0.9908042421463163,0.14052991069921786,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,368543252,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66143.90908620937,7.119642188443511,198.05819159999373,20800,5,132297.81817241875,132337.5317137472,349.2297093264823,467.4291456155898,0.26873590867285724,0.9908126738291968,0.20239881368969082,349.2297093264823,467.4291456155898,0.26873590867285724,0.9908126738291968,0.20239881368969082,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0003,3,MeanTimeseriesBaseBCC,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,350796779,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,238567.67203726887,24.477423780532465,260.98880599999393,20800,5,477145.34407453774,477185.0576158662,,,,0.9752834727097529,1.0,,,,0.9752834727097529,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0003,3,MeanTimeseriesBaseBCC,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1507889336,3190.063875357798,3452.4825124850126,0.13578121129660212,3190.063875357798,3452.4825124850126,0.13578121129660212,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,99981.84279027545,10.606044984399151,576.9178285999951,20800,5,199973.6855805509,200013.39912187934,791.4392859374718,1000.0,0.06557164526232699,0.9981401800267153,0.1466734331843398,791.4392859374718,1000.0,0.06557164526232699,0.9981401800267153,0.1466734331843398,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0003,3,MeanTimeseriesBaseBCC,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,342.5715964206538,454.5832695955276,0.266757203904899,0.9910568921714373,0.2001910484261812,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,517103602,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66087.65868366076,7.132197477441292,170.77627760000178,20800,5,132185.31736732152,132225.03090864996,733.7600787628794,325.6022593938386,0.6352821441015126,0.9943021458141904,0.2478945490985558,733.7600787628794,325.6022593938386,0.6352821441015126,0.9943021458141904,0.2478945490985558,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0004,4,MeanTimeseriesBaseBCC,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,206761109,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,115108.36479706885,14.429284415372502,268.88992909999797,20800,5,230226.7295941377,230266.44313546614,,,,0.9813837425395914,1.0,,,,0.9813837425395914,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0004,4,MeanTimeseriesBaseBCC,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1029111986,152.48679486572573,105.35721641392652,0.15856268472893187,152.48679486572573,105.35721641392652,0.15856268472893187,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,71002.77655802117,7.8336929858273665,834.1213537000003,20800,5,142015.55311604234,142055.26665737078,630.0994828870049,186.9615014693705,0.44729304059221336,1.0,0.2262428871604618,630.0994828870049,186.9615014693705,0.44729304059221336,1.0,0.2262428871604618,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0004,4,MeanTimeseriesBaseBCC,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,715.0794655707407,319.02894330446816,0.6295095112211901,0.9944547436583469,0.24668995411853759,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,44987495,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66101.09550819495,7.116677816176163,196.41188330001023,20800,5,132212.1910163899,132251.90455771834,323.58654964195824,383.84853353220694,0.25744484520337246,0.9568743452677249,0.21289792938427793,323.58654964195824,383.84853353220694,0.25744484520337246,0.9568743452677249,0.21289792938427793,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,5,MeanTimeseriesBaseBCC,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,524141581,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,95895.85023692412,12.104688611361281,334.52936839999165,20800,5,191801.70047384824,191841.41401517668,,,,0.9309712795850358,1.0,,,,0.9309712795850358,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,5,MeanTimeseriesBaseBCC,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1217324784,4668.163040378466,3739.145083502532,0.11173862258390031,4668.163040378466,3739.145083502532,0.11173862258390031,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,76880.96972392016,8.217016635594165,1061.400132099996,20800,5,153771.93944784033,153811.65298916877,16.640179017569764,11.960161685268801,0.03110400414165869,1.0,0.17467643475432698,16.640179017569764,11.960161685268801,0.03110400414165869,1.0,0.17467643475432698,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0005,5,MeanTimeseriesBaseBCC,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,327.43431203315254,389.1108769233767,0.2587518077781204,0.9561215310702063,0.21647608268173804,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1343069829,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66126.25580010039,7.121618153644642,252.66751230000227,20800,5,132262.51160020079,132302.22514152923,726.663669086017,1000.0,0.3735949626288116,0.9676031363847902,0.14765158393705205,726.663669086017,1000.0,0.3735949626288116,0.9676031363847902,0.14765158393705205,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,6,MeanTimeseriesBaseBCC,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2028572983,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,86753.68391989106,10.532076366441194,232.4218508000049,20800,5,173517.36783978212,173557.08138111056,,,,0.9566799737173622,1.0,,,,0.9566799737173622,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,6,MeanTimeseriesBaseBCC,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,633637099,3717.3851765273034,1862.3290205312337,0.21333673071329498,3717.3851765273034,1862.3290205312337,0.21333673071329498,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,71561.13851596639,7.722685005051684,1004.4554566000006,20800,5,143132.27703193278,143171.99057326122,19.698863137119346,13.382904460716851,0.05944625082266244,1.0,0.10757456599764371,19.698863137119346,13.382904460716851,0.05944625082266244,1.0,0.10757456599764371,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0006,6,MeanTimeseriesBaseBCC,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,701.99093790324,944.1152919522763,0.3715604447184897,0.9673372105824556,0.1488148333088705,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,851898040,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65954.56697536245,7.037791359850487,148.91561660000298,20800,5,131919.1339507249,131958.84749205335,293.2706019667366,196.39889712577525,0.415974876831361,0.9614111003995547,0.20461170470951448,293.2706019667366,196.39889712577525,0.415974876831361,0.9614111003995547,0.20461170470951448,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,7,MeanTimeseriesBaseBCC,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1770043973,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,77978.49926221976,8.961575619256678,199.12198549999448,20800,5,155966.99852443952,156006.71206576796,,,,0.9307935876123683,1.0,,,,0.9307935876123683,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,7,MeanTimeseriesBaseBCC,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,552618,1022.4586002658191,414.667617866646,0.13291661584183054,1022.4586002658191,414.667617866646,0.13291661584183054,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67872.40512359157,7.265550928461634,870.8925832000095,20800,5,135754.81024718314,135794.52378851158,24.300067801714903,15.716121667990945,0.11216793358553596,0.9974868289035487,0.18323551851093672,24.300067801714903,15.716121667990945,0.11216793358553596,0.9974868289035487,0.18323551851093672,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0007,7,MeanTimeseriesBaseBCC,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,325.0971284839187,214.37725886098477,0.4315122719536024,0.9598893075237819,0.21228159744762287,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1151468604,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66033.80745322743,7.06715815245323,181.4104612999945,20800,5,132077.61490645487,132117.3284477833,446.0674901377537,701.9810043332502,0.5156886889713751,0.9658492239455224,0.2551121218888364,446.0674901377537,701.9810043332502,0.5156886889713751,0.9658492239455224,0.2551121218888364,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,8,MeanTimeseriesBaseBCC,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,454390482,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,84906.92417336568,9.833276767623934,257.14502450000145,20800,5,169823.84834673136,169863.5618880598,,,,0.9522093172157979,1.0,,,,0.9522093172157979,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,8,MeanTimeseriesBaseBCC,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,191105065,431.04361660692496,374.1420887076692,0.1327796643208368,431.04361660692496,374.1420887076692,0.1327796643208368,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68724.76795761766,7.363073307112142,928.2975647999992,20800,5,137459.53591523532,137499.24945656376,33.236207610730254,29.869020297869742,0.13440800437391542,1.0,0.19460559011340792,33.236207610730254,29.869020297869742,0.13440800437391542,1.0,0.19460559011340792,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0008,8,MeanTimeseriesBaseBCC,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,458.2808280770874,743.6717391377052,0.5213363422641286,0.9643231357796754,0.2637646855520695,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,10506704,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65897.44737162918,7.0758361286399145,185.76349680000567,20800,5,131804.89474325837,131844.6082845868,802.9594669191205,345.97548912162716,0.3573769615293748,0.9829979355629541,0.04503662787397518,802.9594669191205,345.97548912162716,0.3573769615293748,0.9829979355629541,0.04503662787397518,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,9,MeanTimeseriesBaseBCC,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1269479900,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,72215.13711923694,8.33433852207652,236.62187220000487,20800,5,144440.27423847388,144479.98777980232,,,,0.9771396843571707,1.0,,,,0.9771396843571707,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,9,MeanTimeseriesBaseBCC,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,489231208,4376.379922150976,1326.5271379277087,0.6316987377106407,4376.379922150976,1326.5271379277087,0.6316987377106407,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67954.42156220482,7.333795362001763,1195.7579996999993,20800,5,135918.84312440964,135958.55666573808,12.50858698466185,6.440877507344543,0.058444889940561885,1.0,0.03537781086554801,12.50858698466185,6.440877507344543,0.058444889940561885,1.0,0.03537781086554801,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,9,MeanTimeseriesBaseBCC,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,762.8803537425474,338.18963943451513,0.3565615430353265,0.9835267375381641,0.04429201355135965,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1378268465,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65920.37821471613,7.004382934079235,155.3771887000039,20800,5,131850.75642943225,131890.4699707607,376.571985599028,197.90323611336987,0.5804256340830376,0.9816445046883409,0.22469611492171568,376.571985599028,197.90323611336987,0.5804256340830376,0.9816445046883409,0.22469611492171568,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,10,MeanTimeseriesBaseBCC,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,631795008,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,79163.11214490097,9.480838090720155,214.5944768000045,20800,5,158336.22428980193,158375.93783113037,,,,0.9605524547759808,1.0,,,,0.9605524547759808,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,10,MeanTimeseriesBaseBCC,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1467232071,198.17519858673262,130.40474553463102,0.1642833645459335,198.17519858673262,130.40474553463102,0.1642833645459335,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67312.88352691659,7.175199328570228,837.7221773000056,20800,5,134635.76705383317,134675.4805951616,139.031064165179,69.71932552457277,0.32043458449781825,0.9905478412569573,0.18925133184148737,139.031064165179,69.71932552457277,0.32043458449781825,0.9905478412569573,0.18925133184148737,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,10,MeanTimeseriesBaseBCC,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,329.8350007507898,172.57129708358505,0.5560000524640842,0.9826112704785642,0.22348532409975483,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,177715266,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65904.57522021995,7.044576079675754,152.11744530001306,20800,5,131819.1504404399,131858.86398176834,999.9999999987583,597.600541992113,0.49460628502145576,0.9505564887817861,0.04290629928320768,999.9999999987583,597.600541992113,0.49460628502145576,0.9505564887817861,0.04290629928320768,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,11,MeanTimeseriesBaseBCC,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,146100526,,,,,,,,,,,,
