ppid,clamp_magnitude,group,pointer,value
836360013578,65,5,Mouse,27.1862051486969
843157436931,65,5,Mouse,17.19084214568138
863832141505,65,5,Trackpad,61.0891838312149
866262106690,65,5,Trackpad,28.33441734313965
879327289061,65,5,Mouse,-6.184366607666016
91531718848,65,5,Mouse,39.98788366317749
965587163344,65,5,Mouse,-28.91064571738243
994898098986,65,5,Trackpad,22.740893554687503
115921796998,75,5,Mouse,37.02263145446777
149687730008,75,5,Mouse,28.42058410644531
175094375154,75,5,Mouse,38.410691833496095
177578993607,75,5,Trackpad,-11.31899299621582
19706308376,75,5,Mouse,23.692325401306153
205160485114,75,5,Trackpad,4.097000122070314
232699431944,75,5,Mouse,48.69825726747513
234950867248,75,5,Mouse,0.9083766937255853
238396474858,75,5,Trackpad,29.44092407226562
242302735568,75,5,Mouse,25.803955078125
245267280377,75,5,Trackpad,40.87574462890625
284887481713,75,5,Mouse,37.84138780832291
320314205950,75,5,Mouse,125.75993919372559
329580827848,75,5,Mouse,-20.96277160644531
353520557284,75,5,Mouse,12.399671936035157
366977208759,75,5,Trackpad,32.23537836074829
381467347498,75,5,Mouse,38.95714340209961
406984957400,75,5,Mouse,17.75619735717774
415114416275,75,5,Mouse,50.061525726318365
437488567084,75,5,Mouse,0.7196426391601645
46445406973,75,5,Mouse,20.903666973114014
466064047068,75,5,Mouse,44.75921478271484
488543499493,75,5,Mouse,27.9041519165039
501492992509,75,5,Trackpad,25.364390563964854
52190313348,75,5,Mouse,34.36038513183594
526302751153,75,5,Mouse,18.67439969480038
529103524750,75,5,Trackpad,6.177507495880123
563003797782,75,5,Mouse,17.786252593994142
57334981393,75,5,Mouse,56.294431389681996
593610742595,75,5,Mouse,23.845524597167973
618976041208,75,5,Mouse,12.043029594421387
686622809385,75,5,Mouse,31.352872467041017
716171277686,75,5,Trackpad,5.978300094604491
720725221093,75,5,Trackpad,9.973873138427734
740180686814,75,5,Mouse,7.57646288871765
75524589512,75,5,Trackpad,32.10965577960014
782467008568,75,5,Trackpad,10.893730163574208
789176471764,75,5,Mouse,110.89900480508804
808518082136,75,5,Trackpad,22.155821990966796
814708099700,75,5,Trackpad,2.2363456726074213
836360013578,75,5,Mouse,23.997871398925774
843157436931,75,5,Mouse,-1.0052000999450672
863832141505,75,5,Trackpad,32.872068786621085
866262106690,75,5,Trackpad,28.650857001543045
879327289061,75,5,Mouse,0.7374984741210966
91531718848,75,5,Mouse,71.22083053588867
965587163344,75,5,Mouse,-12.54318782091141
994898098986,75,5,Trackpad,6.261571025848388
115921796998,85,5,Mouse,14.759942507743835
149687730008,85,5,Mouse,5.941823577880856
175094375154,85,5,Mouse,8.301890563964841
177578993607,85,5,Trackpad,22.280015182495116
19706308376,85,5,Mouse,49.871351623535155
205160485114,85,5,Trackpad,10.933366394042963
232699431944,85,5,Mouse,50.978440856933595
234950867248,85,5,Mouse,9.204843139648442
238396474858,85,5,Trackpad,25.81804313659668
242302735568,85,5,Mouse,31.18200073242187
245267280377,85,5,Trackpad,31.68321797847748
284887481713,85,5,Mouse,35.007911300659174
320314205950,85,5,Mouse,48.62013683319092
329580827848,85,5,Mouse,-1.315130233764648
353520557284,85,5,Mouse,24.444366455078118
366977208759,85,5,Trackpad,37.58828887939454
381467347498,85,5,Mouse,23.927271127700806
406984957400,85,5,Mouse,-1.1573654174804688
415114416275,85,5,Mouse,42.16081352233887
437488567084,85,5,Mouse,15.777480769157416
46445406973,85,5,Mouse,8.40252227783203
466064047068,85,5,Mouse,24.142546081542967
488543499493,85,5,Mouse,13.415666961669924
501492992509,85,5,Trackpad,-30.01072311401368
52190313348,85,5,Mouse,34.06716957092285
526302751153,85,5,Mouse,56.64827303886413
529103524750,85,5,Trackpad,7.587570190429685
563003797782,85,5,Mouse,20.350372505187988
57334981393,85,5,Mouse,45.181776428222655
593610742595,85,5,Mouse,12.629588317871095
618976041208,85,5,Mouse,2.567776489257804
686622809385,85,5,Mouse,22.15687713623047
716171277686,85,5,Trackpad,14.774826812744143
720725221093,85,5,Trackpad,18.113086700439446
740180686814,85,5,Mouse,9.038484191894536
75524589512,85,5,Trackpad,-16.509768676757805
782467008568,85,5,Trackpad,17.85064525604248
789176471764,85,5,Mouse,147.58065071105958
808518082136,85,5,Trackpad,13.987741184234618
814708099700,85,5,Trackpad,11.070705413818365
836360013578,85,5,Mouse,22.003240966796874
843157436931,85,5,Mouse,-4.397674179077149
863832141505,85,5,Trackpad,41.69161682128906
866262106690,85,5,Trackpad,23.707295227050775
879327289061,85,5,Mouse,-2.6547517776489262
91531718848,85,5,Mouse,49.550051742047074
965587163344,85,5,Mouse,42.89551267623901
994898098986,85,5,Trackpad,-9.17002182006836
104274630779,60,6,Mouse,29.499286657571794
11866547632,60,6,Trackpad,31.33616976737976
131377047859,60,6,Trackpad,26.903873634338378
132760789943,60,6,Mouse,22.9585901260376
163470105268,60,6,Trackpad,-11.789053344726563
164780952734,60,6,Trackpad,-17.649027252197268
170080221025,60,6,Mouse,21.49919090270996
208917626878,60,6,Trackpad,0.74039306640625
232846173923,60,6,Trackpad,16.756288909912097
239901129854,60,6,Mouse,-105.39190716445447
261405949946,60,6,Mouse,28.379986572265626
285770176909,60,6,Mouse,22.27517375946045
31763185048,60,6,Mouse,9.732384872436526
349368817172,60,6,Mouse,47.97359829545021
400006499374,60,6,Trackpad,29.23628997802735
416004814207,60,6,Mouse,3.378427124023446
448455020785,60,6,Mouse,-6.345787811279297
472660400671,60,6,Mouse,48.082657812535764
479445978766,60,6,Mouse,7.2541193962097195
486883807927,60,6,Mouse,15.898171997070307
503219471313,60,6,Mouse,62.89248199462891
516834058798,60,6,Trackpad,11.706129455566407
520643238443,60,6,Mouse,22.433573532104493
522924106102,60,6,Mouse,18.622048950195314
526791953481,60,6,Trackpad,-9.396089172363272
554797971853,60,6,Trackpad,8.541229248046875
56767792906,60,6,Mouse,35.88783493041992
607647950528,60,6,Trackpad,89.26419429779052
653112237341,60,6,Mouse,0.1783126831054716
690112326992,60,6,Mouse,37.07868118286133
698263481259,60,6,Mouse,33.91414260864258
698323606979,60,6,Mouse,14.769996643066412
70501195034,60,6,Mouse,25.582202148437503
712610918562,60,6,Mouse,24.768991088867185
720964792417,60,6,Mouse,10.085055923461914
72586384601,60,6,Mouse,46.99777088165283
73180105537,60,6,Mouse,72.95067670345307
74249908328,60,6,Mouse,38.72964019775391
75729007134,60,6,Trackpad,18.683548545837404
804624028969,60,6,Mouse,32.067151880264284
812418627319,60,6,Mouse,-3.2370529174804803
830310877645,60,6,Mouse,-12.919328308105468
837611209368,60,6,Trackpad,20.471168518066413
