ppid,clamp_magnitude,base_sd,n_baseline,pointer
676818776410,45,5.96124051342016,10,Trackpad
678681607125,95,187.2387942324458,10,Trackpad
678681607125,105,111.29079575799456,10,Trackpad
678681607125,115,109.60919349856842,10,Trackpad
678681607125,125,165.14008961267953,10,Trackpad
67981741856,100,6.420449451161372,10,Mouse
67981741856,110,5.3762247623360455,10,Mouse
67981741856,120,5.0981458946989235,10,Mouse
67981741856,130,3.709845763736886,10,Mouse
679935650900,95,6.446533100401493,10,Trackpad
679935650900,105,5.785269213083072,10,Trackpad
679935650900,115,7.386643667926693,10,Trackpad
679935650900,125,7.270927332970034,10,Trackpad
68466946249,20,46.68375301959386,10,Trackpad
68466946249,30,30.335237629716026,10,Trackpad
68466946249,40,34.98609095742028,10,Trackpad
68466946249,50,31.174242234467773,10,Trackpad
686622809385,55,6.656054548154001,10,Mouse
686622809385,65,12.312729936664477,10,Mouse
686622809385,75,10.98199235851473,10,Mouse
686622809385,85,6.095607918029212,10,Mouse
688420796301,140,3.8049375678450468,10,Mouse
688420796301,150,4.842979819135207,10,Mouse
688420796301,160,6.714228406788332,10,Mouse
688420796301,170,4.579327461979521,10,Mouse
689640711294,135,6.41311838947056,10,Mouse
689640711294,145,9.058926294044467,10,Mouse
689640711294,155,6.240086279556776,10,Mouse
689640711294,165,8.384640304264225,10,Mouse
690112326992,60,8.950115001836924,10,Mouse
690112326992,70,9.292454570537199,10,Mouse
690112326992,80,6.835074748550862,10,Mouse
690112326992,90,10.99888375048104,10,Mouse
69378932239,95,6.3181635288931215,10,Trackpad
69378932239,105,4.389062477552075,10,Trackpad
69378932239,115,3.351523409633959,10,Trackpad
69378932239,125,4.211478188053186,10,Trackpad
694313736399,100,2.8190573880868506,10,Trackpad
694313736399,110,6.314487157092272,10,Trackpad
694313736399,120,4.100035743993751,10,Trackpad
694313736399,130,5.101109182953349,10,Trackpad
698263481259,60,9.802271922908169,10,Mouse
698263481259,70,8.698252802684827,10,Mouse
698263481259,80,10.288485514161396,10,Mouse
698263481259,90,12.748328273801897,10,Mouse
698323606979,60,5.233333601821562,10,Mouse
698323606979,70,14.364917683758767,10,Mouse
698323606979,80,9.066986689527207,10,Mouse
698323606979,90,7.502582966928816,10,Mouse
701099609956,2,9.698707244344357,10,Mouse
701099609956,4,7.190648215320903,10,Mouse
701099609956,6,8.481451284383072,10,Mouse
701099609956,8,9.403897745354012,10,Mouse
70501195034,60,11.27222274744507,10,Mouse
70501195034,70,11.965266947992715,10,Mouse
70501195034,80,3.210545300142258,10,Mouse
70501195034,90,11.669714108409188,10,Mouse
706570674898,3,8.413121553343935,10,Trackpad
706570674898,5,7.687927042004276,10,Trackpad
706570674898,7,9.528385079725002,10,Trackpad
706570674898,10,6.44121233779851,10,Trackpad
707165035419,95,9.584667748017255,10,Trackpad
707165035419,105,5.815593793557051,10,Trackpad
707165035419,115,9.801469832737848,10,Trackpad
707165035419,125,9.24518161569423,10,Trackpad
708731377264,100,7.118036511470446,10,Mouse
708731377264,110,3.982512051829035,10,Mouse
708731377264,120,5.4517488551756355,10,Mouse
708731377264,130,6.0464814798882,10,Mouse
709011816186,95,6.6757234944205806,10,Trackpad
709011816186,105,8.304219941388586,10,Trackpad
709011816186,115,9.993592426910924,10,Trackpad
709011816186,125,5.770054086208891,10,Trackpad
710075415438,95,12.811963917396803,10,Trackpad
710075415438,105,11.724150205882422,10,Trackpad
710075415438,115,6.936292039458243,10,Trackpad
710075415438,125,4.921916382714876,10,Trackpad
711049351608,3,7.713157162910862,10,Trackpad
711049351608,5,11.597236759844778,10,Trackpad
711049351608,7,12.383967248757608,10,Trackpad
711049351608,10,10.791240997221218,10,Trackpad
712406286736,2,7.03296874129042,10,Mouse
712406286736,4,36.012151453588444,10,Mouse
712406286736,6,30.131907009965857,10,Mouse
712406286736,8,28.090044708730666,10,Mouse
712610918562,60,6.981356768890657,10,Mouse
712610918562,70,7.461314812615282,10,Mouse
712610918562,80,5.398986268782577,10,Mouse
712610918562,90,8.451131401942085,10,Mouse
713283016113,140,8.300693247963778,10,Mouse
713283016113,150,7.089691576179905,10,Mouse
713283016113,160,11.257645261700265,10,Mouse
713283016113,170,6.057189434579073,10,Mouse
71419700048,2,7.800005674369671,10,Trackpad
71419700048,4,5.991990704188083,10,Trackpad
71419700048,6,31.43518717998311,10,Trackpad
71419700048,8,5.4434423393398585,10,Trackpad
716171277686,55,3.6457054829393853,10,Trackpad
716171277686,65,5.187581909888402,10,Trackpad
716171277686,75,4.044431028766079,10,Trackpad
716171277686,85,4.580581963543733,10,Trackpad
720725221093,55,4.699601734989889,10,Trackpad
720725221093,65,3.609253617127289,10,Trackpad
720725221093,75,3.519867136188355,10,Trackpad
720725221093,85,3.4955501429983604,10,Trackpad
720964792417,60,11.779722003464416,10,Mouse
720964792417,70,3.694766820439114,10,Mouse
720964792417,80,7.89601922216189,10,Mouse
720964792417,90,8.496745977419788,10,Mouse
724549951264,100,9.481095116732666,10,Mouse
724549951264,110,15.492026999468418,10,Mouse
724549951264,120,14.986501541217404,10,Mouse
724549951264,130,57.26807430826171,10,Mouse
72586384601,60,10.433996327949309,10,Mouse
72586384601,70,8.059179652796125,10,Mouse
72586384601,80,8.24239497108644,10,Mouse
72586384601,90,8.945841983317077,10,Mouse
726770222419,15,14.771245393181628,10,Trackpad
726770222419,25,17.235168168472743,10,Trackpad
726770222419,35,17.310392861006203,10,Trackpad
726770222419,45,15.915309413228012,10,Trackpad
730041648726,140,10.022385966224304,10,Mouse
730041648726,150,7.3781996988456156,10,Mouse
730041648726,160,11.521249676246935,10,Mouse
730041648726,170,6.055336475688965,10,Mouse
73180105537,60,14.911103642951668,10,Mouse
73180105537,70,9.31140641509567,10,Mouse
73180105537,80,11.316025339250725,10,Mouse
73180105537,90,4.635175827049258,10,Mouse
735366842709,100,10.017622384106987,10,Mouse
735366842709,110,9.135249247980422,10,Mouse
735366842709,120,10.842946817143718,10,Mouse
735366842709,130,15.010687382863724,10,Mouse
737828750163,2,7.400695300848697,10,Mouse
737828750163,4,5.922653762342779,10,Mouse
737828750163,6,7.714088847472098,10,Mouse
737828750163,8,6.560511096161851,10,Mouse
740180686814,55,31.718181704221607,10,Mouse
740180686814,65,20.08137348714604,10,Mouse
740180686814,75,4.190792383652377,10,Mouse
740180686814,85,34.77531014120798,10,Mouse
74249908328,60,8.476985315488664,10,Mouse
74249908328,70,7.284199483191108,10,Mouse
74249908328,80,6.834553972157323,10,Mouse
74249908328,90,7.698820302355845,10,Mouse
747682140674,3,11.656235960447274,10,Trackpad
747682140674,5,12.026291605703445,10,Trackpad
747682140674,7,11.319258697927292,10,Trackpad
747682140674,10,14.740088141304978,10,Trackpad
747798201628,135,9.686982268322492,10,Mouse
747798201628,145,10.288660583131293,10,Mouse
747798201628,155,15.259203646431613,10,Mouse
747798201628,165,14.579035825244233,10,Mouse
748730017803,15,5.3234674090007195,10,Mouse
748730017803,25,3.8096531944437526,10,Mouse
748730017803,35,5.341596140099779,10,Mouse
748730017803,45,5.050789376728238,10,Mouse
749603402102,140,9.478706332765118,10,Trackpad
749603402102,150,9.35171805206548,10,Trackpad
749603402102,160,12.152200869828679,10,Trackpad
749603402102,170,10.563981456106541,10,Trackpad
749614232918,140,7.037094057465669,10,Mouse
749614232918,150,8.094519447739183,10,Mouse
749614232918,160,6.869021207869764,10,Mouse
749614232918,170,7.967200716774077,10,Mouse
750330077949,95,10.92795041952618,10,Trackpad
750330077949,105,6.997382444875818,10,Trackpad
750330077949,115,7.801312076470143,10,Trackpad
750330077949,125,6.080217574639849,10,Trackpad
750626990804,2,4.562275791490417,10,Trackpad
750626990804,4,5.028208886586086,10,Trackpad
750626990804,6,7.654897275395238,10,Trackpad
750626990804,8,5.556160865473617,10,Trackpad
75201456900,140,7.28773109985431,10,Mouse
75201456900,150,7.7319124993683035,10,Mouse
75201456900,160,6.993262823319861,10,Mouse
75201456900,170,15.339124934184548,10,Mouse
75254959287,3,5.3505340400339545,10,Trackpad
75254959287,5,10.031032642617664,10,Trackpad
75254959287,7,5.74053542560435,10,Trackpad
75254959287,10,6.6850104279515525,10,Trackpad
753638975787,140,6.555617774711164,10,Mouse
753638975787,150,9.268089081234212,10,Mouse
753638975787,160,7.853383271474719,10,Mouse
753638975787,170,7.495071799508468,10,Mouse
754786406643,2,4.459855729605119,10,Mouse
754786406643,4,3.7655493085862655,10,Mouse
754786406643,6,8.64805700234684,10,Mouse
754786406643,8,5.796864030571449,10,Mouse
75524589512,55,5.505192456829375,10,Trackpad
75524589512,65,5.214955897356883,10,Trackpad
75524589512,75,5.676628619286548,10,Trackpad
75524589512,85,7.430036164489005,10,Trackpad
756482156459,2,7.204393889961986,10,Trackpad
756482156459,4,3.623679332203553,10,Trackpad
756482156459,6,6.578316638739276,10,Trackpad
756482156459,8,7.167913254206469,10,Trackpad
75729007134,60,70.71043226060416,10,Trackpad
75729007134,70,78.49262888210977,10,Trackpad
75729007134,80,78.32479233685825,10,Trackpad
75729007134,90,72.0840171656377,10,Trackpad
758610083023,3,5.46195732408463,10,Trackpad
758610083023,5,9.022166792471312,10,Trackpad
758610083023,7,8.983175794615429,10,Trackpad
758610083023,10,2.69149360419733,10,Trackpad
759023618418,135,5.725579439071647,10,Trackpad
759023618418,145,4.477348276890664,10,Trackpad
759023618418,155,4.837871162905604,10,Trackpad
759023618418,165,5.701927487751759,10,Trackpad
760820905212,2,6.62794151121355,10,Trackpad
760820905212,4,11.01620375421318,10,Trackpad
760820905212,6,3.8236890937672547,10,Trackpad
760820905212,8,7.88704468320395,10,Trackpad
761518668150,2,60.775533661825726,10,Mouse
761518668150,4,8.848043177604579,10,Mouse
761518668150,6,10.721644156445896,10,Mouse
761518668150,8,9.006004128187543,10,Mouse
764955634018,3,7.004167716032319,10,Mouse
764955634018,5,8.325115641578497,10,Mouse
764955634018,7,16.744861057408375,10,Mouse
764955634018,10,9.570600453348217,10,Mouse
767939159879,15,4.935103285132699,10,Mouse
767939159879,25,9.986695570320904,10,Mouse
767939159879,35,5.201265820776782,10,Mouse
767939159879,45,10.752221863771283,10,Mouse
769001317210,20,10.387567544308492,10,Mouse
769001317210,30,17.038909095856464,10,Mouse
769001317210,40,12.225205273620587,10,Mouse
769001317210,50,6.5140564366009865,10,Mouse
774480707012,15,5.023234711653343,10,Mouse
774480707012,25,4.660791010746478,10,Mouse
774480707012,35,5.055388574265638,10,Mouse
774480707012,45,3.999528584571893,10,Mouse
777654116973,20,7.731106047135556,10,Trackpad
777654116973,30,25.781350194213815,10,Trackpad
777654116973,40,7.988648722629254,10,Trackpad
777654116973,50,8.133712148108073,10,Trackpad
780990068335,20,3.6265292960909132,10,Trackpad
780990068335,30,2.910129631719119,10,Trackpad
780990068335,40,3.6285644372209482,10,Trackpad
780990068335,50,2.723318040088049,10,Trackpad
781632843660,3,42.16067068833263,10,Mouse
781632843660,5,26.93939026285129,10,Mouse
781632843660,7,60.70225795502912,10,Mouse
781632843660,10,23.626478409658024,10,Mouse
782467008568,55,7.065635043340796,10,Trackpad
782467008568,65,5.620641118439925,10,Trackpad
782467008568,75,7.112106622644851,10,Trackpad
782467008568,85,6.412886587896219,10,Trackpad
785879140021,2,5.063357126719489,10,Trackpad
785879140021,4,5.487547002453163,10,Trackpad
785879140021,6,4.090470827975466,10,Trackpad
785879140021,8,7.00339725945335,10,Trackpad
786308519775,100,8.983695425052002,10,Mouse
786308519775,110,10.30896483352879,10,Mouse
786308519775,120,9.515254860969998,10,Mouse
786308519775,130,5.127406441610001,10,Mouse
787634621141,15,8.752275509020535,10,Mouse
787634621141,25,7.980032205927138,10,Mouse
787634621141,35,7.541105753786633,10,Mouse
787634621141,45,12.88175786763661,10,Mouse
78828420490,140,15.323832665202357,10,Mouse
78828420490,150,10.432779464645195,10,Mouse
78828420490,160,15.612887067821838,10,Mouse
78828420490,170,14.926819458869783,10,Mouse
788534438470,3,10.003481206687795,10,Trackpad
788534438470,5,10.572168892710081,10,Trackpad
788534438470,7,7.838460317456765,10,Trackpad
788534438470,10,4.701732411508814,10,Trackpad
789176471764,55,170.20706330443355,10,Mouse
789176471764,65,164.51220010778505,10,Mouse
789176471764,75,111.55220586023579,10,Mouse
789176471764,85,104.46149938857847,10,Mouse
794821160379,135,3.166931499396197,10,Trackpad
794821160379,145,25.56630182880732,10,Trackpad
794821160379,155,14.84817910508752,10,Trackpad
794821160379,165,3.856046795819647,10,Trackpad
797606508946,15,6.416750969776029,10,Mouse
797606508946,25,7.73011698656312,10,Mouse
797606508946,35,5.097619778749083,10,Mouse
797606508946,45,7.024382113331581,10,Mouse
801419172901,140,4.149735776843442,10,Mouse
801419172901,150,5.463473068425347,10,Mouse
801419172901,160,4.032637888698989,10,Mouse
801419172901,170,3.1913802507780775,10,Mouse
801640937104,140,13.096525699803204,10,Mouse
801640937104,150,10.934393932400235,10,Mouse
801640937104,160,4.662152484429212,10,Mouse
801640937104,170,6.457029473826515,10,Mouse
802470273105,3,112.21000170490048,10,Trackpad
802470273105,5,6.070570038864785,10,Trackpad
802470273105,7,169.05460871875005,10,Trackpad
802470273105,10,181.9406444030873,10,Trackpad
803522135131,2,5.812720507694772,10,Mouse
803522135131,4,6.196307099572201,10,Mouse
803522135131,6,7.461875294234235,10,Mouse
803522135131,8,4.2162096624223775,10,Mouse
804624028969,60,15.251674743686594,10,Mouse
804624028969,70,9.754071788480795,10,Mouse
804624028969,80,8.876578148609509,10,Mouse
804624028969,90,23.749707843097617,10,Mouse
804923957446,140,6.377245822919093,10,Mouse
804923957446,150,9.300317107639003,10,Mouse
804923957446,160,7.411936499841202,10,Mouse
804923957446,170,28.03767084243621,10,Mouse
808518082136,55,8.57909319084146,10,Trackpad
808518082136,65,10.71627951606801,10,Trackpad
808518082136,75,12.05733052427692,10,Trackpad
808518082136,85,18.837694212477935,10,Trackpad
810153302503,140,3.5852859812161775,10,Trackpad
810153302503,150,2.6821985107441053,10,Trackpad
810153302503,160,3.9633416216894433,10,Trackpad
810153302503,170,5.938034996474126,10,Trackpad
812418627319,60,21.21742259501628,10,Mouse
812418627319,70,9.164350344575556,10,Mouse
812418627319,80,5.4863428207989635,10,Mouse
812418627319,90,7.878261166714481,10,Mouse
813273714622,95,3.5163206672956906,10,Mouse
813273714622,105,6.204031709044128,10,Mouse
813273714622,115,5.538316494080671,10,Mouse
813273714622,125,4.631001523134828,10,Mouse
81350229447,15,6.493039801966858,10,Trackpad
81350229447,25,4.506630300857968,10,Trackpad
81350229447,35,3.9487591695740276,10,Trackpad
81350229447,45,4.831874472199238,10,Trackpad
814708099700,55,4.221650940169041,10,Trackpad
814708099700,65,4.5397315296227205,10,Trackpad
814708099700,75,4.748117034150066,10,Trackpad
814708099700,85,4.037611254561352,10,Trackpad
818668159889,3,7.9951216426138885,10,Mouse
818668159889,5,6.378185954388383,10,Mouse
818668159889,7,3.7563719365829846,10,Mouse
818668159889,10,6.792087449734966,10,Mouse
81991281593,100,5.115740632602424,10,Trackpad
81991281593,110,7.837181094990215,10,Trackpad
81991281593,120,10.908845841599707,10,Trackpad
81991281593,130,10.220709548866974,10,Trackpad
821109032956,135,11.725649673071363,10,Mouse
821109032956,145,9.492250485553706,10,Mouse
821109032956,155,5.978752951917317,10,Mouse
821109032956,165,16.213588639886645,10,Mouse
822205019881,2,3.315697325790721,10,Mouse
822205019881,4,5.603102972346468,10,Mouse
822205019881,6,6.564784528325757,10,Mouse
822205019881,8,4.259879582158731,10,Mouse
822554411599,15,6.296942790057551,10,Mouse
822554411599,25,5.862638391765916,10,Mouse
822554411599,35,5.74250804420886,10,Mouse
822554411599,45,7.6195514035292335,10,Mouse
823657240718,135,6.526446833399566,10,Trackpad
823657240718,145,6.405100626441585,10,Trackpad
823657240718,155,7.757810513482338,10,Trackpad
823657240718,165,6.8647211277167814,10,Trackpad
825555997667,140,11.853791892498775,10,Mouse
825555997667,150,5.106230517819548,10,Mouse
825555997667,160,9.915467613971597,10,Mouse
825555997667,170,4.598979312218003,10,Mouse
826551196165,95,6.4358930492758395,10,Mouse
826551196165,105,5.537184221636275,10,Mouse
826551196165,115,6.286957367579806,10,Mouse
826551196165,125,6.1793790444006,10,Mouse
828356987563,135,4.640238008303354,10,Trackpad
828356987563,145,13.232689759426426,10,Trackpad
828356987563,155,12.531503364617938,10,Trackpad
828356987563,165,6.897699939649878,10,Trackpad
830310877645,60,7.412341371453767,10,Mouse
830310877645,70,6.517506341346308,10,Mouse
830310877645,80,7.139934080773688,10,Mouse
830310877645,90,7.849511423768943,10,Mouse
830764988902,140,7.408766880910664,10,Trackpad
830764988902,150,6.646547051444305,10,Trackpad
830764988902,160,4.999877607228837,10,Trackpad
830764988902,170,4.866640406045184,10,Trackpad
831461226101,135,16.10455963548821,10,Mouse
831461226101,145,56.64718349518666,10,Mouse
831461226101,155,6.501257018727337,10,Mouse
831461226101,165,31.433824897115507,10,Mouse
836360013578,55,16.966613867805677,10,Mouse
836360013578,65,18.069504586261246,10,Mouse
836360013578,75,15.913590320480179,10,Mouse
836360013578,85,27.00918856051216,10,Mouse
836667074589,135,10.230619960910126,10,Mouse
836667074589,145,10.654606401155494,10,Mouse
836667074589,155,6.617370469481383,10,Mouse
836667074589,165,49.228236406186134,10,Mouse
836677602492,135,11.686066537638164,10,Mouse
836677602492,145,20.356242599465432,10,Mouse
836677602492,155,18.841862953003037,10,Mouse
836677602492,165,14.418969520220982,10,Mouse
837611209368,60,3.8605318019004398,10,Trackpad
837611209368,70,7.997294999523973,10,Trackpad
837611209368,80,6.430325381987212,10,Trackpad
837611209368,90,7.510157786972819,10,Trackpad
837816405575,100,10.93313934617704,10,Trackpad
837816405575,110,6.774014314652383,10,Trackpad
837816405575,120,6.797461644768489,10,Trackpad
837816405575,130,2.9507231813247228,10,Trackpad
841781280934,3,3.3845672092373715,10,Trackpad
841781280934,5,7.1214391477101495,10,Trackpad
841781280934,7,6.971640056769924,10,Trackpad
841781280934,10,2.1211857547715933,10,Trackpad
842916191322,135,10.825675994321475,10,Mouse
842916191322,145,9.522158803520977,10,Mouse
842916191322,155,11.430486777675425,10,Mouse
842916191322,165,9.178377436751948,10,Mouse
843157436931,55,13.485222091503141,10,Mouse
843157436931,65,14.455911601669847,10,Mouse
843157436931,75,16.8509892167239,10,Mouse
843157436931,85,7.6139886359270275,10,Mouse
84703686414,95,14.576151168771677,10,Mouse
84703686414,105,18.517084763124778,10,Mouse
84703686414,115,16.083946690274942,10,Mouse
84703686414,125,14.601839207803623,10,Mouse
850329221459,95,5.117925936657107,10,Trackpad
850329221459,105,3.976293661908594,10,Trackpad
850329221459,115,6.236118527150748,10,Trackpad
850329221459,125,7.304762766796527,10,Trackpad
851634270977,95,8.989351476527174,10,Mouse
851634270977,105,12.670456239560156,10,Mouse
851634270977,115,13.02704584697638,10,Mouse
851634270977,125,12.579459587654453,10,Mouse
852150209946,95,19.511910330577848,10,Mouse
852150209946,105,4.016249720567677,10,Mouse
852150209946,115,7.709766874003925,10,Mouse
852150209946,125,4.070430672089601,10,Mouse
852626928128,95,5.53640630429887,10,Mouse
852626928128,105,4.683415734331135,10,Mouse
852626928128,115,4.094397345562873,10,Mouse
852626928128,125,4.312074144451404,10,Mouse
853101398795,20,4.612225684018507,10,Trackpad
853101398795,30,3.97553409076014,10,Trackpad
853101398795,40,3.5380019154844975,10,Trackpad
853101398795,50,5.093180745214329,10,Trackpad
856257066596,3,17.54449909964394,10,Trackpad
856257066596,5,7.8881990029171964,10,Trackpad
856257066596,7,7.765820637454292,10,Trackpad
856257066596,10,5.109411938062954,10,Trackpad
857258294243,135,7.001795974060244,10,Mouse
857258294243,145,9.713666203232659,10,Mouse
857258294243,155,11.900766878367318,10,Mouse
857258294243,165,16.18778619522572,10,Mouse
863045202801,135,18.61949287165329,10,Mouse
863045202801,145,9.401728855234659,10,Mouse
863045202801,155,18.06532602932813,10,Mouse
863045202801,165,5.973815490745851,10,Mouse
863832141505,55,6.1728412395312695,10,Trackpad
863832141505,65,8.780924075532914,10,Trackpad
863832141505,75,6.365524250483792,10,Trackpad
863832141505,85,3.7000907503426235,10,Trackpad
865611255867,2,7.2462533541814595,10,Trackpad
865611255867,4,5.6705341588509555,10,Trackpad
865611255867,6,9.219691857148373,10,Trackpad
865611255867,8,9.682838106069312,10,Trackpad
866262106690,55,10.589559449382147,10,Trackpad
866262106690,65,7.57996427164564,10,Trackpad
866262106690,75,4.849036620022371,10,Trackpad
866262106690,85,3.7990728418175626,10,Trackpad
868766423314,140,52.25041385720188,10,Mouse
868766423314,150,13.912417776674117,10,Mouse
868766423314,160,15.290705967094604,10,Mouse
868766423314,170,51.74291190356682,10,Mouse
86995724355,20,3.600633201205626,10,Mouse
86995724355,30,8.809352773894576,10,Mouse
86995724355,40,6.593827208050284,10,Mouse
86995724355,50,4.244230820526015,10,Mouse
871067946078,15,7.653999513109815,10,Trackpad
871067946078,25,7.668180427101461,10,Trackpad
871067946078,35,5.6768241658454714,10,Trackpad
871067946078,45,7.278266561153113,10,Trackpad
871249367017,140,8.03245460274653,10,Trackpad
871249367017,150,3.166151730114674,10,Trackpad
871249367017,160,5.788166644761722,10,Trackpad
871249367017,170,5.364500412525389,10,Trackpad
87299142964,135,8.166224197815161,10,Mouse
87299142964,145,7.977825952372397,10,Mouse
87299142964,155,19.896443307619634,10,Mouse
87299142964,165,5.797720500978649,10,Mouse
875036525540,20,3.860169422519041,10,Trackpad
875036525540,30,5.909839105860998,10,Trackpad
875036525540,40,5.560737349107653,10,Trackpad
875036525540,50,4.134298877139173,10,Trackpad
876915090018,95,42.44186144899964,10,Trackpad
876915090018,105,54.39213495776648,10,Trackpad
876915090018,115,32.89109178130791,10,Trackpad
876915090018,125,38.331681905062716,10,Trackpad
879327289061,55,7.207199457051449,10,Mouse
879327289061,65,9.310342387180336,10,Mouse
879327289061,75,6.870570207324499,10,Mouse
879327289061,85,9.241258375576361,10,Mouse
879490296822,135,8.413540029851395,10,Trackpad
879490296822,145,7.416666932585459,10,Trackpad
879490296822,155,6.545542243160868,10,Trackpad
879490296822,165,9.741181072568997,10,Trackpad
881354056065,100,5.179839106681344,10,Trackpad
881354056065,110,6.976304049222528,10,Trackpad
881354056065,120,13.180914465200866,10,Trackpad
881354056065,130,6.730424146900498,10,Trackpad
881636635866,3,7.280024524622247,10,Mouse
881636635866,5,6.146156689723094,10,Mouse
881636635866,7,5.721739208367447,10,Mouse
881636635866,10,6.685594308097862,10,Mouse
883556332206,100,3.599728398220411,10,Mouse
883556332206,110,3.6911096393653517,10,Mouse
883556332206,120,4.161206883696191,10,Mouse
883556332206,130,6.3140119667855865,10,Mouse
890093759633,20,7.708334200804364,10,Mouse
890093759633,30,10.114880083200616,10,Mouse
890093759633,40,6.18897965255364,10,Mouse
890093759633,50,11.059186913465012,10,Mouse
890450031962,20,4.230331194148202,10,Trackpad
890450031962,30,4.976949592075231,10,Trackpad
890450031962,40,6.972504072031329,10,Trackpad
890450031962,50,6.258216015636855,10,Trackpad
891532907728,100,125.48609123186527,10,Trackpad
891532907728,110,123.53158370567506,10,Trackpad
891532907728,120,147.9967935236117,10,Trackpad
891532907728,130,147.47707083967546,10,Trackpad
894260352710,20,6.074008272352757,10,Trackpad
894260352710,30,6.606564492776247,10,Trackpad
894260352710,40,7.889564198692047,10,Trackpad
894260352710,50,4.04713556968861,10,Trackpad
894596827216,20,164.38798947783084,10,Mouse
894596827216,30,166.7930808544295,10,Mouse
894596827216,40,145.2828470620589,10,Mouse
894596827216,50,3.2921732499479277,10,Mouse
89758134912,140,14.851882208918301,10,Mouse
89758134912,150,6.601538281319691,10,Mouse
89758134912,160,14.395057641428403,10,Mouse
89758134912,170,6.554521587777934,10,Mouse
897928518708,100,6.524212913460777,10,Mouse
897928518708,110,8.54572386179434,10,Mouse
897928518708,120,2.8872829408569007,10,Mouse
897928518708,130,4.786952231652915,10,Mouse
898031750461,100,7.169510121587192,10,Trackpad
898031750461,110,5.716960974950849,10,Trackpad
898031750461,120,6.106116143981852,10,Trackpad
898031750461,130,4.257220633009007,10,Trackpad
905631664907,100,8.767005326740273,10,Trackpad
905631664907,110,3.358104140353931,10,Trackpad
905631664907,120,6.5264770444595674,10,Trackpad
905631664907,130,7.916822578784083,10,Trackpad
906737203476,60,4.725577627260135,10,Trackpad
906737203476,70,3.0303371282966083,10,Trackpad
906737203476,80,5.452133335063031,10,Trackpad
906737203476,90,4.663806993868837,10,Trackpad
911029371665,95,5.053348067960541,10,Mouse
911029371665,105,5.368553545034416,10,Mouse
911029371665,115,7.213850837942351,10,Mouse
911029371665,125,7.7076258076159165,10,Mouse
914010886568,95,7.410518201757062,10,Trackpad
914010886568,105,4.51406513360141,10,Trackpad
914010886568,115,4.575652431208508,10,Trackpad
914010886568,125,4.672325921736231,10,Trackpad
914192695869,15,55.16381961605197,10,Trackpad
914192695869,25,69.55908457643147,10,Trackpad
914192695869,35,75.03486085855674,10,Trackpad
914192695869,45,58.44806081818784,10,Trackpad
91524953255,95,3.9083639787912285,10,Trackpad
91524953255,105,9.472389124699008,10,Trackpad
91524953255,115,5.016227623490322,10,Trackpad
91524953255,125,6.140544959743442,10,Trackpad
91531718848,55,16.719750928468642,10,Mouse
91531718848,65,18.90406121444536,10,Mouse
91531718848,75,17.118677201110607,10,Mouse
91531718848,85,14.574902734363873,10,Mouse
915339582134,95,7.667512786678017,10,Mouse
915339582134,105,4.660856249449738,10,Mouse
915339582134,115,5.117139477261242,10,Mouse
915339582134,125,9.054479957750592,10,Mouse
917476948583,15,22.09066748908125,10,Trackpad
917476948583,25,19.664932244006376,10,Trackpad
917476948583,35,31.101042880422057,10,Trackpad
917476948583,45,15.534751242283019,10,Trackpad
922666165279,15,8.022903049205544,10,Trackpad
922666165279,25,4.829535461000207,10,Trackpad
922666165279,35,4.134040309047405,10,Trackpad
922666165279,45,5.614850016817606,10,Trackpad
924573419382,15,147.9638790640403,10,Trackpad
924573419382,25,122.11021111917492,10,Trackpad
924573419382,35,122.30412336807933,10,Trackpad
924573419382,45,72.4109461897507,10,Trackpad
92512405244,20,28.769507459243066,10,Trackpad
92512405244,30,6.563164284070284,10,Trackpad
92512405244,40,6.756806986984848,10,Trackpad
92512405244,50,6.324545037141818,10,Trackpad
925397637533,140,5.813112445403315,10,Mouse
925397637533,150,8.519034983589327,10,Mouse
925397637533,160,11.631178650640345,10,Mouse
925397637533,170,6.8737311851659095,10,Mouse
928185260389,3,5.797342185654073,10,Mouse
928185260389,5,4.849936703861888,10,Mouse
928185260389,7,7.5471364436350985,10,Mouse
928185260389,10,4.926812137667916,10,Mouse
928426922298,15,6.614582108309833,10,Trackpad
928426922298,25,7.034206411282333,10,Trackpad
928426922298,35,12.381451232270994,10,Trackpad
928426922298,45,5.406686423495964,10,Trackpad
929164172383,100,8.675206316651234,10,Mouse
929164172383,110,7.976256387719885,10,Mouse
929164172383,120,16.233406584059793,10,Mouse
929164172383,130,11.281816128018225,10,Mouse
93308798968,140,5.276399788688224,10,Trackpad
93308798968,150,6.662148130634616,10,Trackpad
93308798968,160,6.046421126920829,10,Trackpad
93308798968,170,4.177097146996895,10,Trackpad
933626258280,95,3.050373272623851,10,Mouse
933626258280,105,2.443333027653768,10,Mouse
933626258280,115,3.0753304136163346,10,Mouse
933626258280,125,3.2507963594591858,10,Mouse
934420693200,135,6.292068411850561,10,Mouse
934420693200,145,4.719974239836801,10,Mouse
934420693200,155,4.132988654438955,10,Mouse
934420693200,165,5.933858969616378,10,Mouse
94212257303,95,44.81942253712471,10,Mouse
94212257303,105,54.8366811389461,10,Mouse
94212257303,115,126.53136684560306,10,Mouse
94212257303,125,113.36356534235271,10,Mouse
942172447685,20,7.3435290256843615,10,Mouse
942172447685,30,9.030116759364793,10,Mouse
