ppid,clamp_magnitude,group,value
676818776410,25,3,-0.19572181701660157
726770222419,25,3,-4.450393676757814
748730017803,25,3,-2.779071044921875
767939159879,25,3,-5.890282487869262
774480707012,25,3,-3.4389678955078127
787634621141,25,3,-0.14611816406249964
797606508946,25,3,1.2404931068420413
822554411599,25,3,-2.5734890937805175
871067946078,25,3,-1.2376922607421874
914192695869,25,3,-0.17136383056640625
917476948583,25,3,0.28387908935546874
922666165279,25,3,1.409376525878909
924573419382,25,3,16.047677612304696
928426922298,25,3,-6.409196472167968
950401282636,25,3,-0.7318771362304684
964304241118,25,3,0.864882659912109
986917736241,25,3,-2.359747314453126
37013057852,35,3,-0.27689208984375
62472867313,35,3,-1.0702377319335912
81350229447,35,3,-0.18045520782470703
96435749437,35,3,5.468479919433594
139654613099,35,3,-3.7958786010742194
141351339407,35,3,-1.8863677978515625
158240405377,35,3,0.7506454467773522
193100401433,35,3,-2.3084079742431642
219942741794,35,3,-2.7991096496582033
263290655799,35,3,-2.5017303466796874
287971476791,35,3,-0.9609600067138672
306810469599,35,3,-1.613067626953125
311279476853,35,3,-3.290268325805664
311518904287,35,3,0.2674835205078153
370640644570,35,3,-0.3573989868164034
383627469185,35,3,0.9733882904052734
390771680977,35,3,-1.0312835693359377
398109816713,35,3,-18.890615892410278
401611892739,35,3,1.6414031982421875
435751852346,35,3,-0.5174190521240238
456157590029,35,3,-2.126788467168808
466178274480,35,3,-0.6766654968261726
510743529302,35,3,-1.4225891113281308
519645490683,35,3,21.543626403808595
549389360938,35,3,-2.03695068359375
564938298193,35,3,0.006227111816397723
572670224355,35,3,-1.421656799316409
577084825607,35,3,-4.5694427490234375
591787668410,35,3,2.9593608856201166
624015980400,35,3,-2.6640243530273438
625553694320,35,3,-1.4520172119140624
657277573598,35,3,-0.7276947021484405
669404158834,35,3,-1.8914505004882813
676818776410,35,3,-3.2650299072265625
726770222419,35,3,-4.103280067443848
748730017803,35,3,-2.407403564453125
767939159879,35,3,0.151641845703125
774480707012,35,3,-2.050644207000732
787634621141,35,3,-5.319288635253907
797606508946,35,3,0.5180252075195313
822554411599,35,3,-1.9843582153320312
871067946078,35,3,3.0856524467468263
