ppid,clamp_magnitude,baseline_bias,pointer
437488567084,75,-4.557730102539051,Mouse
437488567084,85,5.579017639160162,Mouse
439513294491,155,36.14770660400391,Trackpad
441084582125,2,3.0444473266601646,Mouse
441084582125,4,-13.269571685791016,Mouse
441084582125,6,5.163819122314453,Mouse
441084582125,8,-8.980334472656262,Mouse
448455020785,60,-11.46148452758789,Mouse
448455020785,70,-12.345869064331055,Mouse
448455020785,80,-19.206048583984376,Mouse
448455020785,90,-6.4462677001953095,Mouse
448933199979,100,-18.922010803222655,Mouse
448933199979,110,9.57577819824218,Mouse
448933199979,120,4.109652328491211,Mouse
448933199979,130,-13.135049438476567,Mouse
450251729693,135,-7.8161437988281275,Mouse
450251729693,145,-20.772906494140624,Mouse
450251729693,155,-14.979653930664066,Mouse
450251729693,165,-7.363544273376465,Mouse
450325436890,3,-16.63342628479004,Mouse
450325436890,5,-10.816693115234381,Mouse
450325436890,7,-2.4460664749145518,Mouse
450325436890,10,-8.553013610839846,Mouse
451075873570,135,0.8197479248046818,Mouse
451075873570,145,-2.1470649719238266,Mouse
451075873570,155,10.038038635253903,Mouse
451075873570,165,1.354336738586427,Mouse
453578034881,3,16.543807983398438,Mouse
453578034881,5,-4.478274726867676,Mouse
453578034881,7,5.525265502929686,Mouse
453578034881,10,16.141933822631835,Mouse
455088283633,3,4.164556884765622,Trackpad
455088283633,5,4.788608741760251,Trackpad
455088283633,7,10.850572204589849,Trackpad
455088283633,10,-4.74808349609375,Trackpad
455411954782,95,7.700933837890624,Mouse
455411954782,105,12.027309799194342,Mouse
455411954782,115,6.199551391601562,Mouse
455411954782,125,6.35985164642334,Mouse
456157590029,15,-0.7720245361328125,Mouse
456157590029,25,5.501980209350586,Mouse
456157590029,35,7.563166904449463,Mouse
456157590029,45,-2.605950927734378,Mouse
460031946655,140,18.887323093414306,Mouse
460031946655,150,8.943096160888674,Mouse
460031946655,160,15.314678955078131,Mouse
460031946655,170,14.728666687011719,Mouse
46445406973,55,22.272528457641595,Mouse
46445406973,65,-14.686174011230468,Mouse
46445406973,75,11.97320957183838,Mouse
46445406973,85,-9.117404174804687,Mouse
466064047068,55,-1.262530517578125,Mouse
466064047068,65,-1.4726091384887698,Mouse
466064047068,75,13.113336181640625,Mouse
466064047068,85,4.419906616210949,Mouse
466178274480,15,-5.160860443115236,Trackpad
466178274480,25,-6.466802978515625,Trackpad
466178274480,35,-7.955361557006836,Trackpad
466178274480,45,-3.0533386230468778,Trackpad
466315876226,20,11.513381195068359,Trackpad
466315876226,30,1.375164794921875,Trackpad
466315876226,40,8.409146118164063,Trackpad
466315876226,50,3.4397689819336024,Trackpad
47219052677,3,-0.7810119628906249,Trackpad
47219052677,5,-4.4991302490234375,Trackpad
47219052677,7,-4.46678352355957,Trackpad
47219052677,10,1.6680847167968835,Trackpad
472660400671,60,16.057829666137696,Mouse
472660400671,70,27.41924743652344,Mouse
472660400671,80,20.423393249511722,Mouse
472660400671,90,12.910903930664062,Mouse
475080016767,2,4.883203124999995,Mouse
475080016767,4,2.0860389709472638,Mouse
475080016767,6,-2.746397018432617,Mouse
475080016767,8,-3.3065368652343694,Mouse
477302741259,140,-1.1575408935546996,Trackpad
477302741259,150,20.7482048034668,Trackpad
477302741259,160,4.623566436767578,Trackpad
477302741259,170,-3.843988037109381,Trackpad
47769424039,100,-12.14794921875,Trackpad
47769424039,110,-2.8065505981445313,Trackpad
47769424039,120,9.836943054199214,Trackpad
47769424039,130,-4.312297439575197,Trackpad
478219331707,140,-1.5927333831787112,Trackpad
478219331707,150,5.727182006835943,Trackpad
478219331707,160,-26.777464276552195,Trackpad
478219331707,170,7.17682342529297,Trackpad
478867326164,2,11.272583007812504,Mouse
478867326164,4,12.878868103027344,Mouse
478867326164,6,-0.9778472900390621,Mouse
478867326164,8,9.482321548461915,Mouse
479103788267,6,-14.738162231445306,Trackpad
479103788267,8,-15.395222473144532,Trackpad
479406978469,135,-1.732492065429689,Mouse
479406978469,145,8.217642211914063,Mouse
479406978469,155,-3.751485061645508,Mouse
479406978469,165,1.4052978515624972,Mouse
479445978766,60,-4.908638381958008,Mouse
479445978766,70,9.073110580444336,Mouse
479445978766,80,11.075099182128904,Mouse
479445978766,90,4.085015869140636,Mouse
482715387130,95,29.248814392089848,Mouse
482715387130,105,26.471827697753906,Mouse
482715387130,115,24.2781005859375,Mouse
482715387130,125,20.5198694229126,Mouse
482947064097,135,-0.930770874023432,Mouse
482947064097,145,1.0678359985351562,Mouse
482947064097,155,-2.2327602386474616,Mouse
482947064097,165,6.7419181823730465,Mouse
484121365239,100,-10.095418548583982,Mouse
484121365239,110,-0.9741973876953125,Mouse
484121365239,120,0.9883329391479485,Mouse
484121365239,130,-6.962528991699221,Mouse
485655207419,3,1.7632858276367156,Mouse
485655207419,5,2.2620689392089846,Mouse
485655207419,7,-7.220022583007807,Mouse
485655207419,10,-5.182711029052735,Mouse
486883807927,60,-27.286087036132812,Mouse
486883807927,70,-22.619543457031252,Mouse
486883807927,80,-21.468772411346436,Mouse
486883807927,90,-14.509640502929694,Mouse
488179284147,135,7.578585624694824,Mouse
488179284147,145,-9.055303955078125,Mouse
488179284147,155,7.8420562744140625,Mouse
488179284147,165,9.64602508544923,Mouse
488543499493,55,5.45120849609375,Mouse
488543499493,65,-5.739775085449219,Mouse
488543499493,75,-4.473699951171881,Mouse
488543499493,85,-8.10431060791016,Mouse
490372725762,3,14.302486801147461,Trackpad
490372725762,5,-7.361477661132807,Trackpad
490372725762,7,15.624432373046869,Trackpad
490372725762,10,-1.9757507324218764,Trackpad
491690849186,95,2.3048919677734374,Trackpad
491690849186,105,-3.056937408447266,Trackpad
491690849186,115,2.534684753417969,Trackpad
491690849186,125,-5.497906494140625,Trackpad
491837100125,140,16.548901367187483,Trackpad
491837100125,150,8.181733703613281,Trackpad
491837100125,160,-3.8009094238281307,Trackpad
491837100125,170,4.922273254394533,Trackpad
49237847328,100,19.289407348632817,Mouse
49237847328,110,18.975038909912108,Mouse
49237847328,120,15.882464981079101,Mouse
49237847328,130,10.462541198730468,Mouse
496473497245,20,6.124101257324219,Trackpad
496473497245,30,5.199187469482419,Trackpad
496473497245,40,-7.656836318969728,Trackpad
496473497245,50,-1.188555908203125,Trackpad
497830706648,3,9.877455139160158,Trackpad
497830706648,5,-31.887986469268792,Trackpad
497830706648,7,20.541991686820985,Trackpad
497830706648,10,-34.54788818359375,Trackpad
498265361879,100,1.3773880004882812,Trackpad
498265361879,110,1.8472446441650383,Trackpad
498265361879,120,-3.4005661010742188,Trackpad
498265361879,130,-10.557888793945313,Trackpad
498719011200,20,-1.0165122985839858,Mouse
498719011200,30,7.610226440429682,Mouse
498719011200,40,-2.4879552841186516,Mouse
498719011200,50,-5.995062255859372,Mouse
499781516147,3,3.558511352539057,Mouse
499781516147,5,7.817920303344726,Mouse
499781516147,7,-6.913046264648443,Mouse
499781516147,10,-7.40891876220703,Mouse
500659405486,95,-11.764022827148438,Trackpad
500659405486,105,8.215695571899413,Trackpad
500659405486,115,12.470532226562497,Trackpad
500659405486,125,2.9774848937988265,Trackpad
501492992509,55,-4.901907348632813,Trackpad
501492992509,65,5.933378982543944,Trackpad
501492992509,75,-24.87389373779296,Trackpad
501492992509,85,0.8692337036132841,Trackpad
503219471313,60,-0.3763458251953097,Mouse
503219471313,70,6.568643951416016,Mouse
503219471313,80,-0.6092647552490218,Mouse
503219471313,90,4.982238769531255,Mouse
507283287821,20,-33.863040161132815,Trackpad
510743529302,15,-4.798683166503906,Trackpad
510743529302,25,6.023144531250006,Trackpad
510743529302,35,-9.416253662109375,Trackpad
510743529302,45,-5.199253463745117,Trackpad
514699809951,3,-1.9443235397338867,Mouse
514699809951,5,8.542008972167967,Mouse
514699809951,7,11.421570587158206,Mouse
514699809951,10,-7.402746582031244,Mouse
515614103525,95,15.287561035156244,Trackpad
515614103525,105,-10.47616424560547,Trackpad
515614103525,115,13.428334045410157,Trackpad
515614103525,125,5.963689041137696,Trackpad
516834058798,60,-10.973908996582034,Trackpad
516834058798,70,2.0667407989501947,Trackpad
516834058798,80,8.632914161682129,Trackpad
516834058798,90,-7.119072723388676,Trackpad
519645490683,15,9.39150447845459,Mouse
519645490683,25,6.7673492431640625,Mouse
519645490683,35,-2.596408081054693,Mouse
519645490683,45,-3.6744720458984377,Mouse
520643238443,60,13.072612762451172,Mouse
520643238443,70,5.153375244140622,Mouse
520643238443,80,9.12387924194336,Mouse
520643238443,90,7.360968017578136,Mouse
52190313348,55,5.98424377441405,Mouse
52190313348,65,6.587811279296875,Mouse
52190313348,75,-4.697979736328113,Mouse
52190313348,85,-5.332598495483399,Mouse
522924106102,60,-3.026335906982422,Mouse
522924106102,70,-0.5179229736328181,Mouse
522924106102,80,1.0148223876953124,Mouse
522924106102,90,-0.6504734039306621,Mouse
524084624601,3,-0.6795562744140625,Mouse
524084624601,5,-1.4989288330078132,Mouse
524084624601,7,16.55115051269532,Mouse
524084624601,10,4.4834976196289205,Mouse
525743780657,100,-5.940039062500003,Mouse
525743780657,110,-2.524969482421875,Mouse
525743780657,120,-13.181984090805054,Mouse
525743780657,130,11.5306396484375,Mouse
526302751153,55,-7.994959163665771,Mouse
526302751153,65,-2.7610580444336024,Mouse
526302751153,75,-32.41311416625977,Mouse
526302751153,85,3.3586504936218207,Mouse
526591815054,3,12.552548217773438,Mouse
526591815054,5,21.143777465820314,Mouse
526591815054,7,-21.186812973022462,Mouse
526591815054,10,2.9351379394531243,Mouse
526791953481,60,-14.244882202148432,Trackpad
526791953481,70,13.45973606109619,Trackpad
526791953481,80,17.422611999511716,Trackpad
526791953481,90,-3.5613380432128907,Trackpad
529103524750,55,8.548861312866212,Trackpad
529103524750,65,8.346748352050781,Trackpad
529103524750,75,3.680941772460943,Trackpad
529103524750,85,-0.3962615966796935,Trackpad
529356644721,95,-8.46899261474609,Mouse
529356644721,105,-8.966024780273443,Mouse
529356644721,115,-9.894774627685546,Mouse
529356644721,125,1.3149600982666017,Mouse
529569773934,140,-32.10879383087158,Mouse
529569773934,150,-16.058439826965333,Mouse
529569773934,160,-7.242050933837892,Mouse
529569773934,170,-4.33919677734375,Mouse
530361538287,100,-16.58576316833496,Trackpad
530361538287,110,15.000436401367187,Trackpad
530361538287,120,3.0192916870117203,Trackpad
530361538287,130,-4.434465026855472,Trackpad
530454018851,135,-7.3650110244750975,Mouse
530454018851,145,10.097964477539062,Mouse
530454018851,155,3.3009735107421876,Mouse
530454018851,165,-5.656492614746099,Mouse
535793054616,140,-2.3345382690429775,Trackpad
535793054616,150,6.669456481933594,Trackpad
535793054616,160,-5.120123291015625,Trackpad
535793054616,170,-6.678309631347656,Trackpad
536445911973,100,-9.202307891845706,Mouse
536445911973,110,4.648531150817871,Mouse
536445911973,120,-12.11589879989624,Mouse
536445911973,130,7.740724182128901,Mouse
537187849171,2,-3.9768157958984376,Trackpad
537187849171,4,3.2696542739868164,Trackpad
537187849171,6,-11.630044555664062,Trackpad
537187849171,8,-12.310044670104977,Trackpad
538891392759,95,-10.360992431640629,Mouse
538891392759,105,-9.07134857177734,Mouse
538891392759,115,-3.0191508829593667,Mouse
538891392759,125,-15.1259033203125,Mouse
542684882646,2,1.9466308593749944,Mouse
542684882646,4,-1.133127212524414,Mouse
542684882646,6,-1.7685729980468736,Mouse
542684882646,8,-10.901502990722662,Mouse
543766975635,100,-11.521213531494142,Trackpad
543766975635,110,-15.629577636718755,Trackpad
543766975635,120,-10.396226501464843,Trackpad
543766975635,130,-7.5274803161621096,Trackpad
549389360938,15,-2.987058067321777,Trackpad
549389360938,25,-4.793489074707028,Trackpad
549389360938,35,0.06823501586914063,Trackpad
549389360938,45,21.959262084960937,Trackpad
549661439377,140,-7.214042663574217,Trackpad
549661439377,150,5.9261260986328095,Trackpad
549661439377,160,6.02518482208252,Trackpad
549661439377,170,-6.296792602539062,Trackpad
554310866631,20,-3.465250396728517,Mouse
554310866631,30,-5.640130615234381,Mouse
554310866631,40,0.6881332397460966,Mouse
554310866631,50,1.6976253509521506,Mouse
554483397398,20,22.346273803710943,Mouse
554483397398,30,11.081132507324218,Mouse
554483397398,40,-1.199180603027345,Mouse
554483397398,50,-7.9732025146484435,Mouse
554783556843,140,-2.2504409790039235,Mouse
554783556843,150,-16.810267639160163,Mouse
554783556843,160,-6.006527709960939,Mouse
554783556843,170,2.146950531005859,Mouse
554797971853,60,4.373057556152344,Trackpad
554797971853,70,1.95326156616211,Trackpad
554797971853,80,-1.3223907470703125,Trackpad
554797971853,90,-6.43657684326173,Trackpad
555482115829,100,-12.36229934692383,Mouse
555482115829,110,-1.7027034759521478,Mouse
555482115829,120,-8.606053161621096,Mouse
555482115829,130,-5.3212890625000115,Mouse
557130941888,2,2.666918945312503,Mouse
557130941888,4,-0.8584663391113277,Mouse
557130941888,6,3.2392120361328125,Mouse
557130941888,8,-2.9208324432373045,Mouse
558537738863,100,-0.1562774658203125,Trackpad
558537738863,110,1.68444061279297,Trackpad
558537738863,120,-10.664421081542974,Trackpad
558537738863,130,21.305618286132812,Trackpad
559884942136,20,-9.746200561523432,Trackpad
559884942136,30,-11.179713439941406,Trackpad
559884942136,40,1.486415100097662,Trackpad
559884942136,50,-1.3953521728515625,Trackpad
560719192726,3,-18.091348266601564,Trackpad
560719192726,5,-13.527731323242188,Trackpad
560719192726,7,10.542889404296883,Trackpad
560719192726,10,16.07059516906738,Trackpad
563003797782,55,-0.6935806274414034,Mouse
563003797782,65,-5.20426025390625,Mouse
563003797782,75,-8.81710205078125,Mouse
563003797782,85,0.6611915588378906,Mouse
564938298193,15,-2.795984458923339,Trackpad
564938298193,25,3.4715057373046876,Trackpad
564938298193,35,-6.328225708007824,Trackpad
564938298193,45,12.05601806640625,Trackpad
56767792906,60,3.5068435668945286,Mouse
56767792906,70,3.8504531860351547,Mouse
56767792906,80,1.6030334472656247,Mouse
56767792906,90,3.241070556640625,Mouse
568911038571,3,-13.09117774963379,Mouse
568911038571,5,-6.336131286621095,Mouse
568911038571,7,-17.813411712646488,Mouse
568911038571,10,6.247478771209717,Mouse
571510386420,3,8.356789207458496,Mouse
571510386420,5,2.8039428710937555,Mouse
571510386420,7,-0.5263900756835938,Mouse
571510386420,10,6.481121826171875,Mouse
