index,ppid,clamp_magnitude,group,pointer,value,n_trials
545,383627469185,25,3,Trackpad,35.63168434097805,20
557,390771680977,25,3,Trackpad,81.67489396637394,20
573,398109816713,25,3,Mouse,92.07438907092464,20
585,401611892739,25,3,Trackpad,108.81471460761423,20
645,435751852346,25,3,Trackpad,7.6314341321779136,20
693,456157590029,25,3,Mouse,10.20601064868583,20
709,466178274480,25,3,Trackpad,9.028348861547839,20
837,510743529302,25,3,Trackpad,4.4944403689651935,20
853,519645490683,25,3,Mouse,80.90790565977457,20
937,549389360938,25,3,Trackpad,7.373212821912046,20
985,564938298193,25,3,Trackpad,10.644448730360374,20
1001,572670224355,25,3,Mouse,10.71086820362826,20
1013,577084825607,25,3,Trackpad,3.273104380222704,20
1037,591787668410,25,3,Mouse,86.53518067288803,20
1101,624015980400,25,3,Trackpad,14.52443934149903,20
1109,62472867313,25,3,Mouse,11.231297095610472,20
1113,625553694320,25,3,Mouse,6.166823184533774,20
1173,657277573598,25,3,Trackpad,8.162523681037511,20
1217,669404158834,25,3,Trackpad,7.334101897849382,20
1229,676818776410,25,3,Trackpad,4.377225420838866,20
1349,726770222419,25,3,Trackpad,17.39001147468932,20
1385,748730017803,25,3,Mouse,6.665563927456035,20
1453,767939159879,25,3,Mouse,12.325859057401246,20
1461,774480707012,25,3,Mouse,15.94000264807541,20
1489,787634621141,25,3,Mouse,38.982116511673574,20
1509,797606508946,25,3,Mouse,38.90565462985721,20
1553,81350229447,25,3,Trackpad,6.146954975481083,20
1577,822554411599,25,3,Mouse,3.972692979789806,20
1697,871067946078,25,3,Trackpad,64.79046085128749,20
1785,914192695869,25,3,Trackpad,16.609434097603476,20
1801,917476948583,25,3,Trackpad,27.026217954675182,20
1805,922666165279,25,3,Trackpad,4.834047591475687,20
1809,924573419382,25,3,Trackpad,59.97192009539649,20
1825,928426922298,25,3,Trackpad,5.857814450299692,20
1869,950401282636,25,3,Mouse,7.920660762649838,20
1881,964304241118,25,3,Mouse,42.3656198912171,20
1885,96435749437,25,3,Mouse,32.01730005248887,20
1905,986917736241,25,3,Mouse,9.292199919220801,20
58,139654613099,35,3,Mouse,25.066298436924743,20
66,141351339407,35,3,Trackpad,5.645479346509011,20
98,158240405377,35,3,Mouse,59.079726028920824,20
150,193100401433,35,3,Mouse,8.682501242563818,20
202,219942741794,35,3,Mouse,9.74280148027351,20
298,263290655799,35,3,Trackpad,48.81963992890493,20
346,287971476791,35,3,Mouse,16.206650714546,17
378,306810469599,35,3,Mouse,40.216691889928605,20
386,311279476853,35,3,Mouse,10.635204555625085,20
390,311518904287,35,3,Mouse,59.79695500544915,20
506,37013057852,35,3,Mouse,11.081334123775651,20
510,370640644570,35,3,Mouse,91.23194435526996,20
546,383627469185,35,3,Trackpad,9.976161822684244,20
558,390771680977,35,3,Trackpad,88.54289500507281,20
574,398109816713,35,3,Mouse,84.08517306517301,20
586,401611892739,35,3,Trackpad,106.77630227481369,20
646,435751852346,35,3,Trackpad,41.11791143552559,20
694,456157590029,35,3,Mouse,9.119497848233578,20
710,466178274480,35,3,Trackpad,11.370998014067373,20
838,510743529302,35,3,Trackpad,4.682041790027335,20
854,519645490683,35,3,Mouse,84.48852465464056,20
938,549389360938,35,3,Trackpad,39.96205439734908,20
986,564938298193,35,3,Trackpad,10.69662128667829,20
1002,572670224355,35,3,Mouse,12.681577914371866,20
1014,577084825607,35,3,Trackpad,3.1653127577565314,20
1038,591787668410,35,3,Mouse,77.7447902961677,20
1102,624015980400,35,3,Trackpad,14.989381660947677,20
1110,62472867313,35,3,Mouse,6.2302023780941775,20
1114,625553694320,35,3,Mouse,7.068454248364936,20
1174,657277573598,35,3,Trackpad,6.24170639758203,20
1218,669404158834,35,3,Trackpad,36.727452661864724,20
1230,676818776410,35,3,Trackpad,5.225753658096184,20
1350,726770222419,35,3,Trackpad,11.268025086217817,20
1386,748730017803,35,3,Mouse,4.561544793813421,20
1454,767939159879,35,3,Mouse,7.989483222579446,20
1462,774480707012,35,3,Mouse,4.857151984660118,20
1490,787634621141,35,3,Mouse,52.90294446259324,20
1510,797606508946,35,3,Mouse,47.09315114157291,20
1554,81350229447,35,3,Trackpad,9.230061622695063,20
1578,822554411599,35,3,Mouse,4.834501282886604,20
1698,871067946078,35,3,Trackpad,38.74539737531878,20
1786,914192695869,35,3,Trackpad,77.36903498939171,20
1802,917476948583,35,3,Trackpad,19.497589879289897,20
1806,922666165279,35,3,Trackpad,3.7303173641056886,20
1810,924573419382,35,3,Trackpad,3.2610102333969504,20
1826,928426922298,35,3,Trackpad,7.768665563835307,20
1870,950401282636,35,3,Mouse,18.52908795653502,20
1882,964304241118,35,3,Mouse,32.463497456202575,20
1886,96435749437,35,3,Mouse,26.216449655529264,20
1906,986917736241,35,3,Mouse,8.783543472374838,20
59,139654613099,45,3,Mouse,48.74862360842637,20
67,141351339407,45,3,Trackpad,6.188352782118881,20
