ppid,clamp_magnitude,group,value
871067946078,25,3,1.0947357177734376
914192695869,25,3,-9.023138427734377
917476948583,25,3,-1.2343875885009765
922666165279,25,3,0.01436004638671875
924573419382,25,3,0.016462707519534093
928426922298,25,3,-0.7020965576171875
950401282636,25,3,0.6464935302734347
964304241118,25,3,-0.48781967163085777
986917736241,25,3,1.863372802734375
37013057852,35,3,-0.39224853515625
62472867313,35,3,2.7497955322265653
81350229447,35,3,-1.9249584197998053
96435749437,35,3,-2.076438140869141
139654613099,35,3,0.5550048828125004
141351339407,35,3,0.996728515625
158240405377,35,3,1.0435791015624996
193100401433,35,3,1.69542007446289
219942741794,35,3,8.646025848388673
263290655799,35,3,-2.825274658203125
287971476791,35,3,6.567218399047851
306810469599,35,3,-15.082832336425781
311279476853,35,3,-0.21578712463378907
311518904287,35,3,3.026690673828125
370640644570,35,3,-4.051889038085932
383627469185,35,3,0.3812267303466797
390771680977,35,3,13.011242675781244
398109816713,35,3,4.7830963134765625
401611892739,35,3,23.7408447265625
435751852346,35,3,-0.34542007446289064
456157590029,35,3,-1.3881610870361332
466178274480,35,3,-3.742755794525146
510743529302,35,3,-0.604296875
519645490683,35,3,-14.885119628906244
549389360938,35,3,-0.3654953002929691
564938298193,35,3,1.3594833374023465
572670224355,35,3,0.5741043090820315
577084825607,35,3,0.829205322265625
591787668410,35,3,-10.731351470947265
624015980400,35,3,0.28679962158203126
625553694320,35,3,0.40487060546875
657277573598,35,3,0.5189453125000001
669404158834,35,3,0.5986419677734373
676818776410,35,3,0.21993408203125
726770222419,35,3,-0.0837005615234375
748730017803,35,3,1.593572235107422
767939159879,35,3,2.199749755859375
774480707012,35,3,0.5529571533203125
787634621141,35,3,0.42012672424316405
797606508946,35,3,1.8249923706054687
822554411599,35,3,2.61833038330078
871067946078,35,3,-0.829759216308591
914192695869,35,3,-9.796237564086914
917476948583,35,3,-3.275958251953125
922666165279,35,3,-0.42327194213867186
924573419382,35,3,33.21819152832031
928426922298,35,3,0.4016510009765625
950401282636,35,3,1.248946762084961
964304241118,35,3,12.283514022827148
986917736241,35,3,2.4594741821289063
37013057852,45,3,0.1985504150390625
62472867313,45,3,1.7982595443725582
81350229447,45,3,0.08368072509765608
96435749437,45,3,-1.0638290405273438
139654613099,45,3,5.09964599609375
141351339407,45,3,-0.09071159362792969
158240405377,45,3,3.1027923583984376
193100401433,45,3,1.02509765625
219942741794,45,3,-0.9296791076660156
263290655799,45,3,1.5141540527343778
287971476791,45,3,3.945700073242186
306810469599,45,3,11.658799743652343
311279476853,45,3,1.274423217773439
311518904287,45,3,4.080917358398436
