index,ppid,clamp_magnitude,group,pointer,value,n_trials
594,409510251833,160,10,Mouse,20.325347344941115,10
694,460031946655,160,10,Mouse,34.86972241575761,10
894,529569773934,160,10,Mouse,17.280432140442066,10
950,554783556843,160,10,Mouse,88.9059855416563,10
1146,644298611907,160,10,Mouse,12.042304088051083,10
1174,65927738090,160,10,Mouse,11.785785992307403,10
1250,688420796301,160,10,Mouse,13.708677494832726,10
1318,713283016113,160,10,Mouse,5.6205007168383245,10
1350,730041648726,160,10,Mouse,6.33696447758895,10
1390,749614232918,160,10,Mouse,9.109028360361332,10
1402,75201456900,160,10,Mouse,16.44065703607673,10
1410,753638975787,160,10,Mouse,12.97196958644831,10
1490,78828420490,160,10,Mouse,15.351664904575205,10
1510,801419172901,160,10,Mouse,2.7651892994363365,10
1514,801640937104,160,10,Mouse,11.51234433670257,10
1530,804923957446,160,10,Mouse,8.91423006194081,10
1582,825555997667,160,10,Mouse,28.588654237077428,10
1686,868766423314,160,10,Mouse,55.99077713878357,10
1754,89758134912,160,10,Mouse,30.968430434346605,10
1814,925397637533,160,10,Mouse,11.404696480344045,10
191,214060187805,165,9,Mouse,7.271258006190751,10
207,230769543210,165,9,Mouse,9.006581168001894,10
259,247101632412,165,9,Mouse,14.946472342838828,10
351,290626679547,165,9,Mouse,8.75541602421643,10
443,33616929547,165,9,Mouse,12.195579253544919,10
591,408276378177,165,9,Mouse,19.53663892662349,10
615,418817504309,165,9,Mouse,17.530495787716585,10
635,427979396888,165,9,Mouse,83.858617510392,10
667,450251729693,165,9,Mouse,6.289602598388455,10
675,451075873570,165,9,Mouse,16.86096163603081,10
747,479406978469,165,9,Mouse,143.3799877697054,10
759,482947064097,165,9,Mouse,13.863742249839259,10
775,488179284147,165,9,Mouse,7.938866727112157,10
903,530454018851,165,9,Mouse,8.613469507073944,10
1079,611182001186,165,9,Mouse,18.25701474986576,10
1131,631329533178,165,9,Mouse,20.198397050699313,10
1255,689640711294,165,9,Mouse,8.61764772128873,10
1379,747798201628,165,9,Mouse,8.6434584477321,10
1567,821109032956,165,9,Mouse,8.125140075502664,10
1603,831461226101,165,9,Mouse,9.241988046160671,10
1611,836667074589,165,9,Mouse,4.748478282333179,10
1615,836677602492,165,9,Mouse,14.40375811960486,10
1631,842916191322,165,9,Mouse,12.22417519482169,10
1667,857258294243,165,9,Mouse,17.154278467828632,10
1671,863045202801,165,9,Mouse,16.557163265483887,10
1703,87299142964,165,9,Mouse,30.786550025595204,10
1839,934420693200,165,9,Mouse,7.471636577955997,10
1855,942895571934,165,9,Mouse,4.884934665006201,10
1859,945312269032,165,9,Mouse,15.649722517113915,10
1875,952949011931,165,9,Mouse,9.11716011983295,10
1899,982415887992,165,9,Mouse,3.348131307341806,10
39,132102677831,170,10,Mouse,18.505889708565203,10
111,16847613267,170,10,Mouse,16.551383342273713,10
135,183824516134,170,10,Mouse,10.841370957766054,10
423,326031055534,170,10,Mouse,2.993931755724489,10
479,357323471689,170,10,Mouse,11.815835254698737,10
491,366712725954,170,10,Mouse,11.287306477968432,10
575,399793741991,170,10,Mouse,8.520443005395192,10
595,409510251833,170,10,Mouse,17.843545005248007,10
695,460031946655,170,10,Mouse,9.655349615053504,10
895,529569773934,170,10,Mouse,55.23738567284607,10
951,554783556843,170,10,Mouse,117.05493428381425,10
1147,644298611907,170,10,Mouse,20.440120151656654,10
1175,65927738090,170,10,Mouse,23.469934804204794,10
1251,688420796301,170,10,Mouse,8.216240492888545,10
1319,713283016113,170,10,Mouse,4.95704795142304,10
1351,730041648726,170,10,Mouse,10.079010500018914,10
1391,749614232918,170,10,Mouse,9.031306218962794,10
1403,75201456900,170,10,Mouse,11.746326787150098,10
1411,753638975787,170,10,Mouse,9.794336152675214,10
1491,78828420490,170,10,Mouse,20.503299417635972,10
1511,801419172901,170,10,Mouse,9.31094480917973,10
1515,801640937104,170,10,Mouse,4.479981652075028,10
1531,804923957446,170,10,Mouse,14.877281779535691,10
1583,825555997667,170,10,Mouse,15.534721725596818,10
1687,868766423314,170,10,Mouse,12.700289207983474,10
1755,89758134912,170,10,Mouse,20.04490843446638,10
1815,925397637533,170,10,Mouse,12.055257215407066,10
312,272993694525,2,1,Trackpad,12.489115386314348,10
324,283817955758,2,1,Trackpad,4.328292769436629,10
416,326018211431,2,1,Trackpad,4.997476105882263,10
468,353267429629,2,1,Trackpad,9.91976938625847,10
496,368230630876,2,1,Trackpad,85.24382932591453,10
548,38639956153,2,1,Trackpad,66.85474827944054,10
740,479103788267,2,1,Trackpad,53.57712208510056,10
912,537187849171,2,1,Trackpad,7.0331148933595555,10
1064,608781518181,2,1,Trackpad,11.316944498278419,10
1120,628253346774,2,1,Trackpad,81.10095988435488,10
1136,641972036799,2,1,Trackpad,32.7203353496016,10
1200,666909089777,2,1,Trackpad,96.38593324880696,10
1320,71419700048,2,1,Trackpad,113.49169166594099,10
1396,750626990804,2,1,Trackpad,9.188983278674652,10
1420,756482156459,2,1,Trackpad,8.12840800707672,10
1436,760820905212,2,1,Trackpad,4.715149061417617,10
1476,785879140021,2,1,Trackpad,5.9331589126960305,10
1676,865611255867,2,1,Trackpad,6.793821529851206,10
64,141579159069,3,2,Trackpad,3.062098301907518,10
88,157286867732,3,2,Trackpad,3.1289964479235204,10
136,18545178463,3,2,Trackpad,23.340740532736923,10
320,281449537957,3,2,Trackpad,7.295753523973379,10
404,314751828555,3,2,Trackpad,3.57161985328836,10
600,413611575961,3,2,Trackpad,6.90278941243464,10
616,42404767125,3,2,Trackpad,11.588507130386558,10
680,455088283633,3,2,Trackpad,10.202433585462584,10
712,47219052677,3,2,Trackpad,5.469715367784406,10
780,490372725762,3,2,Trackpad,62.061148036353934,10
800,497830706648,3,2,Trackpad,9.654366261027985,10
972,560719192726,3,2,Trackpad,5.634184613488764,10
1284,706570674898,3,2,Trackpad,4.176212374167438,10
1304,711049351608,3,2,Trackpad,17.07328639307577,10
1372,747682140674,3,2,Trackpad,16.89137897724009,10
1404,75254959287,3,2,Trackpad,8.431661936481781,10
1428,758610083023,3,2,Trackpad,41.60373941440411,10
1492,788534438470,3,2,Trackpad,30.794430365624017,10
1516,802470273105,3,2,Trackpad,1.9867914014192654,10
1624,841781280934,3,2,Trackpad,6.607485849128167,10
1660,856257066596,3,2,Trackpad,9.203148283834079,10
1892,982309131650,3,2,Trackpad,6.676582340616866,10
1904,993634722428,3,2,Trackpad,6.234376869805358,10
313,272993694525,4,1,Trackpad,20.487263033197767,10
325,283817955758,4,1,Trackpad,6.271541009941517,10
417,326018211431,4,1,Trackpad,18.091655270742518,10
469,353267429629,4,1,Trackpad,9.230797744741535,10
497,368230630876,4,1,Trackpad,223.6997437719814,10
549,38639956153,4,1,Trackpad,79.70535255457015,10
741,479103788267,4,1,Trackpad,94.00937016484681,10
913,537187849171,4,1,Trackpad,6.075543819215091,10
1065,608781518181,4,1,Trackpad,44.58946377751028,10
1121,628253346774,4,1,Trackpad,26.726594539147204,10
1137,641972036799,4,1,Trackpad,6.436064099548834,10
1201,666909089777,4,1,Trackpad,132.24374207450543,10
1321,71419700048,4,1,Trackpad,62.752508353579145,10
1397,750626990804,4,1,Trackpad,6.488471126678358,10
1421,756482156459,4,1,Trackpad,9.002704004761476,10
1437,760820905212,4,1,Trackpad,8.854553023539275,10
1477,785879140021,4,1,Trackpad,4.657073068981185,10
1677,865611255867,4,1,Trackpad,10.31147161916846,10
65,141579159069,5,2,Trackpad,7.799221097136216,10
89,157286867732,5,2,Trackpad,3.7378749443289787,10
137,18545178463,5,2,Trackpad,7.700444562720933,10
321,281449537957,5,2,Trackpad,7.312059034596909,10
405,314751828555,5,2,Trackpad,7.755827272648287,10
601,413611575961,5,2,Trackpad,5.572939370831899,10
617,42404767125,5,2,Trackpad,6.621649547185537,10
681,455088283633,5,2,Trackpad,4.319235044432211,10
713,47219052677,5,2,Trackpad,10.005909919652991,10
781,490372725762,5,2,Trackpad,13.078063973027376,10
801,497830706648,5,2,Trackpad,44.28892681677005,10
973,560719192726,5,2,Trackpad,6.914440361412737,10
1285,706570674898,5,2,Trackpad,10.598994528152529,10
1305,711049351608,5,2,Trackpad,14.849728498996516,10
1373,747682140674,5,2,Trackpad,13.267346267221162,10
1405,75254959287,5,2,Trackpad,12.028717550890605,10
1429,758610083023,5,2,Trackpad,8.468664108591478,10
1493,788534438470,5,2,Trackpad,13.130026480239962,10
1517,802470273105,5,2,Trackpad,2.935873873374326,10
1625,841781280934,5,2,Trackpad,12.810541745085258,10
1661,856257066596,5,2,Trackpad,11.241435595008314,10
1893,982309131650,5,2,Trackpad,7.826434655154476,10
1905,993634722428,5,2,Trackpad,6.100218929037216,10
314,272993694525,6,1,Trackpad,7.723132415916139,10
326,283817955758,6,1,Trackpad,6.795968127695409,10
418,326018211431,6,1,Trackpad,11.459557392114586,10
470,353267429629,6,1,Trackpad,5.2731129688992775,10
498,368230630876,6,1,Trackpad,205.9052736220554,10
550,38639956153,6,1,Trackpad,53.10486190177325,10
742,479103788267,6,1,Trackpad,56.64282866796437,10
914,537187849171,6,1,Trackpad,10.913545618249778,10
1066,608781518181,6,1,Trackpad,9.80198526839018,10
1122,628253346774,6,1,Trackpad,7.805726496900447,10
1138,641972036799,6,1,Trackpad,7.072158988837284,10
1202,666909089777,6,1,Trackpad,145.2235557850999,10
1322,71419700048,6,1,Trackpad,94.70133528766722,10
1398,750626990804,6,1,Trackpad,17.699723824222747,10
1422,756482156459,6,1,Trackpad,61.48548106883043,10
1438,760820905212,6,1,Trackpad,6.187823244353058,10
1478,785879140021,6,1,Trackpad,8.619550955094295,10
1678,865611255867,6,1,Trackpad,10.507129924716391,10
66,141579159069,7,2,Trackpad,4.764048738059948,10
90,157286867732,7,2,Trackpad,5.378393159714016,10
138,18545178463,7,2,Trackpad,32.56469899862877,10
322,281449537957,7,2,Trackpad,5.014650239750159,10
406,314751828555,7,2,Trackpad,5.564462001367482,10
602,413611575961,7,2,Trackpad,8.338597967506328,10
618,42404767125,7,2,Trackpad,5.04867701574461,10
682,455088283633,7,2,Trackpad,9.310244581424744,10
714,47219052677,7,2,Trackpad,6.42811562383946,10
782,490372725762,7,2,Trackpad,18.29245950629841,10
802,497830706648,7,2,Trackpad,15.544806591600482,10
974,560719192726,7,2,Trackpad,4.949633781595545,10
1286,706570674898,7,2,Trackpad,16.752112063376213,10
1306,711049351608,7,2,Trackpad,11.267047730115623,10
1374,747682140674,7,2,Trackpad,17.47310994286839,10
1406,75254959287,7,2,Trackpad,37.45335055566608,10
1430,758610083023,7,2,Trackpad,10.52547030163826,10
1494,788534438470,7,2,Trackpad,5.7547428879100035,10
1518,802470273105,7,2,Trackpad,198.83968604471568,10
1626,841781280934,7,2,Trackpad,18.795280856034054,10
1662,856257066596,7,2,Trackpad,16.49035994225365,10
1894,982309131650,7,2,Trackpad,3.9047194788758923,10
1906,993634722428,7,2,Trackpad,8.183458889280836,10
315,272993694525,8,1,Trackpad,6.7799667134608015,10
327,283817955758,8,1,Trackpad,5.918154691308031,10
419,326018211431,8,1,Trackpad,5.9473057444096105,10
471,353267429629,8,1,Trackpad,5.189701688923831,10
499,368230630876,8,1,Trackpad,85.25553843598877,10
551,38639956153,8,1,Trackpad,23.253028021312414,10
743,479103788267,8,1,Trackpad,12.355707488203004,10
915,537187849171,8,1,Trackpad,7.514649783990791,10
1067,608781518181,8,1,Trackpad,11.846405788336707,10
1123,628253346774,8,1,Trackpad,6.354971927648972,10
1139,641972036799,8,1,Trackpad,12.065601180404325,10
1203,666909089777,8,1,Trackpad,142.0692489922862,10
1323,71419700048,8,1,Trackpad,65.6735696980477,10
1399,750626990804,8,1,Trackpad,5.871701654659716,10
1423,756482156459,8,1,Trackpad,81.04678441921573,10
1439,760820905212,8,1,Trackpad,6.9016423261767414,10
1479,785879140021,8,1,Trackpad,2.954810408440532,10
1679,865611255867,8,1,Trackpad,12.88059106764662,10
67,141579159069,10,2,Trackpad,6.776614595636556,10
91,157286867732,10,2,Trackpad,5.327766355076097,10
139,18545178463,10,2,Trackpad,11.823066447249888,10
323,281449537957,10,2,Trackpad,8.867595399865321,10
407,314751828555,10,2,Trackpad,6.901914523847011,10
603,413611575961,10,2,Trackpad,6.850368998844696,10
619,42404767125,10,2,Trackpad,4.053937691125389,10
683,455088283633,10,2,Trackpad,9.143487533382963,10
715,47219052677,10,2,Trackpad,9.884240989476023,10
783,490372725762,10,2,Trackpad,121.00370089438799,10
803,497830706648,10,2,Trackpad,18.931414555578492,10
975,560719192726,10,2,Trackpad,5.843833025321421,10
1287,706570674898,10,2,Trackpad,21.1837945650589,10
1307,711049351608,10,2,Trackpad,20.018183589221504,10
1375,747682140674,10,2,Trackpad,25.81377788879635,10
1407,75254959287,10,2,Trackpad,4.407306390861365,10
1431,758610083023,10,2,Trackpad,6.641103777006053,10
1495,788534438470,10,2,Trackpad,18.78341875277162,10
1519,802470273105,10,2,Trackpad,201.92100046929926,10
1627,841781280934,10,2,Trackpad,5.996972873214835,10
1663,856257066596,10,2,Trackpad,14.098373753377384,10
1895,982309131650,10,2,Trackpad,7.268956392083015,10
1907,993634722428,10,2,Trackpad,9.799191841649515,10
60,141351339407,15,3,Trackpad,13.517667677768939,10
292,263290655799,15,3,Trackpad,53.77408817862041,10
540,383627469185,15,3,Trackpad,8.177567670471047,10
552,390771680977,15,3,Trackpad,118.70426414758037,10
580,401611892739,15,3,Trackpad,149.95347942291633,10
640,435751852346,15,3,Trackpad,11.124772254776495,10
704,466178274480,15,3,Trackpad,35.72464615249774,10
832,510743529302,15,3,Trackpad,8.21769896501741,10
932,549389360938,15,3,Trackpad,25.01909739489056,10
980,564938298193,15,3,Trackpad,8.686021580880483,10
1008,577084825607,15,3,Trackpad,2.588309823510578,10
1096,624015980400,15,3,Trackpad,6.086968956604312,10
1168,657277573598,15,3,Trackpad,7.2549218185049655,10
1212,669404158834,15,3,Trackpad,8.05048186135409,10
1224,676818776410,15,3,Trackpad,31.823353022842724,10
1344,726770222419,15,3,Trackpad,19.76364487321218,10
1548,81350229447,15,3,Trackpad,12.876228695369818,10
1692,871067946078,15,3,Trackpad,46.67046554066876,10
1780,914192695869,15,3,Trackpad,164.83769948278368,10
1796,917476948583,15,3,Trackpad,23.90476138755035,10
1800,922666165279,15,3,Trackpad,7.790818907036625,10
1804,924573419382,15,3,Trackpad,181.25801524812798,10
1820,928426922298,15,3,Trackpad,8.861875523924176,10
48,134751847945,20,4,Trackpad,7.576998424852809,10
192,219666297547,20,4,Trackpad,15.072204028836145,10
208,230918759014,20,4,Trackpad,5.592101643101569,10
424,326328627765,20,4,Trackpad,12.47626908837522,10
452,342998198233,20,4,Trackpad,15.279037783556449,10
520,375371629837,20,4,Trackpad,22.623785463250705,10
556,394487149082,20,4,Trackpad,8.983796266576583,10
624,425971333170,20,4,Trackpad,285.49102803330555,10
708,466315876226,20,4,Trackpad,3.7950504579287787,10
796,496473497245,20,4,Trackpad,12.331645206644554,10
828,507283287821,20,4,Trackpad,164.78418342208315,10
968,559884942136,20,4,Trackpad,8.461758903083796,10
1012,577336943708,20,4,Trackpad,18.888087069719052,10
1048,60516332508,20,4,Trackpad,5.757861483981825,10
1068,609066119184,20,4,Trackpad,10.709107464098059,10
1140,643459252314,20,4,Trackpad,8.199762023595893,10
1180,660965892719,20,4,Trackpad,9.072327948050386,10
1204,667250633006,20,4,Trackpad,16.570779970864564,10
1240,68466946249,20,4,Trackpad,47.790793211800256,10
1460,777654116973,20,4,Trackpad,14.642671959975097,10
1464,780990068335,20,4,Trackpad,4.574223895090244,10
1656,853101398795,20,4,Trackpad,10.03567271216145,10
1704,875036525540,20,4,Trackpad,4.902489420659853,10
1736,890450031962,20,4,Trackpad,9.525559790918042,10
1744,894260352710,20,4,Trackpad,8.658341978333414,10
1808,92512405244,20,4,Trackpad,10.610681033820773,10
61,141351339407,25,3,Trackpad,9.294094735281679,10
293,263290655799,25,3,Trackpad,40.33304597923123,10
541,383627469185,25,3,Trackpad,7.692311107843887,10
553,390771680977,25,3,Trackpad,226.2601083413402,10
581,401611892739,25,3,Trackpad,142.12126722747678,10
641,435751852346,25,3,Trackpad,6.33917188941781,10
705,466178274480,25,3,Trackpad,16.857790611128966,10
833,510743529302,25,3,Trackpad,9.162424322933402,10
933,549389360938,25,3,Trackpad,37.61834162679223,10
981,564938298193,25,3,Trackpad,13.687378564960138,10
1009,577084825607,25,3,Trackpad,4.321159743924946,10
1097,624015980400,25,3,Trackpad,11.719197743242688,10
1169,657277573598,25,3,Trackpad,9.786970319420151,10
1213,669404158834,25,3,Trackpad,5.761849961146364,10
1225,676818776410,25,3,Trackpad,7.615556338479574,10
1345,726770222419,25,3,Trackpad,25.25668345613424,10
1549,81350229447,25,3,Trackpad,7.206653166565373,10
1693,871067946078,25,3,Trackpad,10.835267032595743,10
1781,914192695869,25,3,Trackpad,124.88666333502324,10
1797,917476948583,25,3,Trackpad,86.49724994018528,10
1801,922666165279,25,3,Trackpad,6.152087418455,10
1805,924573419382,25,3,Trackpad,223.3640348681967,10
1821,928426922298,25,3,Trackpad,8.236809768273703,10
49,134751847945,30,4,Trackpad,7.613269184146369,10
193,219666297547,30,4,Trackpad,5.908543013537964,10
209,230918759014,30,4,Trackpad,7.012732947791187,10
425,326328627765,30,4,Trackpad,7.031060193920418,10
453,342998198233,30,4,Trackpad,36.83770761128385,10
521,375371629837,30,4,Trackpad,17.309280028260826,10
557,394487149082,30,4,Trackpad,15.668712824621721,10
625,425971333170,30,4,Trackpad,200.4938823338455,10
709,466315876226,30,4,Trackpad,10.077728418737772,10
797,496473497245,30,4,Trackpad,20.763552175247916,10
829,507283287821,30,4,Trackpad,8.660733715308343,10
969,559884942136,30,4,Trackpad,6.913957039663416,10
1013,577336943708,30,4,Trackpad,14.704026598455329,10
1049,60516332508,30,4,Trackpad,7.919846243164204,10
1069,609066119184,30,4,Trackpad,4.583997796804376,10
1141,643459252314,30,4,Trackpad,12.306016985588991,10
1181,660965892719,30,4,Trackpad,6.669523172052915,10
1205,667250633006,30,4,Trackpad,12.534191726156106,10
1241,68466946249,30,4,Trackpad,54.30121923142327,10
1461,777654116973,30,4,Trackpad,14.327967057107692,10
1465,780990068335,30,4,Trackpad,5.004982778017099,10
1657,853101398795,30,4,Trackpad,6.243069484290608,10
1705,875036525540,30,4,Trackpad,4.963229536345617,10
1737,890450031962,30,4,Trackpad,7.749952359588636,10
1745,894260352710,30,4,Trackpad,5.171504748317959,10
1809,92512405244,30,4,Trackpad,5.620469204435079,10
62,141351339407,35,3,Trackpad,80.80138674491401,10
294,263290655799,35,3,Trackpad,19.641561181058684,10
542,383627469185,35,3,Trackpad,6.1681861966934735,10
554,390771680977,35,3,Trackpad,47.40548054122648,10
582,401611892739,35,3,Trackpad,201.6549809605734,10
642,435751852346,35,3,Trackpad,8.894711075700826,10
706,466178274480,35,3,Trackpad,79.47677849387334,10
834,510743529302,35,3,Trackpad,7.78878694791086,10
934,549389360938,35,3,Trackpad,16.220873186199753,10
982,564938298193,35,3,Trackpad,16.406511714695988,10
1010,577084825607,35,3,Trackpad,9.318583790493486,10
1098,624015980400,35,3,Trackpad,10.444558118177396,10
1170,657277573598,35,3,Trackpad,10.307467759214978,10
1214,669404158834,35,3,Trackpad,21.19769724664727,10
1226,676818776410,35,3,Trackpad,8.540192174860309,10
1346,726770222419,35,3,Trackpad,37.155823916966035,10
1550,81350229447,35,3,Trackpad,11.289968088383137,10
1694,871067946078,35,3,Trackpad,7.351376273849706,10
1782,914192695869,35,3,Trackpad,122.59433126364583,10
1798,917476948583,35,3,Trackpad,32.51975632250505,10
1802,922666165279,35,3,Trackpad,5.466835273575738,10
1806,924573419382,35,3,Trackpad,240.78338011191045,10
1822,928426922298,35,3,Trackpad,8.848444623213746,10
50,134751847945,40,4,Trackpad,7.9275369755528855,10
194,219666297547,40,4,Trackpad,6.729572560502951,10
210,230918759014,40,4,Trackpad,10.318947668817898,10
426,326328627765,40,4,Trackpad,8.522852896893765,10
454,342998198233,40,4,Trackpad,15.495423223824076,10
522,375371629837,40,4,Trackpad,25.827118179665607,10
558,394487149082,40,4,Trackpad,27.866881676440503,10
626,425971333170,40,4,Trackpad,163.4002019270812,10
710,466315876226,40,4,Trackpad,2.837875170485855,10
798,496473497245,40,4,Trackpad,12.390315911876526,10
830,507283287821,40,4,Trackpad,158.78524211880028,10
970,559884942136,40,4,Trackpad,6.9121915811796,10
1014,577336943708,40,4,Trackpad,13.61341294574875,10
1050,60516332508,40,4,Trackpad,8.316431833834526,10
1070,609066119184,40,4,Trackpad,8.741178525009897,10
1142,643459252314,40,4,Trackpad,7.637638498438441,10
1182,660965892719,40,4,Trackpad,9.384684508590366,10
1206,667250633006,40,4,Trackpad,9.844027214247046,10
1242,68466946249,40,4,Trackpad,46.8861334720184,10
1462,777654116973,40,4,Trackpad,16.855040883429794,10
1466,780990068335,40,4,Trackpad,7.444755411444119,10
1658,853101398795,40,4,Trackpad,3.9489304898077355,10
1706,875036525540,40,4,Trackpad,8.050215717501171,10
1738,890450031962,40,4,Trackpad,5.440726933423544,10
1746,894260352710,40,4,Trackpad,10.634465150051355,10
1810,92512405244,40,4,Trackpad,9.972794153960036,10
63,141351339407,45,3,Trackpad,11.400799922254567,10
295,263290655799,45,3,Trackpad,9.792605379023836,10
543,383627469185,45,3,Trackpad,8.67023208458851,10
555,390771680977,45,3,Trackpad,162.85134978216328,10
583,401611892739,45,3,Trackpad,13.999565971949306,10
643,435751852346,45,3,Trackpad,10.416133755720553,10
707,466178274480,45,3,Trackpad,14.402011540614875,10
835,510743529302,45,3,Trackpad,40.78865875103647,10
935,549389360938,45,3,Trackpad,9.06648707794881,10
983,564938298193,45,3,Trackpad,10.170767623504535,10
1011,577084825607,45,3,Trackpad,4.545326248554539,10
1099,624015980400,45,3,Trackpad,3.9638596280301512,10
1171,657277573598,45,3,Trackpad,12.01706536348631,10
1215,669404158834,45,3,Trackpad,11.102403349494875,10
1227,676818776410,45,3,Trackpad,8.775435909528,10
1347,726770222419,45,3,Trackpad,22.935209510835385,10
1551,81350229447,45,3,Trackpad,11.153745816289169,10
1695,871067946078,45,3,Trackpad,14.039271496450985,10
1783,914192695869,45,3,Trackpad,105.00143461110505,10
1799,917476948583,45,3,Trackpad,13.056151603212863,10
1803,922666165279,45,3,Trackpad,5.529487345337526,10
1807,924573419382,45,3,Trackpad,219.91680724477413,10
1823,928426922298,45,3,Trackpad,6.886445723256878,10
51,134751847945,50,4,Trackpad,13.312749158576182,10
195,219666297547,50,4,Trackpad,6.018789950723917,10
211,230918759014,50,4,Trackpad,11.96370883491405,10
427,326328627765,50,4,Trackpad,38.16108665772299,10
455,342998198233,50,4,Trackpad,9.872834804267878,10
523,375371629837,50,4,Trackpad,12.84879125268567,10
559,394487149082,50,4,Trackpad,13.208129670988294,10
627,425971333170,50,4,Trackpad,259.72991749794977,10
711,466315876226,50,4,Trackpad,10.243818863891633,10
799,496473497245,50,4,Trackpad,9.311414377380327,10
831,507283287821,50,4,Trackpad,259.66759656287877,10
971,559884942136,50,4,Trackpad,6.379226549453566,10
1015,577336943708,50,4,Trackpad,40.36677804044218,10
1051,60516332508,50,4,Trackpad,7.788899179215538,10
1071,609066119184,50,4,Trackpad,4.760944695045321,10
1143,643459252314,50,4,Trackpad,7.741388723423953,10
1183,660965892719,50,4,Trackpad,8.747745188788151,10
1207,667250633006,50,4,Trackpad,7.2862362815329496,10
1243,68466946249,50,4,Trackpad,75.99252672234114,10
1463,777654116973,50,4,Trackpad,11.079341794633633,10
1467,780990068335,50,4,Trackpad,6.242091151058588,10
1659,853101398795,50,4,Trackpad,2.3620189250644903,10
1707,875036525540,50,4,Trackpad,7.15656444532093,10
1739,890450031962,50,4,Trackpad,9.001698557857969,10
1747,894260352710,50,4,Trackpad,7.048489648833667,10
1811,92512405244,50,4,Trackpad,11.194949226571767,10
128,177578993607,55,5,Trackpad,5.676515603952597,10
160,205160485114,55,5,Trackpad,10.638952645218987,10
228,238396474858,55,5,Trackpad,9.442081671764637,10
248,245267280377,55,5,Trackpad,11.355681920391783,10
492,366977208759,55,5,Trackpad,8.948732856683398,10
820,501492992509,55,5,Trackpad,23.123131660614742,10
884,529103524750,55,5,Trackpad,27.327856755762767,10
1324,716171277686,55,5,Trackpad,6.652668657106806,10
1328,720725221093,55,5,Trackpad,8.956548327754867,10
1416,75524589512,55,5,Trackpad,4.4674722422481725,10
1472,782467008568,55,5,Trackpad,12.765021689383408,10
1532,808518082136,55,5,Trackpad,7.84004270521586,10
1552,814708099700,55,5,Trackpad,5.459752115066455,10
1672,863832141505,55,5,Trackpad,8.041005876592909,10
1680,866262106690,55,5,Trackpad,17.396829255368058,10
1916,994898098986,55,5,Trackpad,12.397326161439643,10
16,11866547632,60,6,Trackpad,11.180524355330459,10
32,131377047859,60,6,Trackpad,5.41685930723261,10
96,163470105268,60,6,Trackpad,9.844016452154735,10
104,164780952734,60,6,Trackpad,8.969221032204096,10
168,208917626878,60,6,Trackpad,4.534201517286957,10
220,232846173923,60,6,Trackpad,7.862082528453839,10
576,400006499374,60,6,Trackpad,6.125620598675481,10
844,516834058798,60,6,Trackpad,15.758751926918915,10
880,526791953481,60,6,Trackpad,10.379486229100227,10
952,554797971853,60,6,Trackpad,7.087512757654066,10
1060,607647950528,60,6,Trackpad,9.079715668628541,10
1424,75729007134,60,6,Trackpad,118.631246966907,10
1616,837611209368,60,6,Trackpad,11.667004812689544,10
1768,906737203476,60,6,Trackpad,5.554056658625019,10
1912,994716872461,60,6,Trackpad,8.525623364506917,10
129,177578993607,65,5,Trackpad,4.418608731365933,10
161,205160485114,65,5,Trackpad,10.896021725646202,10
229,238396474858,65,5,Trackpad,7.071025819375108,10
249,245267280377,65,5,Trackpad,10.03348033827171,10
493,366977208759,65,5,Trackpad,25.386345401296666,10
821,501492992509,65,5,Trackpad,14.69129334597371,10
885,529103524750,65,5,Trackpad,19.07811728895527,10
1325,716171277686,65,5,Trackpad,5.655892716598974,10
1329,720725221093,65,5,Trackpad,6.749688192929723,10
1417,75524589512,65,5,Trackpad,5.429651070551862,10
1473,782467008568,65,5,Trackpad,9.270152088441874,10
1533,808518082136,65,5,Trackpad,7.668268418990117,10
1553,814708099700,65,5,Trackpad,8.430134320164964,10
1673,863832141505,65,5,Trackpad,13.969345284394464,10
1681,866262106690,65,5,Trackpad,12.089672828598328,10
1917,994898098986,65,5,Trackpad,6.356698487804212,10
17,11866547632,70,6,Trackpad,52.38437235748149,10
33,131377047859,70,6,Trackpad,7.751658258308883,10
97,163470105268,70,6,Trackpad,9.867282783165836,10
105,164780952734,70,6,Trackpad,8.207733012908932,10
169,208917626878,70,6,Trackpad,4.278919848489645,10
221,232846173923,70,6,Trackpad,7.0122009389147175,10
577,400006499374,70,6,Trackpad,7.625212212132744,10
845,516834058798,70,6,Trackpad,10.402135499179993,10
881,526791953481,70,6,Trackpad,15.903009191652284,10
953,554797971853,70,6,Trackpad,4.822641736538466,10
1061,607647950528,70,6,Trackpad,7.474026797522015,10
1425,75729007134,70,6,Trackpad,127.95151825890072,10
1617,837611209368,70,6,Trackpad,5.550819451142997,10
1769,906737203476,70,6,Trackpad,7.206709253977927,10
1913,994716872461,70,6,Trackpad,41.597183217649295,10
130,177578993607,75,5,Trackpad,10.539925136018267,10
162,205160485114,75,5,Trackpad,8.551492510169973,10
230,238396474858,75,5,Trackpad,6.569041201498412,10
250,245267280377,75,5,Trackpad,3.0327257099194815,10
494,366977208759,75,5,Trackpad,10.85901413226481,10
822,501492992509,75,5,Trackpad,9.830279658150065,10
886,529103524750,75,5,Trackpad,25.286265300998313,10
1326,716171277686,75,5,Trackpad,3.839150031993093,10
1330,720725221093,75,5,Trackpad,3.7629493840874684,10
