ppid,clamp_magnitude,raw_signed_baseline_bias,signed_clamp_angle,target_clamp_sign,pointer
982415887992,165,-4.2127532958984375,-165.0,-1,Mouse
986917736241,15,-3.3648910522460938,15.0,1,Mouse
986917736241,25,-6.165682983398438,25.0,1,Mouse
986917736241,35,-7.605398559570318,35.0,1,Mouse
986917736241,45,-7.934926986694336,45.0,1,Mouse
993634722428,3,-6.5407720565795895,3.0,1,Trackpad
993634722428,5,-4.805033874511724,5.0,1,Trackpad
993634722428,7,-0.5418121337890625,7.0,1,Trackpad
993634722428,10,3.9916290283203124,10.0,1,Trackpad
993857921566,20,-16.474606323242188,20.0,1,Mouse
993857921566,30,-6.280516052246094,30.0,1,Mouse
993857921566,40,2.615180969238273,40.0,1,Mouse
993857921566,50,-10.127012634277344,50.0,1,Mouse
994716872461,60,1.309494781494142,60.0,1,Trackpad
994716872461,70,-4.423855590820312,70.0,1,Trackpad
994716872461,80,6.41226806640625,80.0,1,Trackpad
994716872461,90,-3.8581588745117243,90.0,1,Trackpad
994898098986,55,9.155178833007806,55.0,1,Trackpad
994898098986,65,-18.82424774169922,65.0,1,Trackpad
994898098986,75,-1.906979751586914,75.0,1,Trackpad
994898098986,85,-18.857468795776366,85.0,1,Trackpad
995622965740,20,-17.88371734619141,-20.0,-1,Mouse
995622965740,30,-4.0016088485717765,-30.0,-1,Mouse
995622965740,40,-26.937713623046875,-40.0,-1,Mouse
995622965740,50,0.3900497436523441,-50.0,-1,Mouse
996413567103,95,-0.32883911132812216,95.0,1,
996413567103,105,-1.2467864990234372,105.0,1,
996413567103,115,-8.181688690185549,115.0,1,
996413567103,125,9.530172729492186,125.0,1,
996553590521,2,1.6591400146484374,2.0,1,Mouse
996553590521,4,-2.739529418945318,4.0,1,Mouse
996553590521,6,-2.5306945800781273,6.0,1,Mouse
996553590521,8,-5.69590606689453,8.0,1,Mouse
998236395651,60,-26.14748916625977,-60.0,-1,Mouse
998236395651,70,8.208785438537598,-70.0,-1,Mouse
998236395651,80,-5.3504493713378976,-80.0,-1,Mouse
998236395651,90,-13.890389761328697,-90.0,-1,Mouse
99897861946,95,-14.720869445800796,-95.0,-1,Mouse
99897861946,105,-6.575960171222688,-105.0,-1,Mouse
99897861946,115,-24.57171325683596,-115.0,-1,Mouse
99897861946,125,-26.25892944335938,-125.0,-1,Mouse
