ppid,clamp_magnitude,baseline_bias,pointer,late_adapt
244346351129,5,-4.30936279296875,Mouse,4.1398309707641605
244346351129,7,-10.709793090820312,Mouse,13.506944465637208
244346351129,10,8.607231903076174,Mouse,-6.842254066467288
244418469024,2,34.441015625,Mouse,40.999066162109386
244418469024,6,31.705906677246094,Mouse,52.95613441467285
244418469024,8,33.79936075210571,Mouse,61.27809074521065
245267280377,55,15.584907531738281,Trackpad,32.50932159423828
245267280377,65,-20.82114715576172,Trackpad,32.559719467163085
245267280377,75,13.686671447753909,Trackpad,40.87574462890625
245267280377,85,-7.914298057556152,Trackpad,31.68321797847748
245556890498,100,-35.92080993652344,Mouse,30.61259087324142
245556890498,110,-2.9587564468383905,Mouse,24.181034088134762
245556890498,120,-4.148593902587891,Mouse,21.62269115447998
245556890498,130,-16.54090194702148,Mouse,31.51658477783203
247101632412,135,-12.68929443359375,Mouse,-3.7272354125976555
247101632412,145,0.8262460708618165,Mouse,-0.9872598648071286
247101632412,155,-0.7035949707031304,Mouse,-3.981410217285165
247101632412,165,-13.721878051757821,Mouse,-18.442445373535158
248674978269,140,-13.560623168945312,Trackpad,14.980298995971676
248674978269,150,-2.882954025268554,Trackpad,-2.2461929321289054
248674978269,160,7.254090118408203,Trackpad,-2.734296417236328
248674978269,170,29.441198730468745,Trackpad,13.77366027832031
251308053499,100,14.869458007812494,Trackpad,21.503860473632805
251308053499,110,-15.527262783050537,Trackpad,-14.29473876953125
251308053499,120,6.9227958679199215,Trackpad,24.031704330444335
251308053499,130,-18.050851440429692,Trackpad,-19.792414093017577
252662312705,140,-1.1698822021484319,Trackpad,-4.715180969238278
252662312705,150,14.123474121093754,Trackpad,11.670129394531251
252662312705,160,1.2281044006347654,Trackpad,-10.061502838134766
252662312705,170,3.5485870361328127,Trackpad,-1.8376876831054687
25723101804,100,2.3272247314453134,Mouse,33.373231971263884
25723101804,110,3.6241638183593805,Mouse,22.347076416015632
25723101804,120,1.1406097412109346,Mouse,21.153111267089844
25723101804,130,17.97176284790039,Mouse,13.599135208129884
258433481445,95,0.40753517150878926,Trackpad,-18.064358520507813
258433481445,105,-6.6447601318359375,Trackpad,26.850832366943358
258433481445,115,-0.07334747314453124,Trackpad,14.398114776611326
258433481445,125,-15.719560241699218,Trackpad,-14.974977111816406
260547727346,100,-6.619404602050778,Trackpad,-5.806643676757813
260547727346,110,-6.082431411743164,Trackpad,-1.1152853012084958
260547727346,120,13.451293754577637,Trackpad,6.413022232055655
260547727346,130,-1.1453269958496093,Trackpad,-5.42912368774414
261405949946,60,8.741305541992187,Mouse,28.379986572265626
261405949946,70,13.816609191894532,Mouse,28.250466918945314
261405949946,80,-4.521475791931152,Mouse,-1.9135502815246568
261405949946,90,-11.2500701904297,Mouse,-1.8917404174804702
263123473152,100,-15.12467041015625,Trackpad,14.959048461914055
263123473152,110,17.660781860351552,Trackpad,6.192771911621093
263123473152,120,2.348004913330075,Trackpad,-2.1538665771484373
263123473152,130,-1.1722202301025382,Trackpad,6.8576658248901365
263290655799,15,-4.259894180297851,Trackpad,23.889492493867873
263290655799,25,-2.9960922241210937,Trackpad,17.013736724853516
263290655799,35,-7.505285644531244,Trackpad,41.88247070312501
263290655799,45,20.697682571411132,Trackpad,36.86027450561524
263992263004,2,-4.891421890258789,Mouse,-6.470256555080414
263992263004,4,-5.851455688476568,Mouse,6.263851928710935
263992263004,6,-14.707185363769534,Mouse,10.027935791015626
263992263004,8,-7.125987243652347,Mouse,21.230123138427732
264130884315,100,-17.983063220977783,Mouse,13.280758285522461
264130884315,110,-29.822415924072267,Mouse,5.525741577148437
264130884315,120,-15.127279663085943,Mouse,12.523674774169923
264130884315,130,-28.248683166503906,Mouse,9.699678039550776
266126640839,2,-4.493910217285159,Mouse,22.787125396728513
