break_length,check_movement_timeout,clamp_angle,clamp_angle_relative,clamped,completion_code,cursor_properties,cursor_scale,cursor_stationary_wait,cursor_style,cursor_visibility,experiment_type,group,mouse_sensitivity,movement_timeout,n_break,n_repetitions,play_audio_feedback,ppid_session_dataname,progress_in_break,return_hand_wait,show_endpoint_feedback,show_score,show_text_feedback,target_circle_radius,target_scale,token_id
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.006249993108212948,"[0.0, 0.30000001192092896]",3,240,Full,326328627765_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,162
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009259289130568504,"[0.0, 0.30000001192092896]",3,240,Full,211445384891_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,368
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.010988340713083744,"[0.0, 0.30000001192092896]",3,240,Full,475080016767_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,15
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009303929284214973,"[0.0, 0.30000001192092896]",3,240,Full,238396474858_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,198
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.013020815327763557,"[0.0, 0.30000001192092896]",3,240,Full,537187849171_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,8
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.00954448338598013,"[0.0, 0.30000001192092896]",3,240,Full,549389360938_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,123
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009186114184558392,"[0.0, 0.30000001192092896]",3,240,Full,710075415438_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,291
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009172791615128517,"[0.0, 0.30000001192092896]",3,240,Full,797606508946_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,103
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009259370155632496,"[0.0, 0.30000001192092896]",3,240,Full,662896639900_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,87
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.003968255594372749,"[0.0, 0.30000001192092896]",3,240,Full,666880505392_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,32
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.004917302634567022,"[0.0, 0.30000001192092896]",3,240,Full,814708099700_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,196
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009199332445859909,"[0.0, 0.30000001192092896]",3,240,Full,327893696958_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,102
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.01176464557647705,"[0.0, 0.30000001192092896]",3,240,Full,49237847328_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,352
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.006249996833503246,"[0.0, 0.30000001192092896]",3,240,Full,726770222419_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,128
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009140348061919212,"[0.0, 0.30000001192092896]",3,240,Full,706570674898_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,54
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009259270504117012,"[0.0, 0.30000001192092896]",3,240,Full,554310866631_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,188
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.00938369333744049,"[0.0, 0.30000001192092896]",3,240,Full,749614232918_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,464
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.004464291501790285,"[0.0, 0.30000001192092896]",3,240,Full,993634722428_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,53
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.010060328058898449,"[0.0, 0.30000001192092896]",3,240,Full,804923957446_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,444
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.005434782709926367,"[0.0, 0.30000001192092896]",3,240,Full,219666297547_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,163
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009259281679987907,"[0.0, 0.30000001192092896]",3,240,Full,340447094989_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,60
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.006944894324988127,"[0.0, 0.30000001192092896]",3,240,Full,524084624601_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,56
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009259267710149288,"[0.0, 0.30000001192092896]",3,240,Full,334186456864_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,355
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.013020873069763184,"[0.0, 0.30000001192092896]",3,240,Full,245267280377_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,214
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009259297512471676,"[0.0, 0.30000001192092896]",3,240,Full,72586384601_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,247
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.009266281500458717,"[0.0, 0.30000001192092896]",3,240,Full,694313736399_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,347
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.013020822778344154,"[0.0, 0.30000001192092896]",3,240,Full,206032965332_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,308
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.0046729049645364285,"[0.0, 0.30000001192092896]",3,240,Full,342998198233_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,152
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.005555563606321812,"[0.0, 0.30000001192092896]",3,240,Full,254253289429_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,307
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009165948256850243,"[0.0, 0.30000001192092896]",3,240,Full,789176471764_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,223
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009179787710309029,"[0.0, 0.30000001192092896]",3,240,Full,314581190701_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,415
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009052067995071411,"[0.0, 0.30000001192092896]",3,240,Full,809600020525_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,205
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.004580223001539707,"[0.0, 0.30000001192092896]",3,240,Full,831461226101_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,408
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.013020873069763184,"[0.0, 0.30000001192092896]",3,240,Full,631329533178_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,396
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.008180779404938221,"[0.0, 0.30000001192092896]",3,240,Full,664917210582_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,180
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.0054348004050552845,"[0.0, 0.30000001192092896]",3,240,Full,75254959287_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,71
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009219233877956867,"[0.0, 0.30000001192092896]",3,240,Full,611182001186_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,426
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009164003655314445,"[0.0, 0.30000001192092896]",3,240,Full,709011816186_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,305
,,,,,77E7D184,,,,,,prolific,,0.009427428245544434,,,,,886873365845_s001_settings,,,,,,,,268
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.009156934916973114,"[0.0, 0.30000001192092896]",3,240,Full,535793054616_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,453
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009013312868773937,"[0.0, 0.30000001192092896]",3,240,Full,142243756214_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,328
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013045592233538628,"[0.0, 0.30000001192092896]",3,240,Full,830764988902_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,436
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.00943896546959877,"[0.0, 0.30000001192092896]",3,240,Full,347401194740_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,433
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009260213933885098,"[0.0, 0.30000001192092896]",3,240,Full,482947064097_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,402
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.00914643332362175,"[0.0, 0.30000001192092896]",3,240,Full,232699431944_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,205
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.006944434251636267,"[0.0, 0.30000001192092896]",3,240,Full,437488567084_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,194
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.005506701301783323,"[0.0, 0.30000001192092896]",3,240,Full,395156049868_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,289
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.013241685926914215,"[0.0, 0.30000001192092896]",3,240,Full,785879140021_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,26
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.005555564071983099,"[0.0, 0.30000001192092896]",3,240,Full,965287376195_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,163
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.004629638511687517,"[0.0, 0.30000001192092896]",3,240,Full,37013057852_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,129
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.008982875384390354,"[0.0, 0.30000001192092896]",3,240,Full,353267429629_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,19
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.00922181736677885,"[0.0, 0.30000001192092896]",3,240,Full,413611575961_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,79
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009765625,"[0.0, 0.30000001192092896]",3,240,Full,23243432166_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,153
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009057520888745785,"[0.0, 0.30000001192092896]",3,240,Full,538891392759_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,330
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009259327314794064,"[0.0, 0.30000001192092896]",3,240,Full,942594251362_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,183
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.0095150675624609,"[0.0, 0.30000001192092896]",3,240,Full,466829519253_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,402
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.00977496150881052,"[0.0, 0.30000001192092896]",3,240,Full,890093759633_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,174
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.004572432022541761,"[0.0, 0.30000001192092896]",3,240,Full,607190310023_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,66
,,,,,77E7D184,,,,,,prolific,,0.009259329177439213,,,,,108547605108_s001_settings,,,,,,,,469
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009366773068904877,"[0.0, 0.30000001192092896]",3,240,Full,781632843660_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,85
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.009709534235298634,"[0.0, 0.30000001192092896]",3,240,Full,671348925214_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,33
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.01249999925494194,"[0.0, 0.30000001192092896]",3,240,Full,479103788267_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,5
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.00925927609205246,"[0.0, 0.30000001192092896]",3,240,Full,747682140674_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,96
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009259279817342758,"[0.0, 0.30000001192092896]",3,240,Full,698855060851_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,202
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.00529100326821208,"[0.0, 0.30000001192092896]",3,240,Full,71419700048_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,36
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009259272366762161,"[0.0, 0.30000001192092896]",3,240,Full,843157436931_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,233
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.011932081542909145,"[0.0, 0.30000001192092896]",3,240,Full,563003797782_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,239
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.012500003911554813,"[0.0, 0.30000001192092896]",3,240,Full,497830706648_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,65
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.007934258319437504,"[0.0, 0.30000001192092896]",3,240,Full,31763185048_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,254
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009204231202602386,"[0.0, 0.30000001192092896]",3,240,Full,230918759014_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,145
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.006250002421438694,"[0.0, 0.30000001192092896]",3,240,Full,679935650900_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,311
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.013020860962569714,"[0.0, 0.30000001192092896]",3,240,Full,477302741259_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,466
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009058792144060135,"[0.0, 0.30000001192092896]",3,240,Full,890450031962_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,176
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.011111159808933735,"[0.0, 0.30000001192092896]",3,240,Full,394487149082_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,170
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.013020824640989304,"[0.0, 0.30000001192092896]",3,240,Full,610091723036_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,72
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.009012095630168915,"[0.0, 0.30000001192092896]",3,240,Full,418817504309_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,412
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.007016958203166723,"[0.0, 0.30000001192092896]",3,240,Full,906737203476_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,265
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.004573906771838665,"[0.0, 0.30000001192092896]",3,240,Full,284887481713_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,209
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.006038617342710495,"[0.0, 0.30000001192092896]",3,240,Full,575425482820_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,155
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009458987973630428,"[0.0, 0.30000001192092896]",3,240,Full,767939159879_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,107
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.013020813465118408,"[0.0, 0.30000001192092896]",3,240,Full,698323606979_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,256
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.011111109517514706,"[0.0, 0.30000001192092896]",3,240,Full,164780952734_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,281
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.0066532050259411335,"[0.0, 0.30000001192092896]",3,240,Full,929164172383_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,337
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.00555992079898715,"[0.0, 0.30000001192092896]",3,240,Full,232846173923_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,273
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009085376746952534,"[0.0, 0.30000001192092896]",3,240,Full,208917626878_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,285
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.008945230394601822,"[0.0, 0.30000001192092896]",3,240,Full,312810119008_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,168
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009259325452148914,"[0.0, 0.30000001192092896]",3,240,Full,822554411599_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,106
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.019253568723797798,"[0.0, 0.30000001192092896]",3,240,Full,786308519775_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,360
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009259275160729885,"[0.0, 0.30000001192092896]",3,240,Full,852150209946_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,304
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009259314276278019,"[0.0, 0.30000001192092896]",3,240,Full,372881010640_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,69
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009551523253321648,"[0.0, 0.30000001192092896]",3,240,Full,104274630779_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,245
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.00925925001502037,"[0.0, 0.30000001192092896]",3,240,Full,514699809951_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,51
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.011401386931538582,"[0.0, 0.30000001192092896]",3,240,Full,204680910799_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,186
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.009259277023375034,"[0.0, 0.30000001192092896]",3,240,Full,448455020785_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,248
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,9,0.005555557087063789,"[0.0, 0.30000001192092896]",3,240,Full,660482772393_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,449
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.004629631992429495,"[0.0, 0.30000001192092896]",3,240,Full,290626679547_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,419
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,1,0.009259268641471863,"[0.0, 0.30000001192092896]",3,240,Full,453578034881_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,80
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,0,0.013020849786698818,"[0.0, 0.30000001192092896]",3,240,Full,754786406643_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,7
,,,,,77E7D184,,,,,,prolific,,0.005000004079192877,,,,,703684205887_s001_settings,,,,,,,,175
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.00958437193185091,"[0.0, 0.30000001192092896]",3,240,Full,119388378225_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,317
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,5,0.013020823709666729,"[0.0, 0.30000001192092896]",3,240,Full,349368817172_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,286
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.00925928633660078,"[0.0, 0.30000001192092896]",3,240,Full,211178143741_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,190
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.004611808340996504,"[0.0, 0.30000001192092896]",3,240,Full,247101632412_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,416
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,7,0.00875821616500616,"[0.0, 0.30000001192092896]",3,240,Full,543766975635_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,380
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,4,0.009098608046770096,"[0.0, 0.30000001192092896]",3,240,Full,329580827848_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,216
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009662923403084278,"[0.0, 0.30000001192092896]",3,240,Full,270836319308_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,298
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,8,0.00923817977309227,"[0.0, 0.30000001192092896]",3,240,Full,427979396888_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,428
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.01221267320215702,"[0.0, 0.30000001192092896]",3,240,Full,374362493632_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,334
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.006249999161809683,"[0.0, 0.30000001192092896]",3,240,Full,69378932239_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,325
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.009054084308445454,"[0.0, 0.30000001192092896]",3,240,Full,876915090018_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,296
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,6,0.00917759258300066,"[0.0, 0.30000001192092896]",3,240,Full,750330077949_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,306
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,2,0.009267923422157764,"[0.0, 0.30000001192092896]",3,240,Full,267836473416_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,140
60,True,0,0,True,77E7D184,CursorProperties,0.5,0.30000001192092896,Circle,TrialOnly,prolific,3,0.009259263053536415,"[0.0, 0.30000001192092896]",3,240,Full,3512277966_s001_settings,True,1.5,Full,False,ErrorOnly,4,0.5,185
