group,perturbSize,sub,trialType,cycleNum,handangle
4,16,47,1,34,2.58449887013533
4,16,47,1,35,1.93697016155001
4,16,47,1,36,7.3289955499225
4,16,47,1,37,6.26726348926298
4,16,47,1,38,8.01639100662887
4,16,47,1,39,6.42574421171104
4,16,47,1,40,10.44451426092
4,16,47,1,41,9.31688062578258
4,16,47,1,42,15.2311251505554
4,16,47,1,43,13.6638333378069
4,16,47,1,44,14.9457083610442
4,16,47,1,45,14.8504411568324
4,16,47,1,46,20.3995316981419
4,16,47,1,47,17.9321298870028
4,16,47,1,48,16.1079859826467
4,16,47,1,49,21.199244682276
4,16,47,1,50,19.1508352823339
4,16,47,1,51,17.605328025142
4,16,47,1,52,17.9999960629528
4,16,47,1,53,21.315139056801
4,16,47,1,54,17.5469108320753
4,16,47,1,55,17.16163023311
4,16,47,1,56,18.1285822835756
4,16,47,1,57,14.1183728228263
4,16,47,1,58,23.975844895768
4,16,47,1,59,31.2071258072857
4,16,47,1,60,25.8774124911748
4,16,47,1,61,25.3703241160584
4,16,47,1,62,27.5088674016803
4,16,47,1,63,28.0546053471606
4,16,47,1,64,25.1670064449273
4,16,47,1,65,30.9825369935376
4,16,47,1,66,30.7477906372354
4,16,47,1,67,28.1360180980451
4,16,47,1,68,27.3732009614625
4,16,47,1,69,25.4355729874711
4,16,47,1,70,29.3454101462797
4,16,47,1,71,28.3669309646994
4,16,47,1,72,31.61517166054
4,16,47,1,73,33.8473353533468
4,16,47,1,74,30.9493795210245
4,16,47,1,75,31.8736238636104
4,16,47,1,76,27.0722421067019
4,16,47,1,77,32.2682904001336
4,16,47,1,78,29.4288203063957
4,16,47,1,79,31.7070923396687
4,16,47,1,80,26.9721465849926
4,16,47,1,81,30.1877624108194
4,16,47,1,82,28.6087567722065
4,16,47,1,83,31.7497460091016
4,16,47,1,84,29.4748916149819
4,16,47,1,85,30.0095785379465
4,16,47,1,86,33.0875942356915
4,16,47,1,87,34.8442401820478
4,16,47,1,88,33.7500253174384
4,16,47,1,89,32.6988460982918
4,16,47,1,90,32.8885087478569
4,16,47,1,91,33.9142862689063
4,16,47,1,92,33.5252390034209
4,16,47,1,93,30.4049829300423
4,16,47,1,94,32.5187239477362
4,16,47,1,95,26.1632883783022
4,16,47,1,96,31.4463453951652
4,16,47,1,97,35.6072429305919
4,16,47,1,98,29.7786858652339
4,16,47,1,99,36.2982345269091
4,16,47,1,100,33.509607296125
4,16,47,1,101,33.3288871637497
4,16,47,1,102,33.6797355831599
4,16,47,1,103,34.0759709626959
4,16,47,1,104,36.8754331819493
4,16,47,1,105,35.0912871695246
4,16,47,1,106,36.2244328218324
4,16,47,1,107,31.1915705152473
4,16,47,1,108,39.2201105309357
4,16,47,1,109,35.0902443136462
4,16,47,1,110,35.8099303475585
4,16,47,2,111,35.0545890390213
4,16,47,2,112,27.7773301294963
4,16,47,2,113,18.8221557072873
4,16,47,2,114,20.6498502723091
4,16,47,2,115,19.6001693268763
4,16,47,2,116,15.4875208560862
4,16,47,2,117,18.0745314218275
4,16,47,2,118,17.2759487715719
4,16,47,2,119,14.2535243793635
4,16,47,2,120,14.8842975207052
4,16,48,0,1,-14.2384537726592
4,16,48,0,2,-9.41121916432715
4,16,48,0,3,-2.32178760007453
4,16,48,0,4,4.56004396267281
4,16,48,0,5,-7.44228811523737
4,16,48,0,6,-2.67348990376984
4,16,48,0,7,-3.51384899452413
4,16,48,0,8,-1.56995058816675
4,16,48,0,9,-1.78508009767942
4,16,48,0,10,-3.6069119119965
4,16,48,0,11,-0.0923736875072841
4,16,48,0,12,-1.75749469443375
4,16,48,0,13,-2.12173738364916
4,16,48,0,14,-4.85607349238618
4,16,48,0,15,-6.28920513108209
4,16,48,0,16,-0.562646484524603
4,16,48,0,17,-2.93618933523337
4,16,48,0,18,-0.858637669866401
4,16,48,0,19,-6.00824533035008
4,16,48,0,20,-4.95471062546893
4,16,48,0,21,-1.56910463278685
4,16,48,0,22,0.349352922340781
4,16,48,0,23,-1.57866107492115
4,16,48,0,24,-3.73799387882773
4,16,48,0,25,6.04699460724875
4,16,48,0,26,7.70186288184653
4,16,48,0,27,7.44501660579558
4,16,48,0,28,2.17200290644562
4,16,48,0,29,13.8895008275803
4,16,48,0,30,5.15761676209126
4,16,48,1,31,-0.636867480398898
4,16,48,1,32,2.94510475160489
4,16,48,1,33,5.93024041390533
4,16,48,1,34,4.30538523483644
4,16,48,1,35,11.3651253560666
4,16,48,1,36,10.2613235805236
4,16,48,1,37,10.8190898626987
4,16,48,1,38,9.05969532168856
4,16,48,1,39,15.4478959907143
4,16,48,1,40,14.145835291757
4,16,48,1,41,9.71686119993353
4,16,48,1,42,12.7566471203802
4,16,48,1,43,15.0479580886964
4,16,48,1,44,16.607088227306
4,16,48,1,45,19.380375679672
4,16,48,1,46,20.6077057092043
4,16,48,1,47,15.749965806889
4,16,48,1,48,22.1656319058365
4,16,48,1,49,23.6553021967386
4,16,48,1,50,18.4884287551697
4,16,48,1,51,16.6502218887976
4,16,48,1,52,22.408345091424
4,16,48,1,53,18.7728243716738
4,16,48,1,54,20.4925665656126
4,16,48,1,55,21.483601522423
4,16,48,1,56,21.9888579580119
4,16,48,1,57,26.8123446789231
4,16,48,1,58,25.2958376776646
4,16,48,1,59,25.6805329955301
4,16,48,1,60,19.6884057304836
4,16,48,1,61,19.3980136685667
4,16,48,1,62,24.5184797233902
4,16,48,1,63,23.2262537900095
4,16,48,1,64,21.3920252123945
4,16,48,1,65,25.7909872691941
4,16,48,1,66,24.2197185903566
4,16,48,1,67,16.6776238250447
4,16,48,1,68,19.4458609561697
4,16,48,1,69,26.4771286950672
4,16,48,1,70,20.6123080704815
4,16,48,1,71,16.6611757277061
4,16,48,1,72,16.7308128574293
4,16,48,1,73,20.79846074738
4,16,48,1,74,13.5122120841483
4,16,48,1,75,14.447963947012
4,16,48,1,76,19.5226901993433
4,16,48,1,77,18.6420084723982
4,16,48,1,78,18.808786352823
4,16,48,1,79,20.7880079343346
4,16,48,1,80,18.693730651883
4,16,48,1,81,22.2140854867264
4,16,48,1,82,19.4221587328157
4,16,48,1,83,19.4578826887096
4,16,48,1,84,21.3973023849554
4,16,48,1,85,19.626640136674
4,16,48,1,86,18.3338177935234
4,16,48,1,87,19.2823488995146
4,16,48,1,88,18.9167656534609
4,16,48,1,89,18.9014428183012
4,16,48,1,90,15.2925590286134
4,16,48,1,91,18.4391746445825
4,16,48,1,92,19.9536340358697
4,16,48,1,93,19.3926524718888
4,16,48,1,94,21.73033579945
4,16,48,1,95,22.1064112664881
4,16,48,1,96,25.5856643997437
4,16,48,1,97,21.7885676550303
4,16,48,1,98,17.5630586950879
4,16,48,1,99,22.7831854927187
4,16,48,1,100,20.4640483030439
4,16,48,1,101,18.8277788720506
4,16,48,1,102,17.7844833536283
4,16,48,1,103,20.2203915845124
4,16,48,1,104,22.0674781373447
4,16,48,1,105,18.3473259517818
4,16,48,1,106,17.966710987379
4,16,48,1,107,16.64849539662
4,16,48,1,108,24.9017033139256
4,16,48,1,109,20.2944720576645
4,16,48,1,110,24.16866418684
4,16,48,2,111,14.8494274913843
4,16,48,2,112,21.0957743155132
4,16,48,2,113,17.5808237934028
4,16,48,2,114,17.6391553340016
4,16,48,2,115,18.0923478769638
4,16,48,2,116,13.2665877953698
4,16,48,2,117,11.8121598240247
4,16,48,2,118,11.0338538378691
4,16,48,2,119,12.478503835589
4,16,48,2,120,9.01253550110278
5,32,49,0,1,-0.290937836794743
5,32,49,0,2,-1.80342236878537
5,32,49,0,3,-1.71580250295374
5,32,49,0,4,2.14648057128099
5,32,49,0,5,-4.3980039439069
5,32,49,0,6,-0.510168670449128
5,32,49,0,7,-2.22792438605549
5,32,49,0,8,-3.13353671901107
5,32,49,0,9,-4.60863811714637
5,32,49,0,10,1.14015998352571
5,32,49,0,11,-1.18279888220299
5,32,49,0,12,3.43838307478617
5,32,49,0,13,-1.51999871262532
5,32,49,0,14,-1.57856157365336
5,32,49,0,15,-2.21973620099558
5,32,49,0,16,0.602223764085633
5,32,49,0,17,0.261047193621048
5,32,49,0,18,0.703636456602378
5,32,49,0,19,-0.422910770302367
5,32,49,0,20,-0.172521181204105
5,32,49,0,21,-2.41206610873383
5,32,49,0,22,-4.22539366341792
5,32,49,0,23,-5.39729282455829
5,32,49,0,24,0.167926133977502
5,32,49,0,25,-5.01744776938471
5,32,49,0,26,-3.05023882496609
5,32,49,0,27,-5.75926753125744
5,32,49,0,28,-7.76609715084931
5,32,49,0,29,-6.73744241183788
5,32,49,0,30,-0.251819603489903
5,32,49,1,31,-5.63513016550759
5,32,49,1,32,0.626570332195346
5,32,49,1,33,-0.756716746206094
5,32,49,1,34,-1.03408864987273
5,32,49,1,35,1.74418881771304
5,32,49,1,36,1.03639985697421
5,32,49,1,37,0.582482042386828
5,32,49,1,38,4.1452163546873
5,32,49,1,39,3.33272028924106
5,32,49,1,40,5.23160399099204
5,32,49,1,41,6.85227323834495
5,32,49,1,42,2.34246874966727
5,32,49,1,43,1.84417465619829
5,32,49,1,44,6.22429698716005
5,32,49,1,45,5.32945950211671
5,32,49,1,46,-2.14654065444956
5,32,49,1,47,4.25881234456985
5,32,49,1,48,8.2301009098002
5,32,49,1,49,8.22324260776984
5,32,49,1,50,2.8303546594364
5,32,49,1,51,5.89353243893922
5,32,49,1,52,8.71311919820009
5,32,49,1,53,8.81314151616505
5,32,49,1,54,3.86929969087406
5,32,49,1,55,-1.7104617561321
5,32,49,1,56,7.02479878518588
5,32,49,1,57,9.99785706499003
5,32,49,1,58,6.86381357694144
5,32,49,1,59,3.08221942315993
5,32,49,1,60,6.33038965735621
5,32,49,1,61,2.44019303688275
5,32,49,1,62,7.48871077619679
5,32,49,1,63,7.25189496691063
5,32,49,1,64,12.087216637993
5,32,49,1,65,5.99202012184494
5,32,49,1,66,6.45381125864951
5,32,49,1,67,3.32881879524295
5,32,49,1,68,7.68110506574029
5,32,49,1,69,3.26273444137348
5,32,49,1,70,5.85147727643055
5,32,49,1,71,10.1066238336399
5,32,49,1,72,9.64249597942792
5,32,49,1,73,10.436023459223
5,32,49,1,74,9.57727127744091
5,32,49,1,75,8.68755962063137
5,32,49,1,76,11.8564528623054
5,32,49,1,77,7.81375733448041
5,32,49,1,78,10.9216717150789
5,32,49,1,79,8.37276791088439
5,32,49,1,80,11.8652796618666
5,32,49,1,81,9.59867296191609
5,32,49,1,82,10.0578833053476
5,32,49,1,83,12.0011244721286
5,32,49,1,84,11.5569053672895
5,32,49,1,85,7.40457429806401
5,32,49,1,86,4.24875256589147
5,32,49,1,87,13.1742457790147
5,32,49,1,88,11.2667805417685
5,32,49,1,89,10.3612480136838
5,32,49,1,90,12.1975798865456
5,32,49,1,91,9.61809969487969
5,32,49,1,92,13.5343807875745
5,32,49,1,93,9.42315998644027
5,32,49,1,94,10.5680942369304
5,32,49,1,95,12.012945830726
5,32,49,1,96,12.7395946141062
5,32,49,1,97,15.8794394562571
5,32,49,1,98,12.205145197732
5,32,49,1,99,6.39047102409256
5,32,49,1,100,3.31221557365942
5,32,49,1,101,12.7960079156796
5,32,49,1,102,10.6830880146119
5,32,49,1,103,10.4586504753308
5,32,49,1,104,7.87629416075142
5,32,49,1,105,4.64682482171065
5,32,49,1,106,4.44867239925329
5,32,49,1,107,8.96826603967648
5,32,49,1,108,8.42570367432149
5,32,49,1,109,11.541475268908
5,32,49,1,110,5.04042417010395
5,32,49,2,111,11.4353233667269
5,32,49,2,112,2.66226767665181
5,32,49,2,113,5.12646051790074
5,32,49,2,114,6.28883330317199
5,32,49,2,115,10.0929441979223
5,32,49,2,116,11.5180906750526
5,32,49,2,117,8.95567655338659
5,32,49,2,118,6.05743335962235
5,32,49,2,119,10.3448392732225
5,32,49,2,120,6.75795527708586
5,32,50,0,1,-5.47113841662257
5,32,50,0,2,-5.51650158470147
5,32,50,0,3,2.1346054967964
5,32,50,0,4,-3.87534055229978
5,32,50,0,5,0.934175979345964
5,32,50,0,6,-1.62056050932882
5,32,50,0,7,-2.89448011572361
5,32,50,0,8,0.778604388036396
5,32,50,0,9,-1.66533459878255
5,32,50,0,10,-3.49082194857853
5,32,50,0,11,-4.37530793427982
5,32,50,0,12,-2.44691719945461
5,32,50,0,13,-0.583237095283922
5,32,50,0,14,0.973706145210852
5,32,50,0,15,-2.47791627464368
5,32,50,0,16,-2.04686597494329
5,32,50,0,17,-1.30261520028985
5,32,50,0,18,-2.2043871304006
5,32,50,0,19,-3.23481975684377
5,32,50,0,20,-4.54943990531301
5,32,50,0,21,-0.181838731518905
5,32,50,0,22,1.29551116189454
5,32,50,0,23,0.368178566182509
5,32,50,0,24,-2.65379062593599
5,32,50,0,25,-1.38958141767934
5,32,50,0,26,-1.04513948086256
5,32,50,0,27,-0.428573308423623
5,32,50,0,28,-2.13139637283064
5,32,50,0,29,-2.17200416925685
5,32,50,0,30,-1.73675156357604
5,32,50,1,31,-1.4451725285913
5,32,50,1,32,1.11320922514329
5,32,50,1,33,0.510052257732194
5,32,50,1,34,2.67430143935853
5,32,50,1,35,0.0174828873931738
5,32,50,1,36,2.36861472204599
5,32,50,1,37,5.15663217715592
5,32,50,1,38,7.75000407726876
5,32,50,1,39,11.1028239180255
5,32,50,1,40,5.74034765737588
5,32,50,1,41,7.76037998052404
5,32,50,1,42,11.2081626462323
5,32,50,1,43,7.86718279984896
5,32,50,1,44,8.86258123855021
5,32,50,1,45,10.5992483968191
5,32,50,1,46,6.70392956142926
5,32,50,1,47,9.43539743842906
5,32,50,1,48,10.3710568803079
5,32,50,1,49,12.7235464722206
5,32,50,1,50,10.1880453398106
5,32,50,1,51,11.1811659335529
5,32,50,1,52,10.6815439791829
5,32,50,1,53,8.78979234068674
5,32,50,1,54,7.17450257398359
5,32,50,1,55,14.2445565724465
5,32,50,1,56,10.9192838459024
5,32,50,1,57,14.4047311633943
5,32,50,1,58,10.8627885866873
5,32,50,1,59,9.49914440715398
5,32,50,1,60,13.0434489314893
5,32,50,1,61,9.79028438270851
5,32,50,1,62,12.7490371554685
5,32,50,1,63,12.4342327996432
5,32,50,1,64,13.462128938927
5,32,50,1,65,16.8943244192361
5,32,50,1,66,13.8616388185449
5,32,50,1,67,18.812627864376
5,32,50,1,68,16.9926417630037
5,32,50,1,69,15.3475802192248
5,32,50,1,70,17.0400164117448
5,32,50,1,71,17.9106312055149
5,32,50,1,72,12.352776966829
5,32,50,1,73,16.6922376747672
5,32,50,1,74,16.0647831890237
5,32,50,1,75,19.8513578560761
5,32,50,1,76,13.6835301070815
5,32,50,1,77,16.6461684087521
5,32,50,1,78,17.6808939284582
5,32,50,1,79,13.0280934946658
5,32,50,1,80,16.545729231895
5,32,50,1,81,17.01698277947
5,32,50,1,82,17.0955068812002
5,32,50,1,83,10.9081845008172
5,32,50,1,84,17.9843323377363
5,32,50,1,85,17.3009825696321
5,32,50,1,86,17.1149036051809
5,32,50,1,87,13.8399928160473
5,32,50,1,88,18.3324473526361
5,32,50,1,89,16.5448528760377
5,32,50,1,90,17.3845292544668
5,32,50,1,91,15.1904539245359
5,32,50,1,92,15.4086076790947
5,32,50,1,93,19.2883727049242
5,32,50,1,94,16.6510397066888
5,32,50,1,95,16.318615958505
5,32,50,1,96,13.046611214193
5,32,50,1,97,13.1831956576849
5,32,50,1,98,12.9820188456648
5,32,50,1,99,8.71149206639868
5,32,50,1,100,12.8767678939936
5,32,50,1,101,13.1738924139449
5,32,50,1,102,11.2755018858857
5,32,50,1,103,11.2174060373212
5,32,50,1,104,16.7262916637361
5,32,50,1,105,13.3697315113847
5,32,50,1,106,14.0677157361638
5,32,50,1,107,16.2469099954337
5,32,50,1,108,16.2041494683851
5,32,50,1,109,14.239240551003
5,32,50,1,110,15.5289043486514
5,32,50,2,111,14.2812682232146
5,32,50,2,112,10.3941745475673
5,32,50,2,113,12.4802655218521
5,32,50,2,114,10.512823152531
5,32,50,2,115,9.47675141518016
5,32,50,2,116,8.3987514269452
5,32,50,2,117,8.42366116602393
5,32,50,2,118,5.39904584046715
5,32,50,2,119,9.85924597082861
5,32,50,2,120,11.6876971907228
5,32,51,0,1,-7.47521353752178
5,32,51,0,2,-3.30368459389331
5,32,51,0,3,-1.71820932162688
5,32,51,0,4,-4.45514061879563
5,32,51,0,5,-5.18320293726707
5,32,51,0,6,-4.25968697388797
5,32,51,0,7,-3.62145907867582
5,32,51,0,8,-3.07379062632426
5,32,51,0,9,-1.97042589469728
5,32,51,0,10,-5.63284474303842
5,32,51,0,11,-2.90053436489183
5,32,51,0,12,0.506441505896412
5,32,51,0,13,-2.25215260617481
5,32,51,0,14,-1.08134569050619
5,32,51,0,15,-1.83795471813813
5,32,51,0,16,-5.67189804452047
5,32,51,0,17,-4.42295597006739
5,32,51,0,18,-0.329616574154148
5,32,51,0,19,-2.44983850091014
5,32,51,0,20,-3.39422574718801
5,32,51,0,21,-1.53453003640911
5,32,51,0,22,-1.05976361640692
5,32,51,0,23,-5.60664178864024
5,32,51,0,24,-2.8895765457297
5,32,51,0,25,-5.56262945632484
5,32,51,0,26,-2.07913488889834
5,32,51,0,27,-4.16529362234259
5,32,51,0,28,-3.95959570403012
5,32,51,0,29,-3.12460281910132
5,32,51,0,30,-3.92251987805688
5,32,51,1,31,-3.12253307438886
5,32,51,1,32,-5.39197117320703
5,32,51,1,33,-3.56776670810531
5,32,51,1,34,-2.47653896739067
5,32,51,1,35,-2.21441256046441
5,32,51,1,36,-2.09776103900049
5,32,51,1,37,-2.33022789897382
5,32,51,1,38,0.323273520283651
5,32,51,1,39,-1.85991272503171
5,32,51,1,40,-0.0661110574444383
5,32,51,1,41,-2.14614307148076
5,32,51,1,42,-0.499977319662684
5,32,51,1,43,-0.546940505031401
5,32,51,1,44,-2.3519795635538
5,32,51,1,45,3.13438511102753
5,32,51,1,46,-3.20409265827312
5,32,51,1,47,1.21627714656396
5,32,51,1,48,5.89738333646366
5,32,51,1,49,6.25149507085758
5,32,51,1,50,4.4965876878725
5,32,51,1,51,0.938182299514611
5,32,51,1,52,2.88022757288125
5,32,51,1,53,5.48349030097707
5,32,51,1,54,5.55107197720593
5,32,51,1,55,2.34792463289003
5,32,51,1,56,-0.209326374781123
5,32,51,1,57,5.79835729775361
5,32,51,1,58,-0.0762947660951867
5,32,51,1,59,4.74284813041371
5,32,51,1,60,3.9354434220596
5,32,51,1,61,3.24563893394395
5,32,51,1,62,3.63375367287044
5,32,51,1,63,-1.77092816507083
5,32,51,1,64,3.55033568093556
5,32,51,1,65,5.65749675244345
5,32,51,1,66,9.03577672449138
5,32,51,1,67,3.9564063173409
5,32,51,1,68,4.31769017975763
5,32,51,1,69,5.71056679571946
5,32,51,1,70,8.36963984544655
5,32,51,1,71,1.36934960842662
5,32,51,1,72,3.34849834946883
5,32,51,1,73,9.38104803635553
5,32,51,1,74,5.3983657628096
5,32,51,1,75,5.68837007300001
5,32,51,1,76,6.19767123696871
5,32,51,1,77,3.56216483941686
5,32,51,1,78,3.60705123785894
5,32,51,1,79,1.90836417310786
5,32,51,1,80,4.57232734857979
5,32,51,1,81,2.99294518369936
5,32,51,1,82,6.31717726737513
5,32,51,1,83,6.64777751986835
5,32,51,1,84,5.14776587818515
5,32,51,1,85,5.49612582823614
5,32,51,1,86,5.03439782143347
5,32,51,1,87,9.71129561820652
5,32,51,1,88,7.38904992124626
5,32,51,1,89,5.66162787092197
5,32,51,1,90,8.89064383629496
5,32,51,1,91,7.55589810787307
5,32,51,1,92,2.79853432379972
5,32,51,1,93,9.20705001690225
5,32,51,1,94,5.95168507089761
5,32,51,1,95,6.92678780198005
5,32,51,1,96,6.73459130920324
5,32,51,1,97,8.06197279721245
5,32,51,1,98,8.5942228566124
5,32,51,1,99,2.31147069461479
5,32,51,1,100,6.20702906113186
5,32,51,1,101,5.96240038741346
5,32,51,1,102,9.17590852321053
5,32,51,1,103,6.6375738593841
5,32,51,1,104,6.26515284981049
5,32,51,1,105,6.644291275296
5,32,51,1,106,3.86879665343475
5,32,51,1,107,6.86237748523901
5,32,51,1,108,11.1509837993218
5,32,51,1,109,8.07716210736557
5,32,51,1,110,11.3554961857478
5,32,51,2,111,5.4736344238829
5,32,51,2,112,10.0381214961156
5,32,51,2,113,4.63211536797653
5,32,51,2,114,4.28942217269232
5,32,51,2,115,2.91752148258069
5,32,51,2,116,1.97168748159996
5,32,51,2,117,5.52166190712177
5,32,51,2,118,5.70229513286914
5,32,51,2,119,6.25303111122594
5,32,51,2,120,3.95632527492056
5,32,52,0,1,-13.7070541281083
5,32,52,0,2,-8.84435041045285
5,32,52,0,3,-7.81177927828204
5,32,52,0,4,-7.06517453339817
5,32,52,0,5,-4.7096885661848
5,32,52,0,6,-2.58472671592345
5,32,52,0,7,-5.63314847653748
5,32,52,0,8,-2.16725730728534
5,32,52,0,9,-5.97837436072306
5,32,52,0,10,0.225600432040672
5,32,52,0,11,-2.75012240093318
5,32,52,0,12,0.999223226705793
5,32,52,0,13,-2.20836052383927
5,32,52,0,14,-1.61986722049404
5,32,52,0,15,-6.75577662587182
5,32,52,0,16,-0.759895099850348
5,32,52,0,17,-6.24199159527352
5,32,52,0,18,-1.71627309886307
5,32,52,0,19,1.10294888360485
5,32,52,0,20,-4.64971655996291
5,32,52,0,21,-6.12458868629155
5,32,52,0,22,-5.73452000946539
5,32,52,0,23,0.691022359339663
5,32,52,0,24,-1.6790682219525
5,32,52,0,25,-4.06986093985279
5,32,52,0,26,-4.09308803132582
5,32,52,0,27,-1.37166376093614
5,32,52,0,28,-3.77318667647803
5,32,52,0,29,-6.20483595671728
5,32,52,0,30,-5.51208289271551
5,32,52,1,31,-5.0261188015411
5,32,52,1,32,-3.69747792049237
5,32,52,1,33,-2.53554100717766
5,32,52,1,34,-1.85990127036221
5,32,52,1,35,6.07322619551858
5,32,52,1,36,-5.01724925975872
5,32,52,1,37,2.36647919483832
5,32,52,1,38,1.93255210419183
5,32,52,1,39,1.93446297767665
5,32,52,1,40,1.05345457719791
5,32,52,1,41,2.01261561797573
5,32,52,1,42,5.9773359111355
5,32,52,1,43,0.709834981017004
5,32,52,1,44,0.513724705987372
5,32,52,1,45,6.23849853046877
5,32,52,1,46,3.42876624644121
5,32,52,1,47,0.586707938725578
5,32,52,1,48,3.21737888493633
5,32,52,1,49,2.23878147963241
5,32,52,1,50,4.48308043288465
5,32,52,1,51,7.15954818196348
5,32,52,1,52,3.26616210632256
5,32,52,1,53,3.22029275656007
5,32,52,1,54,1.07253289155832
5,32,52,1,55,6.82748552809954
5,32,52,1,56,2.57639281541988
5,32,52,1,57,7.92671151535809
5,32,52,1,58,5.16128226837019
5,32,52,1,59,11.5170530013671
5,32,52,1,60,6.8154378535306
5,32,52,1,61,6.48163439527588
5,32,52,1,62,4.96250724112404
5,32,52,1,63,6.21444447614403
5,32,52,1,64,6.72001037537593
5,32,52,1,65,7.70868783423948
5,32,52,1,66,6.28145253765953
5,32,52,1,67,5.55493898554121
5,32,52,1,68,4.14027440604587
5,32,52,1,69,6.58212150968006
5,32,52,1,70,10.1996736590009
5,32,52,1,71,4.85789815600239
5,32,52,1,72,10.5538738543822
5,32,52,1,73,5.566602602442
5,32,52,1,74,8.42597726443868
5,32,52,1,75,9.65497738904965
5,32,52,1,76,4.34564183217227
5,32,52,1,77,9.46418115296879
5,32,52,1,78,9.0769720279877
5,32,52,1,79,13.836845302003
5,32,52,1,80,9.68459214378817
5,32,52,1,81,8.98057574262794
5,32,52,1,82,9.57956732869053
5,32,52,1,83,6.82427237630066
5,32,52,1,84,9.89542636359427
5,32,52,1,85,13.0492718572162
5,32,52,1,86,12.3139514948682
5,32,52,1,87,7.62403232652623
5,32,52,1,88,10.1942828512069
5,32,52,1,89,9.87486277019016
5,32,52,1,90,10.7153661831343
5,32,52,1,91,11.8947700047884
5,32,52,1,92,8.97678511472695
5,32,52,1,93,6.11256974085298
5,32,52,1,94,9.50984908427493
5,32,52,1,95,9.74614864233999
5,32,52,1,96,4.21504982300654
5,32,52,1,97,8.71313052064876
5,32,52,1,98,10.3143529640923
5,32,52,1,99,8.63381786916579
5,32,52,1,100,6.40219785235539
5,32,52,1,101,7.51018288178263
5,32,52,1,102,10.6320546369269
5,32,52,1,103,9.66309798211603
5,32,52,1,104,8.05877782428197
5,32,52,1,105,4.92957102027319
5,32,52,1,106,6.65555621121505
5,32,52,1,107,6.41605796984274
5,32,52,1,108,3.03615926356916
5,32,52,1,109,4.59296324429448
5,32,52,1,110,0.22339817048302
5,32,52,2,111,0.119345810804517
5,32,52,2,112,2.86607233481991
5,32,52,2,113,3.18712430522626
5,32,52,2,114,4.12830712797348
5,32,52,2,115,6.75385296388383
5,32,52,2,116,3.61817538527605
5,32,52,2,117,3.20139428501992
5,32,52,2,118,1.13631025136964
5,32,52,2,119,-0.156057140486265
5,32,52,2,120,0.626889251906222
5,32,53,0,1,-3.9957353408665
5,32,53,0,2,-3.83953955298728
5,32,53,0,3,-0.969889727605432
5,32,53,0,4,-1.11860311260322
5,32,53,0,5,-5.41207560823926
5,32,53,0,6,-4.68551456528638
5,32,53,0,7,-1.19481828841108
5,32,53,0,8,-4.83794080465088
5,32,53,0,9,-1.70465704948711
5,32,53,0,10,-2.3436962827402
5,32,53,0,11,-4.02669705741951
5,32,53,0,12,-0.07033944432268
5,32,53,0,13,-3.78819172419543
5,32,53,0,14,-3.0773440221167
5,32,53,0,15,-3.39598893569487
5,32,53,0,16,-1.91242154445668
5,32,53,0,17,-1.39762355141059
5,32,53,0,18,-3.47102414731252
5,32,53,0,19,-3.22980340259614
5,32,53,0,20,0.55874147593849
5,32,53,0,21,-0.939853312022154
5,32,53,0,22,-5.23788619215221
5,32,53,0,23,-3.75204209119567
5,32,53,0,24,-3.6139837439758
5,32,53,0,25,-3.41962108823091
5,32,53,0,26,-6.43996480656195
5,32,53,0,27,-1.69738644753947
5,32,53,0,28,-1.05472031936018
5,32,53,0,29,-2.135467689401
5,32,53,0,30,-3.55383488674327
5,32,53,1,31,-1.29036211600864
5,32,53,1,32,-1.26505837162491
5,32,53,1,33,2.39891607541431
5,32,53,1,34,1.6954723637907
5,32,53,1,35,-1.75924415066595
5,32,53,1,36,3.40052569604701
5,32,53,1,37,3.38920283399805
5,32,53,1,38,0.694375449104409
5,32,53,1,39,2.69719659785586
5,32,53,1,40,7.53291515097274
5,32,53,1,41,7.30223784560812
5,32,53,1,42,3.93370377166052
5,32,53,1,43,7.53359731411029
5,32,53,1,44,7.81355450603638
5,32,53,1,45,7.4288458458822
5,32,53,1,46,6.0597189066517
5,32,53,1,47,7.65556479304859
5,32,53,1,48,7.47466368868124
5,32,53,1,49,8.24697898523862
5,32,53,1,50,6.41737038925419
5,32,53,1,51,4.91012694827298
5,32,53,1,52,9.43053722217403
5,32,53,1,53,7.83508791560568
5,32,53,1,54,13.2478410299982
5,32,53,1,55,10.9625258123373
5,32,53,1,56,9.6340302613079
5,32,53,1,57,8.63573199407501
5,32,53,1,58,10.6201561526834
5,32,53,1,59,4.44712297066949
5,32,53,1,60,6.74084664106732
5,32,53,1,61,6.90213777445029
5,32,53,1,62,11.0647211929716
5,32,53,1,63,8.24857873540193
5,32,53,1,64,11.0736161311269
5,32,53,1,65,14.7894657991108
5,32,53,1,66,13.3724909929185
5,32,53,1,67,8.02545452907947
5,32,53,1,68,10.1779985618921
5,32,53,1,69,9.6926082767103
5,32,53,1,70,15.2538268079855
5,32,53,1,71,16.8684892597467
5,32,53,1,72,15.0758784199717
5,32,53,1,73,15.1619774462292
5,32,53,1,74,14.2510871523312
5,32,53,1,75,18.9981441713301
5,32,53,1,76,14.0454485603958
5,32,53,1,77,11.6266220120016
5,32,53,1,78,16.1117817487588
5,32,53,1,79,14.9305609685132
5,32,53,1,80,11.2226010627561
5,32,53,1,81,12.5256432210332
