ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_fraction,x_hand,y_hand,next_target_exposure_index,next_x_hand,next_y_hand,update_radial,update_tangential
748730017803,95,315.0,3,15.0,0.6,14.533360968169585,0.6515019844815025,4.0,15.56893246607431,0.07443742229945752,1.0355714979047246,-0.577064562182045
748730017803,99,315.0,4,15.0,0.6,15.56893246607431,0.07443742229945752,5.0,16.0611918495943,-0.12318936077496156,0.49225938351999154,-0.19762678307441908
748730017803,103,315.0,5,15.0,0.6,16.0611918495943,-0.12318936077496156,6.0,17.052209659496256,-0.0015653187699811773,0.9910178099019546,0.12162404200498039
748730017803,108,315.0,6,15.0,0.6,17.052209659496256,-0.0015653187699811773,7.0,13.881659001286202,1.5638801041250963,-3.170550658210054,1.5654454228950774
748730017803,112,315.0,7,15.0,0.6,13.881659001286202,1.5638801041250963,8.0,15.391353601834119,2.0230362149347894,1.5096946005479168,0.4591561108096931
748730017803,113,315.0,8,15.0,0.6,15.391353601834119,2.0230362149347894,,,,,
748730017803,88,315.0,1,15.0,0.8,20.566069698049102,-0.1755341034939687,2.0,18.40866732447288,-0.5401807087672235,-2.1574023735762218,-0.36464660527325476
748730017803,91,315.0,2,15.0,0.8,18.40866732447288,-0.5401807087672235,3.0,19.183946919895277,0.08687603499085322,0.775279595422397,0.6270567437580767
748730017803,95,315.0,3,15.0,0.8,19.183946919895277,0.08687603499085322,4.0,20.347159677514863,-0.7767019394228649,1.1632127576195863,-0.8635779744137182
748730017803,99,315.0,4,15.0,0.8,20.347159677514863,-0.7767019394228649,5.0,21.130413500252196,-0.8097445291722121,0.7832538227373327,-0.03304258974934715
748730017803,103,315.0,5,15.0,0.8,21.130413500252196,-0.8097445291722121,6.0,22.038337323297974,-0.11515494742522842,0.9079238230457776,0.6945895817469836
748730017803,108,315.0,6,15.0,0.8,22.038337323297974,-0.11515494742522842,7.0,18.373661835684146,1.2517001092194253,-3.6646754876138274,1.3668550566446538
748730017803,112,315.0,7,15.0,0.8,18.373661835684146,1.2517001092194253,8.0,19.776112259051647,1.7377927028788895,1.402450423367501,0.4860925936594642
748730017803,113,315.0,8,15.0,0.8,19.776112259051647,1.7377927028788895,,,,,
748730017803,88,315.0,1,15.0,1.0,25.428228158872223,-1.4216961452703298,2.0,22.273233090522524,-1.4476633244000752,-3.154995068349699,-0.025967179129745332
748730017803,91,315.0,2,15.0,1.0,22.273233090522524,-1.4476633244000752,3.0,23.74686291970276,-0.9477969806138375,1.4736298291802363,0.4998663437862376
748730017803,95,315.0,3,15.0,1.0,23.74686291970276,-0.9477969806138375,4.0,25.019248627914028,-2.077363540786303,1.2723857082112673,-1.1295665601724654
748730017803,99,315.0,4,15.0,1.0,25.019248627914028,-2.077363540786303,5.0,26.155306477106745,-1.7592674509082737,1.1360578491927171,0.3180960898780292
748730017803,103,315.0,5,15.0,1.0,26.155306477106745,-1.7592674509082737,6.0,27.018709956961516,-0.38950566389743635,0.863403479854771,1.3697617870108374
748730017803,108,315.0,6,15.0,1.0,27.018709956961516,-0.38950566389743635,7.0,21.16314174610997,0.8828793699642556,-5.855568210851544,1.272385033861692
748730017803,112,315.0,7,15.0,1.0,21.16314174610997,0.8828793699642556,8.0,23.084702212117804,1.1035993810427147,1.9215604660078327,0.22072001107845907
748730017803,113,315.0,8,15.0,1.0,23.084702212117804,1.1035993810427147,,,,,
749603402102,87,45.0,1,170.0,0.2,3.2485896111330237,-1.1344741084059737,2.0,3.49793776355637,-0.2890930836343423,0.2493481524233463,0.8453810247716315
