ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_duration,target_hit_time_fraction_of_bout,target_hit_arc_fraction_of_bout,target_hit_within_bout,ballistic_arc_length
357323471689,95,225.0,3,140.0,0.149993896484375,0.11943031536113936,0.1976696551422125,True,16.547368562738033
357323471689,96,135.0,3,170.0,0.183197021484375,0.18624021322671996,0.26687902877160574,True,15.73408419612815
357323471689,97,315.0,4,160.0,0.15011596679681816,0.11140475706410752,0.18782055504346581,True,14.202400159878307
357323471689,98,135.0,4,170.0,0.166778564453125,0.09826166514181153,0.23970145298763776,True,11.623240744915817
357323471689,99,45.0,4,150.0,0.1829833984375,0.1802868579052702,0.3955008465859318,True,12.560308066702708
357323471689,100,225.0,4,140.0,0.149688720703125,0.10479102956167176,0.20238318562485746,True,18.48673968555841
357323471689,101,45.0,5,150.0,0.183074951171875,0.17969661610299428,0.3430425599985148,True,14.697125627092396
357323471689,102,225.0,5,140.0,0.15020751953125,0.11316537992723744,0.1421211900564096,True,18.088955406190344
357323471689,103,315.0,5,160.0,0.1488037109375,0.22251845775225595,0.3399265037794529,True,13.14537559013068
357323471689,104,135.0,5,170.0,0.166717529296875,0.20098846787479407,0.40190727222348505,True,13.904820251875938
357323471689,105,315.0,6,160.0,0.1500244140625,0.11411716842999647,0.2657621037643411,True,11.40791988064802
357323471689,106,135.0,6,170.0,0.20050048828125,0.25098934550989344,0.39297472722399324,True,11.24670695614482
357323471689,107,45.0,6,150.0,0.183013916015625,0.17825579456394863,0.3338963641817133,True,9.754892068095277
357323471689,108,225.0,6,140.0,0.165496826171875,0.1974921630094044,0.3141818003350962,True,19.072370159994236
357323471689,109,135.0,7,170.0,0.166473388671875,0.19926672777268561,0.32246817527129906,True,13.005470398393998
357323471689,110,225.0,7,140.0,0.166412353515625,0.09921144324225196,0.17032425407889912,True,16.493804166898585
357323471689,111,315.0,7,160.0,0.18331909179681816,0.18228733144639203,0.3257675604745672,True,18.265215363425767
357323471689,112,45.0,7,150.0,0.166412353515625,0.10031175499724922,0.2241267565995388,True,13.665589821348258
357323471689,113,225.0,8,140.0,0.1658935546875,0.09896983075791023,0.2742803459852144,True,10.064362178130922
357323471689,114,315.0,8,160.0,0.1668701171875,0.2055596196049744,0.3386937339107968,True,15.543266702256364
357323471689,115,45.0,8,150.0,0.182861328125,0.1842456608811749,0.2854446990098604,True,16.92823035095974
357323471689,116,135.0,8,170.0,0.16650390625,0.19868035190615835,0.2794287508474101,True,15.64861106023118
628253346774,85,45.0,1,4.0,0.1998291015625,0.25320708613317044,0.4519675443517303,True,10.230626037843894
628253346774,86,315.0,1,2.0,0.1981201171875,0.3200862600123229,0.33899730811352935,True,13.269496795250546
628253346774,87,225.0,1,8.0,0.197021484375,0.33240396530359356,0.25216245494540157,True,14.101677028184966
628253346774,88,135.0,1,6.0,0.2174072265625,0.306850084222347,0.27514413559959805,True,11.757104677405353
